group	fill	key
1	#FF9678	1-1 1999.49589041096
2	#FF8F70	1-10 1999.49589041096
3	#FF8A6B	1-11 1999.49589041096
4	#FF8868	1-12 1999.49589041096
5	#FF8F70	1-13 1999.49589041096
6	#FF8160	1-14 1999.49589041096
7	#FF7C5B	1-15 1999.49589041096
8	#FF7C5B	1-16 1999.49589041096
9	#FF7C5B	1-17 1999.49589041096
10	#FF8A6B	1-18 1999.49589041096
11	#FF9678	1-19 1999.49589041096
12	#FF9476	1-2 1999.49589041096
13	#FF8160	1-20 1999.49589041096
14	#FF5434	1-21 1999.49589041096
15	#FF3119	1-22 1999.49589041096
16	#7F7F7F	1-23 1999.49589041096
17	#FF4729	1-24 1999.49589041096
18	#FF9273	1-3 1999.49589041096
19	#FF8C6D	1-4 1999.49589041096
20	#FF8C6D	1-5 1999.49589041096
21	#FF8A6B	1-6 1999.49589041096
22	#FF8868	1-7 1999.49589041096
23	#FF8F70	1-8 1999.49589041096
24	#FF9476	1-9 1999.49589041096
25	#FFAC93	10-1 1999.49589041096
26	#FF9B7E	10-10 1999.49589041096
27	#FF9678	10-11 1999.49589041096
28	#FF9273	10-12 1999.49589041096
29	#FF8868	10-13 1999.49589041096
30	#FF8160	10-14 1999.49589041096
31	#FF8A6B	10-15 1999.49589041096
32	#FF997B	10-16 1999.49589041096
33	#FF8A6B	10-17 1999.49589041096
34	#FF8565	10-18 1999.49589041096
35	#FF7250	10-19 1999.49589041096
36	#FFA88D	10-2 1999.49589041096
37	#FF7452	10-20 1999.49589041096
38	#FF7C5B	10-21 1999.49589041096
39	#FF7755	10-22 1999.49589041096
40	#FF7250	10-23 1999.49589041096
41	#FF7250	10-24 1999.49589041096
42	#FFA58A	10-3 1999.49589041096
43	#FFA084	10-4 1999.49589041096
44	#FFA287	10-5 1999.49589041096
45	#FFA287	10-6 1999.49589041096
46	#FF9B7E	10-7 1999.49589041096
47	#FF9D81	10-8 1999.49589041096
48	#FFA287	10-9 1999.49589041096
49	#FFAC93	11-1 1999.49589041096
50	#FF9D81	11-10 1999.49589041096
51	#FF997B	11-11 1999.49589041096
52	#FF9476	11-12 1999.49589041096
53	#FF8868	11-13 1999.49589041096
54	#FF8362	11-14 1999.49589041096
55	#FF9273	11-15 1999.49589041096
56	#FF997B	11-16 1999.49589041096
57	#FF8C6D	11-17 1999.49589041096
58	#FF8565	11-18 1999.49589041096
59	#FF6F4D	11-19 1999.49589041096
60	#FFAA90	11-2 1999.49589041096
61	#FF7452	11-20 1999.49589041096
62	#FF7C5B	11-21 1999.49589041096
63	#FF7958	11-22 1999.49589041096
64	#FF7958	11-23 1999.49589041096
65	#FF7452	11-24 1999.49589041096
66	#FFA58A	11-3 1999.49589041096
67	#FFA58A	11-4 1999.49589041096
68	#FFA88D	11-5 1999.49589041096
69	#FFA287	11-6 1999.49589041096
70	#FFA58A	11-7 1999.49589041096
71	#FFA88D	11-8 1999.49589041096
72	#FFA88D	11-9 1999.49589041096
73	#FFAE95	12-1 1999.49589041096
74	#FF9D81	12-10 1999.49589041096
75	#FF9B7E	12-11 1999.49589041096
76	#FF8F70	12-12 1999.49589041096
77	#FF8868	12-13 1999.49589041096
78	#FF9678	12-14 1999.49589041096
79	#FFA084	12-15 1999.49589041096
80	#FF8A6B	12-16 1999.49589041096
81	#FF7C5B	12-17 1999.49589041096
82	#FF8160	12-18 1999.49589041096
83	#FF6F4D	12-19 1999.49589041096
84	#FFAC93	12-2 1999.49589041096
85	#FF7452	12-20 1999.49589041096
86	#FF7958	12-21 1999.49589041096
87	#FF7E5D	12-22 1999.49589041096
88	#FF7E5D	12-23 1999.49589041096
89	#FF8160	12-24 1999.49589041096
90	#FFA88D	12-3 1999.49589041096
91	#FFAA90	12-4 1999.49589041096
92	#FFAC93	12-5 1999.49589041096
93	#FFA88D	12-6 1999.49589041096
94	#FFAA90	12-7 1999.49589041096
95	#FFAC93	12-8 1999.49589041096
96	#FFA88D	12-9 1999.49589041096
97	#FFB198	13-1 1999.49589041096
98	#FF9B7E	13-10 1999.49589041096
99	#FF997B	13-11 1999.49589041096
100	#FF9273	13-12 1999.49589041096
101	#FF9476	13-13 1999.49589041096
102	#FF8C6D	13-14 1999.49589041096
103	#FF8868	13-15 1999.49589041096
104	#FF8362	13-16 1999.49589041096
105	#FF7958	13-17 1999.49589041096
106	#FF7452	13-18 1999.49589041096
107	#FF7755	13-19 1999.49589041096
108	#FFB198	13-2 1999.49589041096
109	#FF7452	13-20 1999.49589041096
110	#FF7C5B	13-21 1999.49589041096
111	#FF7C5B	13-22 1999.49589041096
112	#FF7C5B	13-23 1999.49589041096
113	#FF8565	13-24 1999.49589041096
114	#FFAC93	13-3 1999.49589041096
115	#FFB198	13-4 1999.49589041096
116	#FFAE95	13-5 1999.49589041096
117	#FFAC93	13-6 1999.49589041096
118	#FFAC93	13-7 1999.49589041096
119	#FFAE95	13-8 1999.49589041096
120	#FFAA90	13-9 1999.49589041096
121	#FFB39B	14-1 1999.49589041096
122	#FF9B7E	14-10 1999.49589041096
123	#FF9273	14-11 1999.49589041096
124	#FF8F70	14-12 1999.49589041096
125	#FF997B	14-13 1999.49589041096
126	#FF8362	14-14 1999.49589041096
127	#FF7E5D	14-15 1999.49589041096
128	#FF7C5B	14-16 1999.49589041096
129	#FF7250	14-17 1999.49589041096
130	#FF7755	14-18 1999.49589041096
131	#FF7755	14-19 1999.49589041096
132	#FFB39B	14-2 1999.49589041096
133	#FF7E5D	14-20 1999.49589041096
134	#FF7C5B	14-21 1999.49589041096
135	#FF7958	14-22 1999.49589041096
136	#FF7C5B	14-23 1999.49589041096
137	#FF8565	14-24 1999.49589041096
138	#FFB198	14-3 1999.49589041096
139	#FFB198	14-4 1999.49589041096
140	#FFAE95	14-5 1999.49589041096
141	#FFAE95	14-6 1999.49589041096
142	#FFAA90	14-7 1999.49589041096
143	#FFA084	14-8 1999.49589041096
144	#FFA58A	14-9 1999.49589041096
145	#FFB8A1	15-1 1999.49589041096
146	#FFAA90	15-10 1999.49589041096
147	#FF9476	15-11 1999.49589041096
148	#FF8C6D	15-12 1999.49589041096
149	#FF9476	15-13 1999.49589041096
150	#FF7E5D	15-14 1999.49589041096
151	#FF7C5B	15-15 1999.49589041096
152	#FF7958	15-16 1999.49589041096
153	#FF7958	15-17 1999.49589041096
154	#FF7C5B	15-18 1999.49589041096
155	#FF7755	15-19 1999.49589041096
156	#FFB69E	15-2 1999.49589041096
157	#FF7958	15-20 1999.49589041096
158	#FF7452	15-21 1999.49589041096
159	#FF7C5B	15-22 1999.49589041096
160	#FF8160	15-23 1999.49589041096
161	#FF7452	15-24 1999.49589041096
162	#FFB69E	15-3 1999.49589041096
163	#FFB39B	15-4 1999.49589041096
164	#FFB198	15-5 1999.49589041096
165	#FFAA90	15-6 1999.49589041096
166	#FFA287	15-7 1999.49589041096
167	#FFAC93	15-8 1999.49589041096
168	#FFB39B	15-9 1999.49589041096
169	#FFB8A1	16-1 1999.49589041096
170	#FFAA90	16-10 1999.49589041096
171	#FFA58A	16-11 1999.49589041096
172	#FFA58A	16-12 1999.49589041096
173	#FF8C6D	16-13 1999.49589041096
174	#FF7E5D	16-14 1999.49589041096
175	#FF7C5B	16-15 1999.49589041096
176	#FF7C5B	16-16 1999.49589041096
177	#FF7755	16-17 1999.49589041096
178	#FF7E5D	16-18 1999.49589041096
179	#FF7755	16-19 1999.49589041096
180	#FFB69E	16-2 1999.49589041096
181	#FF7755	16-20 1999.49589041096
182	#FF7C5B	16-21 1999.49589041096
183	#FF7C5B	16-22 1999.49589041096
184	#FF7C5B	16-23 1999.49589041096
185	#FF7C5B	16-24 1999.49589041096
186	#FFB39B	16-3 1999.49589041096
187	#FFA88D	16-4 1999.49589041096
188	#FFAC93	16-5 1999.49589041096
189	#FFAC93	16-6 1999.49589041096
190	#FF9B7E	16-7 1999.49589041096
191	#FF9476	16-8 1999.49589041096
192	#FFA084	16-9 1999.49589041096
193	#FFB8A1	17-1 1999.49589041096
194	#FF9B7E	17-10 1999.49589041096
