group	fill	key
1	#F6F0FF	2000.3306010929 1-1
2	#EEE1FF	2000.3306010929 1-10
3	#ECDFFF	2000.3306010929 1-11
4	#F5EDFF	2000.3306010929 1-12
5	#DAC1FF	2000.3306010929 1-13
6	#E9D9FF	2000.3306010929 1-14
7	#E6D3FF	2000.3306010929 1-15
8	#F5EEFF	2000.3306010929 1-16
9	#F2E8FF	2000.3306010929 1-17
10	#E0CBFF	2000.3306010929 1-18
11	#ECDEFF	2000.3306010929 1-19
12	#F2E7FF	2000.3306010929 1-2
13	#E6D5FF	2000.3306010929 1-20
14	#FFFFFE	2000.3306010929 1-21
15	#FFDCCF	2000.3306010929 1-22
16	#FFA68B	2000.3306010929 1-23
17	#FF7B5A	2000.3306010929 1-24
18	#ECDFFF	2000.3306010929 1-3
19	#EEE1FF	2000.3306010929 1-4
20	#F3E9FF	2000.3306010929 1-5
21	#F2E8FF	2000.3306010929 1-6
22	#F0E4FF	2000.3306010929 1-7
23	#ECDFFF	2000.3306010929 1-8
24	#DDC6FF	2000.3306010929 1-9
25	#FCF9FF	2000.3306010929 10-1
26	#DEC8FF	2000.3306010929 10-10
27	#D7BDFF	2000.3306010929 10-11
28	#B48CFF	2000.3306010929 10-12
29	#C7A6FF	2000.3306010929 10-13
30	#D7BDFF	2000.3306010929 10-14
31	#CCACFF	2000.3306010929 10-15
32	#D1B4FF	2000.3306010929 10-16
33	#E8D7FF	2000.3306010929 10-17
34	#F3EAFF	2000.3306010929 10-18
35	#EEE2FF	2000.3306010929 10-19
36	#F9F5FF	2000.3306010929 10-2
37	#F0E5FF	2000.3306010929 10-20
38	#F8F3FF	2000.3306010929 10-21
39	#FFE1D6	2000.3306010929 10-22
40	#FFF7F4	2000.3306010929 10-23
41	#FFDDD1	2000.3306010929 10-24
42	#FBF8FF	2000.3306010929 10-3
43	#F1E6FF	2000.3306010929 10-4
44	#E8D7FF	2000.3306010929 10-5
45	#EADBFF	2000.3306010929 10-6
46	#E9D9FF	2000.3306010929 10-7
47	#DFC9FF	2000.3306010929 10-8
48	#F0E4FF	2000.3306010929 10-9
49	#FCF9FF	2000.3306010929 11-1
50	#F3E9FF	2000.3306010929 11-10
51	#D9C1FF	2000.3306010929 11-11
52	#B68FFF	2000.3306010929 11-12
53	#C7A6FF	2000.3306010929 11-13
54	#DAC2FF	2000.3306010929 11-14
55	#C5A3FF	2000.3306010929 11-15
56	#D1B4FF	2000.3306010929 11-16
57	#D3B7FF	2000.3306010929 11-17
58	#F3EAFF	2000.3306010929 11-18
59	#F0E5FF	2000.3306010929 11-19
60	#FFFCFB	2000.3306010929 11-2
61	#F7F0FF	2000.3306010929 11-20
62	#F8F3FF	2000.3306010929 11-21
63	#FFE2D7	2000.3306010929 11-22
64	#FFF9F7	2000.3306010929 11-23
65	#FFFDFD	2000.3306010929 11-24
66	#FBF8FF	2000.3306010929 11-3
67	#F2E8FF	2000.3306010929 11-4
68	#EBDCFF	2000.3306010929 11-5
69	#EADBFF	2000.3306010929 11-6
70	#E6D4FF	2000.3306010929 11-7
71	#EBDDFF	2000.3306010929 11-8
72	#EEE1FF	2000.3306010929 11-9
73	#FFF9F6	2000.3306010929 12-1
74	#E2CEFF	2000.3306010929 12-10
75	#DEC7FF	2000.3306010929 12-11
76	#CFB1FF	2000.3306010929 12-12
77	#E7D6FF	2000.3306010929 12-13
78	#D5B9FF	2000.3306010929 12-14
79	#DAC1FF	2000.3306010929 12-15
80	#EBDCFF	2000.3306010929 12-16
81	#E9D9FF	2000.3306010929 12-17
82	#E6D5FF	2000.3306010929 12-18
83	#ECDEFF	2000.3306010929 12-19
84	#FFFEFD	2000.3306010929 12-2
85	#E9D8FF	2000.3306010929 12-20
86	#F4EBFF	2000.3306010929 12-21
87	#FFDFD4	2000.3306010929 12-22
88	#FFF3EF	2000.3306010929 12-23
89	#FFEBE3	2000.3306010929 12-24
90	#F7F0FF	2000.3306010929 12-3
91	#F1E7FF	2000.3306010929 12-4
92	#E3CFFF	2000.3306010929 12-5
93	#EADBFF	2000.3306010929 12-6
94	#D5BAFF	2000.3306010929 12-7
95	#D9C1FF	2000.3306010929 12-8
96	#E8D7FF	2000.3306010929 12-9
97	#FBF8FF	2000.3306010929 13-1
98	#CCACFF	2000.3306010929 13-10
99	#D0B2FF	2000.3306010929 13-11
100	#C6A4FF	2000.3306010929 13-12
101	#CAAAFF	2000.3306010929 13-13
102	#DDC5FF	2000.3306010929 13-14
103	#E7D5FF	2000.3306010929 13-15
104	#E2CDFF	2000.3306010929 13-16
105	#EBDDFF	2000.3306010929 13-17
106	#EADBFF	2000.3306010929 13-18
107	#EBDCFF	2000.3306010929 13-19
108	#FFFDFC	2000.3306010929 13-2
109	#E9D8FF	2000.3306010929 13-20
110	#FFFEFE	2000.3306010929 13-21
111	#FFEDE6	2000.3306010929 13-22
112	#FFD7C9	2000.3306010929 13-23
113	#FFD2C2	2000.3306010929 13-24
114	#F9F4FF	2000.3306010929 13-3
115	#F5EDFF	2000.3306010929 13-4
116	#E3D0FF	2000.3306010929 13-5
117	#D8BEFF	2000.3306010929 13-6
118	#CFB1FF	2000.3306010929 13-7
119	#D9C0FF	2000.3306010929 13-8
120	#D1B4FF	2000.3306010929 13-9
