group	fill	key
1	#FEFDFF	1998 1-1
2	#FF8A6A	1998 1-10
3	#FFB59E	1998 1-11
4	#FFD5C7	1998 1-12
5	#FFCDBC	1998 1-13
6	#FFDBCE	1998 1-14
7	#FFF4F0	1998 1-15
8	#FFE9E1	1998 1-16
9	#FFF4F0	1998 1-17
10	#FFDFD3	1998 1-18
11	#FFC6B3	1998 1-19
12	#FFEEE7	1998 1-2
13	#FFCDBC	1998 1-20
14	#FFE9E1	1998 1-21
15	#FEFDFF	1998 1-22
16	#FFFEFE	1998 1-23
17	#FFEAE3	1998 1-24
18	#FFE4DA	1998 1-3
19	#FFE7DE	1998 1-4
20	#FFDACD	1998 1-5
21	#FFD8CA	1998 1-6
22	#FFA88D	1998 1-7
23	#FF7F5F	1998 1-8
24	#FF6E4D	1998 1-9
25	#F5EDFF	1998 10-1
26	#FF8E6F	1998 10-10
27	#FF997C	1998 10-11
28	#FFAC92	1998 10-12
29	#FFB198	1998 10-13
30	#FFD0C0	1998 10-14
31	#FFF1EC	1998 10-15
32	#FFF2EE	1998 10-16
33	#FFEDE7	1998 10-17
34	#FFF9F7	1998 10-18
35	#FFF6F3	1998 10-19
36	#FBF7FF	1998 10-2
37	#FFEEE8	1998 10-20
38	#F4EBFF	1998 10-21
39	#E8D7FF	1998 10-22
40	#E5D3FF	1998 10-23
41	#EFE4FF	1998 10-24
42	#FDFCFF	1998 10-3
43	#FFF8F6	1998 10-4
44	#FFD3C4	1998 10-5
45	#FFD8CA	1998 10-6
46	#FFEAE2	1998 10-7
47	#FFBFA9	1998 10-8
48	#FFA98F	1998 10-9
49	#F5EDFF	1998 11-1
50	#FF987A	1998 11-10
51	#FF8565	1998 11-11
52	#FFAA8F	1998 11-12
53	#FFB198	1998 11-13
54	#FFB49C	1998 11-14
55	#FFDDD1	1998 11-15
56	#FFF2EE	1998 11-16
57	#FFE9E1	1998 11-17
58	#FFF9F7	1998 11-18
59	#FFE8DF	1998 11-19
60	#EFE3FF	1998 11-2
61	#FFD8CB	1998 11-20
