group	fill	key
1	#FF9476	1-1 1996.49726775956
2	#FF8A6B	1-10 1996.49726775956
3	#FF8565	1-11 1996.49726775956
4	#FF8160	1-12 1996.49726775956
5	#FF7C5B	1-13 1996.49726775956
6	#FF7958	1-14 1996.49726775956
7	#FF7250	1-15 1996.49726775956
8	#FF7452	1-16 1996.49726775956
9	#FF7958	1-17 1996.49726775956
10	#FF8565	1-18 1996.49726775956
11	#FF8F70	1-19 1996.49726775956
12	#FF9273	1-2 1996.49726775956
13	#FF7755	1-20 1996.49726775956
14	#FF4E2F	1-21 1996.49726775956
15	#FF391E	1-22 1996.49726775956
16	#FF1D0B	1-23 1996.49726775956
17	#FF4124	1-24 1996.49726775956
18	#FF8F70	1-3 1996.49726775956
19	#FF8A6B	1-4 1996.49726775956
20	#FF8868	1-5 1996.49726775956
21	#FF8868	1-6 1996.49726775956
22	#FF8868	1-7 1996.49726775956
23	#FF8A6B	1-8 1996.49726775956
24	#FF8F70	1-9 1996.49726775956
25	#FFAA90	10-1 1996.49726775956
26	#FF8C6D	10-10 1996.49726775956
27	#FF8C6D	10-11 1996.49726775956
28	#FF8565	10-12 1996.49726775956
29	#FF7C5B	10-13 1996.49726775956
30	#FF7958	10-14 1996.49726775956
31	#FF8362	10-15 1996.49726775956
32	#FF9B7E	10-16 1996.49726775956
33	#FF7452	10-17 1996.49726775956
34	#FF7958	10-18 1996.49726775956
35	#FF6746	10-19 1996.49726775956
36	#FFA88D	10-2 1996.49726775956
37	#FF6746	10-20 1996.49726775956
38	#FF6948	10-21 1996.49726775956
39	#FF7250	10-22 1996.49726775956
40	#FF7452	10-23 1996.49726775956
41	#FF7755	10-24 1996.49726775956
42	#FFA58A	10-3 1996.49726775956
43	#FFA084	10-4 1996.49726775956
44	#FFA084	10-5 1996.49726775956
45	#FFA287	10-6 1996.49726775956
46	#FF9B7E	10-7 1996.49726775956
47	#FFA287	10-8 1996.49726775956
48	#FFA88D	10-9 1996.49726775956
49	#FFAA90	11-1 1996.49726775956
50	#FF9476	11-10 1996.49726775956
51	#FF8A6B	11-11 1996.49726775956
52	#FF8362	11-12 1996.49726775956
53	#FF7C5B	11-13 1996.49726775956
54	#FF7C5B	11-14 1996.49726775956
55	#FF8F70	11-15 1996.49726775956
56	#FF9B7E	11-16 1996.49726775956
57	#FF7C5B	11-17 1996.49726775956
58	#FF7958	11-18 1996.49726775956
59	#FF6948	11-19 1996.49726775956
60	#FFAA90	11-2 1996.49726775956
61	#FF6746	11-20 1996.49726775956
62	#FF6948	11-21 1996.49726775956
63	#FF7958	11-22 1996.49726775956
64	#FF7755	11-23 1996.49726775956
65	#FF7E5D	11-24 1996.49726775956
66	#FFA58A	11-3 1996.49726775956
67	#FFA88D	11-4 1996.49726775956
68	#FFA88D	11-5 1996.49726775956
69	#FFA287	11-6 1996.49726775956
70	#FFA084	11-7 1996.49726775956
71	#FFAA90	11-8 1996.49726775956
72	#FFA88D	11-9 1996.49726775956
73	#FFAC93	12-1 1996.49726775956
74	#FF9B7E	12-10 1996.49726775956
75	#FF9273	12-11 1996.49726775956
76	#FF8868	12-12 1996.49726775956
77	#FF7E5D	12-13 1996.49726775956
78	#FF8F70	12-14 1996.49726775956
79	#FF9D81	12-15 1996.49726775956
80	#FF8362	12-16 1996.49726775956
81	#FF6F4D	12-17 1996.49726775956
82	#FF7452	12-18 1996.49726775956
83	#FF6948	12-19 1996.49726775956
84	#FFAC93	12-2 1996.49726775956
85	#FF6543	12-20 1996.49726775956
86	#FF6948	12-21 1996.49726775956
87	#FF7452	12-22 1996.49726775956
88	#FF7C5B	12-23 1996.49726775956
89	#FF8A6B	12-24 1996.49726775956
90	#FFA88D	12-3 1996.49726775956
91	#FFAC93	12-4 1996.49726775956
92	#FFAE95	12-5 1996.49726775956
93	#FFAA90	12-6 1996.49726775956
94	#FFAC93	12-7 1996.49726775956
95	#FFAE95	12-8 1996.49726775956
96	#FFAC93	12-9 1996.49726775956
97	#FFB198	13-1 1996.49726775956
98	#FF9D81	13-10 1996.49726775956
99	#FF9273	13-11 1996.49726775956
100	#FF8362	13-12 1996.49726775956
101	#FF8A6B	13-13 1996.49726775956
102	#FF8868	13-14 1996.49726775956
103	#FF8A6B	13-15 1996.49726775956
104	#FF7C5B	13-16 1996.49726775956
105	#FF6F4D	13-17 1996.49726775956
106	#FF6F4D	13-18 1996.49726775956
107	#FF6F4D	13-19 1996.49726775956
108	#FFB198	13-2 1996.49726775956
109	#FF6543	13-20 1996.49726775956
110	#FF6F4D	13-21 1996.49726775956
111	#FF7452	13-22 1996.49726775956
112	#FF7C5B	13-23 1996.49726775956
113	#FF997B	13-24 1996.49726775956
114	#FFAE95	13-3 1996.49726775956
115	#FFB39B	13-4 1996.49726775956
116	#FFB8A1	13-5 1996.49726775956
117	#FFB198	13-6 1996.49726775956
118	#FFB39B	13-7 1996.49726775956
119	#FFB69E	13-8 1996.49726775956
120	#FFB198	13-9 1996.49726775956
121	#FFB198	14-1 1996.49726775956
122	#FF9D81	14-10 1996.49726775956
123	#FF8C6D	14-11 1996.49726775956
124	#FF8565	14-12 1996.49726775956
125	#FF997B	14-13 1996.49726775956
126	#FF7E5D	14-14 1996.49726775956
127	#FF7452	14-15 1996.49726775956
128	#FF7250	14-16 1996.49726775956
129	#FF6948	14-17 1996.49726775956
130	#FF6F4D	14-18 1996.49726775956
131	#FF7452	14-19 1996.49726775956
132	#FFB39B	14-2 1996.49726775956
133	#FF6948	14-20 1996.49726775956
134	#FF7250	14-21 1996.49726775956
135	#FF6F4D	14-22 1996.49726775956
136	#FF7C5B	14-23 1996.49726775956
137	#FF997B	14-24 1996.49726775956
138	#FFB39B	14-3 1996.49726775956
139	#FFBBA5	14-4 1996.49726775956
140	#FFBBA5	14-5 1996.49726775956
141	#FFB8A1	14-6 1996.49726775956
142	#FFB8A1	14-7 1996.49726775956
143	#FFAA90	14-8 1996.49726775956
144	#FFAE95	14-9 1996.49726775956
145	#FFB8A1	15-1 1996.49726775956
146	#FFAC93	15-10 1996.49726775956
147	#FF9273	15-11 1996.49726775956
148	#FF8362	15-12 1996.49726775956
149	#FF8C6D	15-13 1996.49726775956
150	#FF7C5B	15-14 1996.49726775956
151	#FF7958	15-15 1996.49726775956
152	#FF7250	15-16 1996.49726775956
153	#FF7452	15-17 1996.49726775956
154	#FF7250	15-18 1996.49726775956
155	#FF7250	15-19 1996.49726775956
156	#FFB8A1	15-2 1996.49726775956
157	#FF6C4B	15-20 1996.49726775956
158	#FF6948	15-21 1996.49726775956
159	#FF6C4B	15-22 1996.49726775956
160	#FF8362	15-23 1996.49726775956
161	#FF8565	15-24 1996.49726775956
162	#FFBBA5	15-3 1996.49726775956
163	#FFBDA8	15-4 1996.49726775956
164	#FFB69E	15-5 1996.49726775956
165	#FFBBA5	15-6 1996.49726775956
166	#FFA084	15-7 1996.49726775956
167	#FFAC93	15-8 1996.49726775956
168	#FFB198	15-9 1996.49726775956
169	#FFB8A1	16-1 1996.49726775956
170	#FFAC93	16-10 1996.49726775956
171	#FFB39B	16-11 1996.49726775956
172	#FFAC93	16-12 1996.49726775956
173	#FF8868	16-13 1996.49726775956
174	#FF8160	16-14 1996.49726775956
175	#FF7958	16-15 1996.49726775956
176	#FF7452	16-16 1996.49726775956
177	#FF7452	16-17 1996.49726775956
178	#FF7452	16-18 1996.49726775956
179	#FF7452	16-19 1996.49726775956
180	#FFBBA5	16-2 1996.49726775956
181	#FF6C4B	16-20 1996.49726775956
182	#FF7452	16-21 1996.49726775956
183	#FF6C4B	16-22 1996.49726775956
184	#FF7755	16-23 1996.49726775956
185	#FF8A6B	16-24 1996.49726775956
186	#FFBDA8	16-3 1996.49726775956
187	#FFB39B	16-4 1996.49726775956
188	#FFB8A1	16-5 1996.49726775956
189	#FFAC93	16-6 1996.49726775956
190	#FF9D81	16-7 1996.49726775956
191	#FF9476	16-8 1996.49726775956
192	#FF9D81	16-9 1996.49726775956
193	#FFBBA5	17-1 1996.49726775956
194	#FFA084	17-10 1996.49726775956
195	#FFAE95	17-11 1996.49726775956
196	#FFA58A	17-12 1996.49726775956
197	#FF8C6D	17-13 1996.49726775956
198	#FF8868	17-14 1996.49726775956
199	#FF7755	17-15 1996.49726775956
200	#FF7250	17-16 1996.49726775956
201	#FF7452	17-17 1996.49726775956
202	#FF7452	17-18 1996.49726775956
203	#FF7452	17-19 1996.49726775956
204	#FFC2AE	17-2 1996.49726775956
205	#FF7250	17-20 1996.49726775956
