group	fill	key
1	#FF8A6B	1-1 2000
2	#FF9678	1-10 2000
3	#FF9273	1-11 2000
4	#FF8A6B	1-12 2000
5	#FF8565	1-13 2000
6	#FF8565	1-14 2000
7	#FF8868	1-15 2000
8	#FF8868	1-16 2000
9	#FF8F70	1-17 2000
10	#FF9B7E	1-18 2000
11	#FFA084	1-19 2000
12	#FF8A6B	1-2 2000
13	#FFA58A	1-20 2000
14	#FFAE95	1-21 2000
15	#FFB8A1	1-22 2000
16	#FFCCBB	1-23 2000
17	#FFEBE4	1-24 2000
18	#FF8A6B	1-3 2000
19	#FF8868	1-4 2000
20	#FF8868	1-5 2000
21	#FF8868	1-6 2000
22	#FF8A6B	1-7 2000
23	#FF8C6D	1-8 2000
24	#FF9476	1-9 2000
25	#FF9B7E	10-1 2000
26	#FF8A6B	10-10 2000
27	#FF8C6D	10-11 2000
28	#FF8F70	10-12 2000
29	#FF8A6B	10-13 2000
30	#FF8160	10-14 2000
31	#FF8868	10-15 2000
32	#FFA084	10-16 2000
33	#FF9476	10-17 2000
34	#FF9476	10-18 2000
35	#FF9273	10-19 2000
36	#FF9B7E	10-2 2000
37	#FF9273	10-20 2000
38	#FFA58A	10-21 2000
39	#FFC0AB	10-22 2000
40	#FFDCCF	10-23 2000
41	#FFEBE4	10-24 2000
42	#FF9D81	10-3 2000
43	#FF9678	10-4 2000
44	#FF9273	10-5 2000
45	#FF8A6B	10-6 2000
46	#FF8A6B	10-7 2000
47	#FF8A6B	10-8 2000
48	#FF8C6D	10-9 2000
49	#FF9B7E	11-1 2000
50	#FF8C6D	11-10 2000
51	#FF8A6B	11-11 2000
52	#FF8A6B	11-12 2000
53	#FF8A6B	11-13 2000
54	#FF8868	11-14 2000
55	#FF9273	11-15 2000
56	#FFA084	11-16 2000
57	#FF9B7E	11-17 2000
58	#FF9476	11-18 2000
59	#FF9273	11-19 2000
60	#FF9D81	11-2 2000
61	#FF8F70	11-20 2000
62	#FFA58A	11-21 2000
63	#FFC7B5	11-22 2000
64	#FFDED2	11-23 2000
65	#FFF1EB	11-24 2000
66	#FF9D81	11-3 2000
67	#FF997B	11-4 2000
68	#FF8C6D	11-5 2000
69	#FF8A6B	11-6 2000
70	#FF8A6B	11-7 2000
71	#FF8A6B	11-8 2000
72	#FF8A6B	11-9 2000
73	#FF9D81	12-1 2000
74	#FF8A6B	12-10 2000
75	#FF8868	12-11 2000
76	#FF8565	12-12 2000
77	#FF8868	12-13 2000
78	#FF8C6D	12-14 2000
79	#FF997B	12-15 2000
80	#FF9273	12-16 2000
81	#FF8868	12-17 2000
82	#FF9476	12-18 2000
83	#FF8A6B	12-19 2000
84	#FF9D81	12-2 2000
85	#FF8C6D	12-20 2000
86	#FF9D81	12-21 2000
87	#FFCAB8	12-22 2000
88	#FFE3D9	12-23 2000
89	#FFF9F6	12-24 2000
90	#FF9D81	12-3 2000
91	#FF997B	12-4 2000
