group	fill	key
1	#FFFDFD	1998.24657534247 1-1
2	#FFC3AF	1998.24657534247 1-10
3	#FFE8E0	1998.24657534247 1-11
4	#FFEBE3	1998.24657534247 1-12
5	#FFE2D8	1998.24657534247 1-13
6	#FDFBFF	1998.24657534247 1-14
7	#F7F1FF	1998.24657534247 1-15
8	#FAF6FF	1998.24657534247 1-16
9	#FFFEFE	1998.24657534247 1-17
10	#FFDDD1	1998.24657534247 1-18
11	#FFDDD1	1998.24657534247 1-19
12	#FFF9F6	1998.24657534247 1-2
13	#FFE8DF	1998.24657534247 1-20
14	#F6EFFF	1998.24657534247 1-21
15	#ECDFFF	1998.24657534247 1-22
16	#DCC4FF	1998.24657534247 1-23
17	#D5BAFF	1998.24657534247 1-24
18	#FFF2ED	1998.24657534247 1-3
19	#FFE3D9	1998.24657534247 1-4
20	#FFD7C9	1998.24657534247 1-5
21	#FFD3C3	1998.24657534247 1-6
22	#FFAF96	1998.24657534247 1-7
23	#FFB49C	1998.24657534247 1-8
24	#FF9E81	1998.24657534247 1-9
25	#FFF0EB	1998.24657534247 10-1
26	#FFBDA7	1998.24657534247 10-10
27	#FFBCA6	1998.24657534247 10-11
28	#FFB198	1998.24657534247 10-12
29	#FFA78C	1998.24657534247 10-13
30	#FFC9B6	1998.24657534247 10-14
31	#FFDBCE	1998.24657534247 10-15
32	#FFBDA8	1998.24657534247 10-16
33	#FFAC92	1998.24657534247 10-17
34	#FFC5B1	1998.24657534247 10-18
35	#FFFAF8	1998.24657534247 10-19
36	#FFF1EC	1998.24657534247 10-2
37	#FFFBFA	1998.24657534247 10-20
38	#FFFCFB	1998.24657534247 10-21
39	#FFF1EC	1998.24657534247 10-22
40	#FFF2ED	1998.24657534247 10-23
41	#FFF3EE	1998.24657534247 10-24
42	#FFE8E0	1998.24657534247 10-3
43	#FFE6DD	1998.24657534247 10-4
44	#FFD6C8	1998.24657534247 10-5
45	#FFDCCF	1998.24657534247 10-6
46	#FFE9E1	1998.24657534247 10-7
47	#FFE7DE	1998.24657534247 10-8
48	#FFD1C1	1998.24657534247 10-9
49	#FFF0EB	1998.24657534247 11-1
50	#FFA58A	1998.24657534247 11-10
51	#FFB49C	1998.24657534247 11-11
52	#FFB097	1998.24657534247 11-12
53	#FFA78C	1998.24657534247 11-13
54	#FFBAA4	1998.24657534247 11-14
55	#FFD3C4	1998.24657534247 11-15
56	#FFBDA8	1998.24657534247 11-16
57	#FFAC92	1998.24657534247 11-17
58	#FFC5B1	1998.24657534247 11-18
59	#FFF7F5	1998.24657534247 11-19
60	#FFECE4	1998.24657534247 11-2
61	#F5EEFF	1998.24657534247 11-20
62	#FFFCFB	1998.24657534247 11-21
63	#FFFBFA	1998.24657534247 11-22
64	#FFFCFB	1998.24657534247 11-23
65	#F8F3FF	1998.24657534247 11-24
66	#FFE8E0	1998.24657534247 11-3
67	#FFE0D5	1998.24657534247 11-4
68	#FFDED3	1998.24657534247 11-5
69	#FFDCCF	1998.24657534247 11-6
70	#FFE2D7	1998.24657534247 11-7
71	#FFE4DA	1998.24657534247 11-8
72	#FFB8A1	1998.24657534247 11-9
73	#FFEFE9	1998.24657534247 12-1
74	#FFA387	1998.24657534247 12-10
75	#FFAA90	1998.24657534247 12-11
76	#FFAB91	1998.24657534247 12-12
77	#FFAF96	1998.24657534247 12-13
78	#FF987A	1998.24657534247 12-14
79	#FFC4B1	1998.24657534247 12-15
80	#FFD6C8	1998.24657534247 12-16
81	#FFE1D6	1998.24657534247 12-17
82	#FFD8CA	1998.24657534247 12-18
83	#FBF8FF	1998.24657534247 12-19
84	#FFFBFA	1998.24657534247 12-2
85	#FFF5F1	1998.24657534247 12-20
86	#FDFCFF	1998.24657534247 12-21
87	#FDFBFF	1998.24657534247 12-22
88	#FEFEFF	1998.24657534247 12-23
89	#FAF6FF	1998.24657534247 12-24
90	#FFF0EB	1998.24657534247 12-3
91	#FFE8E0	1998.24657534247 12-4
92	#FFE0D5	1998.24657534247 12-5
93	#FFE4DA	1998.24657534247 12-6
94	#FFE1D6	1998.24657534247 12-7
