group	fill	key
1	#FF8160	1-1 1997.24657534247
2	#FF7755	1-10 1997.24657534247
3	#FF6C4B	1-11 1997.24657534247
4	#FF7250	1-12 1997.24657534247
5	#FF6C4B	1-13 1997.24657534247
6	#FF6C4B	1-14 1997.24657534247
7	#FF7958	1-15 1997.24657534247
8	#FF8160	1-16 1997.24657534247
9	#FF8565	1-17 1997.24657534247
10	#FF9D81	1-18 1997.24657534247
11	#FFA58A	1-19 1997.24657534247
12	#FF8362	1-2 1997.24657534247
13	#FF9D81	1-20 1997.24657534247
14	#FF8C6D	1-21 1997.24657534247
15	#FF8565	1-22 1997.24657534247
16	#FF8A6B	1-23 1997.24657534247
17	#FFAA90	1-24 1997.24657534247
18	#FF8160	1-3 1997.24657534247
19	#FF8362	1-4 1997.24657534247
20	#FF7C5B	1-5 1997.24657534247
21	#FF7755	1-6 1997.24657534247
22	#FF7755	1-7 1997.24657534247
23	#FF7755	1-8 1997.24657534247
24	#FF7958	1-9 1997.24657534247
25	#FF997B	10-1 1997.24657534247
26	#FF7755	10-10 1997.24657534247
27	#FF7452	10-11 1997.24657534247
28	#FF7250	10-12 1997.24657534247
29	#FF7250	10-13 1997.24657534247
30	#FF7452	10-14 1997.24657534247
31	#FF7958	10-15 1997.24657534247
32	#FF8160	10-16 1997.24657534247
33	#FF6F4D	10-17 1997.24657534247
34	#FF7E5D	10-18 1997.24657534247
35	#FF7E5D	10-19 1997.24657534247
36	#FF997B	10-2 1997.24657534247
37	#FF8C6D	10-20 1997.24657534247
38	#FFA084	10-21 1997.24657534247
39	#FFB198	10-22 1997.24657534247
40	#FFB198	10-23 1997.24657534247
41	#FFBDA8	10-24 1997.24657534247
42	#FF9476	10-3 1997.24657534247
43	#FF8C6D	10-4 1997.24657534247
44	#FF8362	10-5 1997.24657534247
45	#FF7C5B	10-6 1997.24657534247
46	#FF7C5B	10-7 1997.24657534247
47	#FF7755	10-8 1997.24657534247
48	#FF8160	10-9 1997.24657534247
49	#FF997B	11-1 1997.24657534247
50	#FF7958	11-10 1997.24657534247
51	#FF7452	11-11 1997.24657534247
52	#FF6C4B	11-12 1997.24657534247
53	#FF7250	11-13 1997.24657534247
54	#FF7250	11-14 1997.24657534247
55	#FF7C5B	11-15 1997.24657534247
56	#FF8160	11-16 1997.24657534247
57	#FF7C5B	11-17 1997.24657534247
58	#FF7E5D	11-18 1997.24657534247
59	#FF7E5D	11-19 1997.24657534247
60	#FF997B	11-2 1997.24657534247
61	#FF8A6B	11-20 1997.24657534247
62	#FFA084	11-21 1997.24657534247
63	#FFB39B	11-22 1997.24657534247
64	#FFB8A1	11-23 1997.24657534247
65	#FFC0AB	11-24 1997.24657534247
66	#FF9476	11-3 1997.24657534247
67	#FF8C6D	11-4 1997.24657534247
68	#FF8362	11-5 1997.24657534247
69	#FF7C5B	11-6 1997.24657534247
70	#FF7452	11-7 1997.24657534247
71	#FF7755	11-8 1997.24657534247
72	#FF7958	11-9 1997.24657534247
73	#FF9D81	12-1 1997.24657534247
74	#FF7755	12-10 1997.24657534247
75	#FF6F4D	12-11 1997.24657534247
76	#FF6746	12-12 1997.24657534247
77	#FF6C4B	12-13 1997.24657534247
78	#FF7452	12-14 1997.24657534247
79	#FF8362	12-15 1997.24657534247
80	#FF7C5B	12-16 1997.24657534247
81	#FF7958	12-17 1997.24657534247
82	#FF7C5B	12-18 1997.24657534247
83	#FF7958	12-19 1997.24657534247
84	#FF9B7E	12-2 1997.24657534247
85	#FF8868	12-20 1997.24657534247
86	#FF9B7E	12-21 1997.24657534247
87	#FFAC93	12-22 1997.24657534247
88	#FFBBA5	12-23 1997.24657534247
89	#FFC7B5	12-24 1997.24657534247
90	#FF9476	12-3 1997.24657534247
91	#FF8A6B	12-4 1997.24657534247
92	#FF8362	12-5 1997.24657534247
93	#FF7C5B	12-6 1997.24657534247
94	#FF7755	12-7 1997.24657534247
95	#FF7958	12-8 1997.24657534247
96	#FF7C5B	12-9 1997.24657534247
97	#FFA084	13-1 1997.24657534247
98	#FF7755	13-10 1997.24657534247
99	#FF7250	13-11 1997.24657534247
100	#FF6746	13-12 1997.24657534247
101	#FF7250	13-13 1997.24657534247
102	#FF7E5D	13-14 1997.24657534247
103	#FF8160	13-15 1997.24657534247
104	#FF7E5D	13-16 1997.24657534247
105	#FF7958	13-17 1997.24657534247
106	#FF7E5D	13-18 1997.24657534247
107	#FF8160	13-19 1997.24657534247
108	#FF997B	13-2 1997.24657534247
109	#FF8868	13-20 1997.24657534247
110	#FF9B7E	13-21 1997.24657534247
111	#FFA88D	13-22 1997.24657534247
112	#FFB69E	13-23 1997.24657534247
113	#FFC7B5	13-24 1997.24657534247
114	#FF9273	13-3 1997.24657534247
115	#FF8A6B	13-4 1997.24657534247
116	#FF8868	13-5 1997.24657534247
117	#FF8160	13-6 1997.24657534247
118	#FF7E5D	13-7 1997.24657534247
119	#FF7E5D	13-8 1997.24657534247
120	#FF8160	13-9 1997.24657534247
121	#FF9D81	14-1 1997.24657534247
122	#FF7E5D	14-10 1997.24657534247
123	#FF7755	14-11 1997.24657534247
124	#FF7755	14-12 1997.24657534247
125	#FF8362	14-13 1997.24657534247
126	#FF7958	14-14 1997.24657534247
127	#FF7C5B	14-15 1997.24657534247
128	#FF7958	14-16 1997.24657534247
129	#FF7C5B	14-17 1997.24657534247
130	#FF7E5D	14-18 1997.24657534247
131	#FF8362	14-19 1997.24657534247
132	#FF997B	14-2 1997.24657534247
133	#FF8C6D	14-20 1997.24657534247
134	#FF9273	14-21 1997.24657534247
135	#FF9678	14-22 1997.24657534247
136	#FFB69E	14-23 1997.24657534247
137	#FFC7B5	14-24 1997.24657534247
138	#FF9476	14-3 1997.24657534247
139	#FF8C6D	14-4 1997.24657534247
140	#FF8C6D	14-5 1997.24657534247
141	#FF8868	14-6 1997.24657534247
142	#FF8C6D	14-7 1997.24657534247
143	#FF8A6B	14-8 1997.24657534247
144	#FF8C6D	14-9 1997.24657534247
145	#FF9D81	15-1 1997.24657534247
146	#FFAA90	15-10 1997.24657534247
147	#FF8362	15-11 1997.24657534247
148	#FF8160	15-12 1997.24657534247
149	#FF7E5D	15-13 1997.24657534247
150	#FF7958	15-14 1997.24657534247
151	#FF7E5D	15-15 1997.24657534247
152	#FF7C5B	15-16 1997.24657534247
153	#FF7C5B	15-17 1997.24657534247
154	#FF7E5D	15-18 1997.24657534247
155	#FF8565	15-19 1997.24657534247
156	#FF997B	15-2 1997.24657534247
157	#FF8565	15-20 1997.24657534247
158	#FF8565	15-21 1997.24657534247
159	#FF8F70	15-22 1997.24657534247
160	#FFAE95	15-23 1997.24657534247
161	#FFBDA8	15-24 1997.24657534247
162	#FF9273	15-3 1997.24657534247
163	#FF9678	15-4 1997.24657534247
164	#FF9B7E	15-5 1997.24657534247
165	#FF9476	15-6 1997.24657534247
166	#FFA084	15-7 1997.24657534247
167	#FFB69E	15-8 1997.24657534247
168	#FFC0AB	15-9 1997.24657534247
169	#FF9D81	16-1 1997.24657534247
170	#FFB198	16-10 1997.24657534247
171	#FFB198	16-11 1997.24657534247
172	#FFA084	16-12 1997.24657534247
173	#FF8565	16-13 1997.24657534247
174	#FF7958	16-14 1997.24657534247
175	#FF7E5D	16-15 1997.24657534247
176	#FF7C5B	16-16 1997.24657534247
177	#FF7E5D	16-17 1997.24657534247
178	#FF7E5D	16-18 1997.24657534247
179	#FF8565	16-19 1997.24657534247
180	#FF997B	16-2 1997.24657534247
181	#FF8A6B	16-20 1997.24657534247
182	#FF8F70	16-21 1997.24657534247
183	#FF8F70	16-22 1997.24657534247
184	#FF9678	16-23 1997.24657534247
185	#FFB8A1	16-24 1997.24657534247
186	#FF997B	16-3 1997.24657534247
187	#FF9D81	16-4 1997.24657534247
188	#FFBBA5	16-5 1997.24657534247
189	#FFB198	16-6 1997.24657534247
190	#FFA287	16-7 1997.24657534247
191	#FF9678	16-8 1997.24657534247
192	#FFA287	16-9 1997.24657534247
193	#FF9D81	17-1 1997.24657534247
194	#FFA084	17-10 1997.24657534247
195	#FFAA90	17-11 1997.24657534247
196	#FFA88D	17-12 1997.24657534247
197	#FF7E5D	17-13 1997.24657534247
198	#FF7755	17-14 1997.24657534247
199	#FF7E5D	17-15 1997.24657534247
200	#FF7E5D	17-16 1997.24657534247
201	#FF7C5B	17-17 1997.24657534247
202	#FF7E5D	17-18 1997.24657534247
203	#FF8565	17-19 1997.24657534247
204	#FF9B7E	17-2 1997.24657534247
205	#FF8C6D	17-20 1997.24657534247
206	#FF9678	17-21 1997.24657534247
207	#FF997B	17-22 1997.24657534247
208	#FF9D81	17-23 1997.24657534247
209	#FF997B	17-24 1997.24657534247
210	#FF9678	17-3 1997.24657534247
211	#FFC5B2	17-4 1997.24657534247
212	#FFA084	17-5 1997.24657534247
213	#FF9476	17-6 1997.24657534247
214	#FF9273	17-7 1997.24657534247
215	#FF9273	17-8 1997.24657534247
216	#FF9678	17-9 1997.24657534247
217	#FF9B7E	18-1 1997.24657534247
218	#FF9D81	18-10 1997.24657534247
219	#FF8868	18-11 1997.24657534247
220	#FF8C6D	18-12 1997.24657534247
221	#FF8F70	18-13 1997.24657534247
222	#FF7755	18-14 1997.24657534247
223	#FF7E5D	18-15 1997.24657534247
224	#FF7E5D	18-16 1997.24657534247
225	#FF8362	18-17 1997.24657534247
226	#FF8160	18-18 1997.24657534247
227	#FF8868	18-19 1997.24657534247
228	#FFA084	18-2 1997.24657534247
229	#FF9273	18-20 1997.24657534247
230	#FF9678	18-21 1997.24657534247
231	#FFA084	18-22 1997.24657534247
232	#FFAC93	18-23 1997.24657534247
