group	fill	key
1	#FFF6F2	1998.32876712329 1-1
2	#FFD7C9	1998.32876712329 1-10
3	#FFCFBF	1998.32876712329 1-11
4	#FFCDBC	1998.32876712329 1-12
5	#FFDCCF	1998.32876712329 1-13
6	#FFF3EE	1998.32876712329 1-14
7	#F5EEFF	1998.32876712329 1-15
8	#EDDFFF	1998.32876712329 1-16
9	#FAF7FF	1998.32876712329 1-17
10	#FFF3EE	1998.32876712329 1-18
11	#FFE1D6	1998.32876712329 1-19
12	#FFF3EF	1998.32876712329 1-2
13	#FFF4F0	1998.32876712329 1-20
14	#F0E5FF	1998.32876712329 1-21
15	#CCADFF	1998.32876712329 1-22
16	#B993FF	1998.32876712329 1-23
17	#BA95FF	1998.32876712329 1-24
18	#FFE5DB	1998.32876712329 1-3
19	#FFECE5	1998.32876712329 1-4
20	#FFE6DC	1998.32876712329 1-5
21	#FFE6DD	1998.32876712329 1-6
22	#FFD4C6	1998.32876712329 1-7
23	#FFC3AF	1998.32876712329 1-8
24	#FFC2AE	1998.32876712329 1-9
25	#FFEEE8	1998.32876712329 10-1
26	#FFAA8F	1998.32876712329 10-10
27	#FFB49C	1998.32876712329 10-11
28	#FFBBA5	1998.32876712329 10-12
29	#FFB49C	1998.32876712329 10-13
30	#FF9F83	1998.32876712329 10-14
31	#FFB8A1	1998.32876712329 10-15
32	#FFA387	1998.32876712329 10-16
33	#FFB69E	1998.32876712329 10-17
34	#FFD9CB	1998.32876712329 10-18
35	#FEFDFF	1998.32876712329 10-19
36	#FFE6DC	1998.32876712329 10-2
37	#FFFFFE	1998.32876712329 10-20
38	#FFE7DE	1998.32876712329 10-21
39	#FFE1D6	1998.32876712329 10-22
40	#FFC2AE	1998.32876712329 10-23
41	#FFBBA5	1998.32876712329 10-24
42	#FFD8CA	1998.32876712329 10-3
43	#FFD0C0	1998.32876712329 10-4
44	#FFD1C1	1998.32876712329 10-5
45	#FFD2C3	1998.32876712329 10-6
46	#FFC8B5	1998.32876712329 10-7
47	#FFB39B	1998.32876712329 10-8
48	#FFB299	1998.32876712329 10-9
49	#FFEEE8	1998.32876712329 11-1
50	#FFA488	1998.32876712329 11-10
51	#FFBAA4	1998.32876712329 11-11
52	#FFB8A1	1998.32876712329 11-12
53	#FFB49C	1998.32876712329 11-13
54	#FF9172	1998.32876712329 11-14
55	#FF8E6E	1998.32876712329 11-15
56	#FFA387	1998.32876712329 11-16
57	#FFCEBE	1998.32876712329 11-17
58	#FFD9CB	1998.32876712329 11-18
59	#FFF5F1	1998.32876712329 11-19
60	#FFF2EE	1998.32876712329 11-2
61	#FFF5F2	1998.32876712329 11-20
62	#FFE7DE	1998.32876712329 11-21
63	#FFE2D7	1998.32876712329 11-22
