group	fill	key
1	#FF8362	1-1 1995.32876712329
2	#FF7E5D	1-10 1995.32876712329
3	#FF7755	1-11 1995.32876712329
4	#FF7755	1-12 1995.32876712329
5	#FF7452	1-13 1995.32876712329
6	#FF7250	1-14 1995.32876712329
7	#FF7452	1-15 1995.32876712329
8	#FF7452	1-16 1995.32876712329
9	#FF8362	1-17 1995.32876712329
10	#FF9273	1-18 1995.32876712329
11	#FFA084	1-19 1995.32876712329
12	#FF8362	1-2 1995.32876712329
13	#FF8565	1-20 1995.32876712329
14	#FF7250	1-21 1995.32876712329
15	#FF6C4B	1-22 1995.32876712329
16	#FF7958	1-23 1995.32876712329
17	#FF9D81	1-24 1995.32876712329
18	#FF8160	1-3 1995.32876712329
19	#FF7C5B	1-4 1995.32876712329
20	#FF7958	1-5 1995.32876712329
21	#FF7755	1-6 1995.32876712329
22	#FF7755	1-7 1995.32876712329
23	#FF7C5B	1-8 1995.32876712329
24	#FF8362	1-9 1995.32876712329
25	#FFA084	10-1 1995.32876712329
26	#FF8868	10-10 1995.32876712329
27	#FF7C5B	10-11 1995.32876712329
28	#FF7958	10-12 1995.32876712329
29	#FF7452	10-13 1995.32876712329
30	#FF6F4D	10-14 1995.32876712329
31	#FF8160	10-15 1995.32876712329
32	#FF8362	10-16 1995.32876712329
33	#FF6C4B	10-17 1995.32876712329
34	#FF6F4D	10-18 1995.32876712329
35	#FF7755	10-19 1995.32876712329
36	#FF9678	10-2 1995.32876712329
37	#FF7755	10-20 1995.32876712329
38	#FF7C5B	10-21 1995.32876712329
39	#FF8868	10-22 1995.32876712329
40	#FF8A6B	10-23 1995.32876712329
41	#FF9D81	10-24 1995.32876712329
42	#FF9678	10-3 1995.32876712329
43	#FF9273	10-4 1995.32876712329
44	#FF8C6D	10-5 1995.32876712329
45	#FF8565	10-6 1995.32876712329
46	#FF8160	10-7 1995.32876712329
47	#FF8362	10-8 1995.32876712329
48	#FF8C6D	10-9 1995.32876712329
49	#FFA084	11-1 1995.32876712329
50	#FF8A6B	11-10 1995.32876712329
51	#FF7E5D	11-11 1995.32876712329
52	#FF7958	11-12 1995.32876712329
53	#FF7452	11-13 1995.32876712329
54	#FF6F4D	11-14 1995.32876712329
55	#FF8565	11-15 1995.32876712329
56	#FF8362	11-16 1995.32876712329
57	#FF6F4D	11-17 1995.32876712329
58	#FF6F4D	11-18 1995.32876712329
59	#FF7452	11-19 1995.32876712329
60	#FF9D81	11-2 1995.32876712329
61	#FF7755	11-20 1995.32876712329
62	#FF7C5B	11-21 1995.32876712329
63	#FF8A6B	11-22 1995.32876712329
64	#FF9273	11-23 1995.32876712329
65	#FFA084	11-24 1995.32876712329
66	#FF9678	11-3 1995.32876712329
67	#FF997B	11-4 1995.32876712329
68	#FF8F70	11-5 1995.32876712329
69	#FF8565	11-6 1995.32876712329
70	#FF8160	11-7 1995.32876712329
71	#FF8565	11-8 1995.32876712329
72	#FF8F70	11-9 1995.32876712329
73	#FFA58A	12-1 1995.32876712329
74	#FF8F70	12-10 1995.32876712329
75	#FF8160	12-11 1995.32876712329
76	#FF7C5B	12-12 1995.32876712329
77	#FF7250	12-13 1995.32876712329
78	#FF7E5D	12-14 1995.32876712329
79	#FF8362	12-15 1995.32876712329
80	#FF7452	12-16 1995.32876712329
81	#FF6F4D	12-17 1995.32876712329
82	#FF7250	12-18 1995.32876712329
83	#FF7250	12-19 1995.32876712329
84	#FFA084	12-2 1995.32876712329
85	#FF7452	12-20 1995.32876712329
86	#FF7755	12-21 1995.32876712329
87	#FF8868	12-22 1995.32876712329
88	#FF9678	12-23 1995.32876712329
89	#FFAC93	12-24 1995.32876712329
90	#FF9B7E	12-3 1995.32876712329
91	#FF997B	12-4 1995.32876712329
92	#FF9273	12-5 1995.32876712329
93	#FF8868	12-6 1995.32876712329
94	#FF8565	12-7 1995.32876712329
95	#FF8C6D	12-8 1995.32876712329
96	#FF9678	12-9 1995.32876712329
97	#FFA58A	13-1 1995.32876712329
98	#FF8A6B	13-10 1995.32876712329
99	#FF8362	13-11 1995.32876712329
100	#FF7958	13-12 1995.32876712329
101	#FF7C5B	13-13 1995.32876712329
102	#FF7C5B	13-14 1995.32876712329
103	#FF7958	13-15 1995.32876712329
104	#FF7452	13-16 1995.32876712329
105	#FF6C4B	13-17 1995.32876712329
106	#FF7452	13-18 1995.32876712329
107	#FF6F4D	13-19 1995.32876712329
108	#FFA287	13-2 1995.32876712329
109	#FF7452	13-20 1995.32876712329
110	#FF7C5B	13-21 1995.32876712329
111	#FF8565	13-22 1995.32876712329
112	#FF9678	13-23 1995.32876712329
113	#FFAE95	13-24 1995.32876712329
114	#FF9D81	13-3 1995.32876712329
115	#FF9D81	13-4 1995.32876712329
116	#FF9678	13-5 1995.32876712329
117	#FF8A6B	13-6 1995.32876712329
118	#FF8F70	13-7 1995.32876712329
119	#FF997B	13-8 1995.32876712329
120	#FF9476	13-9 1995.32876712329
121	#FFA88D	14-1 1995.32876712329
122	#FF8868	14-10 1995.32876712329
123	#FF8160	14-11 1995.32876712329
124	#FF7C5B	14-12 1995.32876712329
125	#FF8F70	14-13 1995.32876712329
126	#FF7452	14-14 1995.32876712329
127	#FF7250	14-15 1995.32876712329
128	#FF7250	14-16 1995.32876712329
129	#FF6C4B	14-17 1995.32876712329
130	#FF6C4B	14-18 1995.32876712329
131	#FF7250	14-19 1995.32876712329
132	#FFA58A	14-2 1995.32876712329
133	#FF7755	14-20 1995.32876712329
134	#FF7C5B	14-21 1995.32876712329
135	#FF8565	14-22 1995.32876712329
136	#FF9678	14-23 1995.32876712329
137	#FFAE95	14-24 1995.32876712329
138	#FFA58A	14-3 1995.32876712329
139	#FFA287	14-4 1995.32876712329
140	#FF9B7E	14-5 1995.32876712329
141	#FF9273	14-6 1995.32876712329
142	#FF997B	14-7 1995.32876712329
143	#FF9476	14-8 1995.32876712329
144	#FF8C6D	14-9 1995.32876712329
145	#FFAA90	15-1 1995.32876712329
146	#FFAA90	15-10 1995.32876712329
147	#FF8868	15-11 1995.32876712329
148	#FF8160	15-12 1995.32876712329
149	#FF8C6D	15-13 1995.32876712329
150	#FF7755	15-14 1995.32876712329
151	#FF7452	15-15 1995.32876712329
152	#FF7250	15-16 1995.32876712329
153	#FF6F4D	15-17 1995.32876712329
154	#FF6C4B	15-18 1995.32876712329
155	#FF7250	15-19 1995.32876712329
156	#FFA88D	15-2 1995.32876712329
157	#FF7755	15-20 1995.32876712329
158	#FF7C5B	15-21 1995.32876712329
159	#FF8362	15-22 1995.32876712329
160	#FF9273	15-23 1995.32876712329
161	#FFA58A	15-24 1995.32876712329
162	#FFA58A	15-3 1995.32876712329
163	#FFA58A	15-4 1995.32876712329
164	#FFA084	15-5 1995.32876712329
165	#FF9D81	15-6 1995.32876712329
166	#FF9D81	15-7 1995.32876712329
167	#FFB8A1	15-8 1995.32876712329
168	#FFBDA8	15-9 1995.32876712329
169	#FFAC93	16-1 1995.32876712329
170	#FFB198	16-10 1995.32876712329
171	#FFBBA5	16-11 1995.32876712329
172	#FFA88D	16-12 1995.32876712329
173	#FF9476	16-13 1995.32876712329
174	#FF7C5B	16-14 1995.32876712329
175	#FF7452	16-15 1995.32876712329
176	#FF6F4D	16-16 1995.32876712329
177	#FF7250	16-17 1995.32876712329
178	#FF7250	16-18 1995.32876712329
179	#FF7452	16-19 1995.32876712329
180	#FFAA90	16-2 1995.32876712329
181	#FF7755	16-20 1995.32876712329
182	#FF8160	16-21 1995.32876712329
183	#FF8362	16-22 1995.32876712329
184	#FF8A6B	16-23 1995.32876712329
185	#FFA287	16-24 1995.32876712329
186	#FFA88D	16-3 1995.32876712329
187	#FFA58A	16-4 1995.32876712329
188	#FFBBA5	16-5 1995.32876712329
189	#FFB198	16-6 1995.32876712329
190	#FFA287	16-7 1995.32876712329
191	#FF997B	16-8 1995.32876712329
192	#FFA287	16-9 1995.32876712329
193	#FFAC93	17-1 1995.32876712329
194	#FFA287	17-10 1995.32876712329
195	#FFAC93	17-11 1995.32876712329
196	#FFAC93	17-12 1995.32876712329
197	#FF9476	17-13 1995.32876712329
198	#FF8565	17-14 1995.32876712329
199	#FF7452	17-15 1995.32876712329
200	#FF6F4D	17-16 1995.32876712329
201	#FF7C5B	17-17 1995.32876712329
202	#FF7452	17-18 1995.32876712329
203	#FF7452	17-19 1995.32876712329
204	#FFA58A	17-2 1995.32876712329
