group	fill	key
1	#FF8A6B	1-1 1999.08493150685
2	#FF8868	1-10 1999.08493150685
3	#FF8565	1-11 1999.08493150685
4	#FF8160	1-12 1999.08493150685
5	#FF8160	1-13 1999.08493150685
6	#FF8160	1-14 1999.08493150685
7	#FF8565	1-15 1999.08493150685
8	#FF8A6B	1-16 1999.08493150685
9	#FF8C6D	1-17 1999.08493150685
10	#FF9B7E	1-18 1999.08493150685
11	#FFA287	1-19 1999.08493150685
12	#FF8A6B	1-2 1999.08493150685
13	#FFA88D	1-20 1999.08493150685
14	#FFAA90	1-21 1999.08493150685
15	#FFAC93	1-22 1999.08493150685
16	#FFBDA8	1-23 1999.08493150685
17	#FFD6C8	1-24 1999.08493150685
18	#FF8A6B	1-3 1999.08493150685
19	#FF8362	1-4 1999.08493150685
20	#FF8362	1-5 1999.08493150685
21	#FF8565	1-6 1999.08493150685
22	#FF8160	1-7 1999.08493150685
23	#FF8362	1-8 1999.08493150685
24	#FF8A6B	1-9 1999.08493150685
25	#FFA58A	10-1 1999.08493150685
26	#FF8A6B	10-10 1999.08493150685
27	#FF8565	10-11 1999.08493150685
28	#FF8362	10-12 1999.08493150685
29	#FF8565	10-13 1999.08493150685
30	#FF7C5B	10-14 1999.08493150685
31	#FF8362	10-15 1999.08493150685
32	#FF997B	10-16 1999.08493150685
33	#FF8C6D	10-17 1999.08493150685
34	#FF8C6D	10-18 1999.08493150685
35	#FF8F70	10-19 1999.08493150685
36	#FFA084	10-2 1999.08493150685
37	#FF9678	10-20 1999.08493150685
38	#FFA287	10-21 1999.08493150685
39	#FFBBA5	10-22 1999.08493150685
40	#FFC7B5	10-23 1999.08493150685
41	#FFCFBE	10-24 1999.08493150685
42	#FF997B	10-3 1999.08493150685
43	#FF9476	10-4 1999.08493150685
44	#FF8C6D	10-5 1999.08493150685
45	#FF8565	10-6 1999.08493150685
46	#FF8565	10-7 1999.08493150685
47	#FF8A6B	10-8 1999.08493150685
48	#FF8C6D	10-9 1999.08493150685
49	#FFA58A	11-1 1999.08493150685
50	#FF8868	11-10 1999.08493150685
51	#FF8362	11-11 1999.08493150685
52	#FF7C5B	11-12 1999.08493150685
53	#FF8565	11-13 1999.08493150685
54	#FF8362	11-14 1999.08493150685
55	#FF8868	11-15 1999.08493150685
56	#FF997B	11-16 1999.08493150685
57	#FF9476	11-17 1999.08493150685
58	#FF8C6D	11-18 1999.08493150685
59	#FF8C6D	11-19 1999.08493150685
60	#FFA084	11-2 1999.08493150685
61	#FF8C6D	11-20 1999.08493150685
62	#FFA287	11-21 1999.08493150685
63	#FFBDA8	11-22 1999.08493150685
64	#FFCAB8	11-23 1999.08493150685
65	#FFD6C8	11-24 1999.08493150685
66	#FF997B	11-3 1999.08493150685
67	#FF9678	11-4 1999.08493150685
68	#FF8C6D	11-5 1999.08493150685
69	#FF8565	11-6 1999.08493150685
70	#FF8565	11-7 1999.08493150685
71	#FF8C6D	11-8 1999.08493150685
72	#FF8A6B	11-9 1999.08493150685
73	#FFA88D	12-1 1999.08493150685
74	#FF8868	12-10 1999.08493150685
75	#FF8160	12-11 1999.08493150685
76	#FF7755	12-12 1999.08493150685
77	#FF8160	12-13 1999.08493150685
78	#FF8362	12-14 1999.08493150685
79	#FF8F70	12-15 1999.08493150685
80	#FF8A6B	12-16 1999.08493150685
81	#FF8160	12-17 1999.08493150685
82	#FF8A6B	12-18 1999.08493150685
83	#FF8565	12-19 1999.08493150685
84	#FF9D81	12-2 1999.08493150685
85	#FF8868	12-20 1999.08493150685
86	#FF9678	12-21 1999.08493150685
87	#FFBBA5	12-22 1999.08493150685
88	#FFCCBB	12-23 1999.08493150685
89	#FFDCCF	12-24 1999.08493150685
90	#FF997B	12-3 1999.08493150685
91	#FF9273	12-4 1999.08493150685
92	#FF8565	12-5 1999.08493150685
93	#FF8362	12-6 1999.08493150685
94	#FF8565	12-7 1999.08493150685
95	#FF8A6B	12-8 1999.08493150685
96	#FF8C6D	12-9 1999.08493150685
97	#FFA88D	13-1 1999.08493150685
98	#FF8A6B	13-10 1999.08493150685
99	#FF7C5B	13-11 1999.08493150685
100	#FF7452	13-12 1999.08493150685
101	#FF7958	13-13 1999.08493150685
102	#FF8868	13-14 1999.08493150685
103	#FF8F70	13-15 1999.08493150685
104	#FF8565	13-16 1999.08493150685
105	#FF8160	13-17 1999.08493150685
106	#FF8565	13-18 1999.08493150685
107	#FF8A6B	13-19 1999.08493150685
108	#FF9D81	13-2 1999.08493150685
109	#FF8868	13-20 1999.08493150685
110	#FF9D81	13-21 1999.08493150685
111	#FFC0AB	13-22 1999.08493150685
112	#FFCFBE	13-23 1999.08493150685
113	#FFDED2	13-24 1999.08493150685
114	#FF997B	13-3 1999.08493150685
115	#FF8C6D	13-4 1999.08493150685
116	#FF8868	13-5 1999.08493150685
117	#FF8362	13-6 1999.08493150685
118	#FF8868	13-7 1999.08493150685
119	#FF8F70	13-8 1999.08493150685
120	#FF8C6D	13-9 1999.08493150685
121	#FFA58A	14-1 1999.08493150685
122	#FF8F70	14-10 1999.08493150685
123	#FF8868	14-11 1999.08493150685
124	#FF7755	14-12 1999.08493150685
125	#FF8868	14-13 1999.08493150685
126	#FF8160	14-14 1999.08493150685
127	#FF8160	14-15 1999.08493150685
128	#FF7E5D	14-16 1999.08493150685
129	#FF7E5D	14-17 1999.08493150685
130	#FF8565	14-18 1999.08493150685
131	#FF8A6B	14-19 1999.08493150685
132	#FF9B7E	14-2 1999.08493150685
133	#FF9678	14-20 1999.08493150685
134	#FFA58A	14-21 1999.08493150685
135	#FFA287	14-22 1999.08493150685
136	#FFCFBE	14-23 1999.08493150685
137	#FFDED2	14-24 1999.08493150685
138	#FF9476	14-3 1999.08493150685
139	#FF8C6D	14-4 1999.08493150685
140	#FF8A6B	14-5 1999.08493150685
141	#FF8565	14-6 1999.08493150685
142	#FF8F70	14-7 1999.08493150685
143	#FF9678	14-8 1999.08493150685
144	#FF997B	14-9 1999.08493150685
145	#FFA084	15-1 1999.08493150685
146	#FFAA90	15-10 1999.08493150685
147	#FF9476	15-11 1999.08493150685
148	#FF8868	15-12 1999.08493150685
149	#FF8868	15-13 1999.08493150685
150	#FF8362	15-14 1999.08493150685
151	#FF8362	15-15 1999.08493150685
152	#FF7E5D	15-16 1999.08493150685
153	#FF8160	15-17 1999.08493150685
154	#FF8A6B	15-18 1999.08493150685
155	#FF8C6D	15-19 1999.08493150685
156	#FF9B7E	15-2 1999.08493150685
157	#FF9273	15-20 1999.08493150685
158	#FF8C6D	15-21 1999.08493150685
159	#FF9273	15-22 1999.08493150685
160	#FFC7B5	15-23 1999.08493150685
161	#FFD9CB	15-24 1999.08493150685
162	#FF9678	15-3 1999.08493150685
163	#FF9273	15-4 1999.08493150685
164	#FF997B	15-5 1999.08493150685
165	#FF9476	15-6 1999.08493150685
166	#FFA88D	15-7 1999.08493150685
167	#FFCAB8	15-8 1999.08493150685
168	#FFCAB8	15-9 1999.08493150685
169	#FF9D81	16-1 1999.08493150685
170	#FFB39B	16-10 1999.08493150685
171	#FFB198	16-11 1999.08493150685
172	#FFA88D	16-12 1999.08493150685
173	#FF8F70	16-13 1999.08493150685
174	#FF8868	16-14 1999.08493150685
175	#FF8362	16-15 1999.08493150685
176	#FF8160	16-16 1999.08493150685
177	#FF8160	16-17 1999.08493150685
178	#FF8A6B	16-18 1999.08493150685
179	#FF8C6D	16-19 1999.08493150685
180	#FF997B	16-2 1999.08493150685
181	#FF8F70	16-20 1999.08493150685
182	#FF9273	16-21 1999.08493150685
183	#FF9273	16-22 1999.08493150685
184	#FFA287	16-23 1999.08493150685
185	#FFD1C1	16-24 1999.08493150685
186	#FF9476	16-3 1999.08493150685
187	#FF997B	16-4 1999.08493150685
188	#FFCCBB	16-5 1999.08493150685
189	#FFC2AE	16-6 1999.08493150685
190	#FFB69E	16-7 1999.08493150685
191	#FFA58A	16-8 1999.08493150685
192	#FFA287	16-9 1999.08493150685
193	#FF997B	17-1 1999.08493150685
194	#FF997B	17-10 1999.08493150685
195	#FFA287	17-11 1999.08493150685
196	#FFA58A	17-12 1999.08493150685
197	#FF8A6B	17-13 1999.08493150685
198	#FF8868	17-14 1999.08493150685
199	#FF8565	17-15 1999.08493150685
200	#FF8160	17-16 1999.08493150685
201	#FF8868	17-17 1999.08493150685
202	#FF8868	17-18 1999.08493150685
203	#FF8C6D	17-19 1999.08493150685
204	#FF9678	17-2 1999.08493150685
205	#FF9476	17-20 1999.08493150685
206	#FF9476	17-21 1999.08493150685
207	#FF997B	17-22 1999.08493150685
208	#FF997B	17-23 1999.08493150685
209	#FFA084	17-24 1999.08493150685
210	#FF997B	17-3 1999.08493150685
211	#FFDED2	17-4 1999.08493150685
212	#FFAE95	17-5 1999.08493150685
213	#FFA88D	17-6 1999.08493150685
214	#FF9B7E	17-7 1999.08493150685
215	#FF9B7E	17-8 1999.08493150685
216	#FF997B	17-9 1999.08493150685
217	#FF9273	18-1 1999.08493150685
218	#FFA084	18-10 1999.08493150685
219	#FF8A6B	18-11 1999.08493150685
220	#FF997B	18-12 1999.08493150685
221	#FF9D81	18-13 1999.08493150685
222	#FF8362	18-14 1999.08493150685
223	#FF8565	18-15 1999.08493150685
224	#FF8160	18-16 1999.08493150685
225	#FF8F70	18-17 1999.08493150685
226	#FF8868	18-18 1999.08493150685
227	#FF8C6D	18-19 1999.08493150685
228	#FF8F70	18-2 1999.08493150685
229	#FF9476	18-20 1999.08493150685
230	#FF997B	18-21 1999.08493150685
231	#FF9D81	18-22 1999.08493150685
232	#FFA287	18-23 1999.08493150685
233	#FFA287	18-24 1999.08493150685
234	#FFB198	18-3 1999.08493150685
235	#FFE0D6	18-4 1999.08493150685
236	#FFA58A	18-5 1999.08493150685
237	#FFA084	18-6 1999.08493150685
238	#FF9678	18-7 1999.08493150685
239	#FF997B	18-8 1999.08493150685
240	#FF997B	18-9 1999.08493150685
241	#FF8565	19-1 1999.08493150685
242	#FF9B7E	19-10 1999.08493150685
243	#FF8F70	19-11 1999.08493150685
244	#FF7958	19-12 1999.08493150685
245	#FF8F70	19-13 1999.08493150685
246	#FF8C6D	19-14 1999.08493150685
247	#FF8362	19-15 1999.08493150685
248	#FF8160	19-16 1999.08493150685
249	#FF8A6B	19-17 1999.08493150685
250	#FF8868	19-18 1999.08493150685
251	#FF8A6B	19-19 1999.08493150685
252	#FFC0AB	19-2 1999.08493150685
253	#FF9476	19-20 1999.08493150685
254	#FF997B	19-21 1999.08493150685
255	#FFA084	19-22 1999.08493150685
256	#FFA58A	19-23 1999.08493150685
257	#FFA287	19-24 1999.08493150685
258	#FFE6DD	19-3 1999.08493150685
259	#FF9D81	19-4 1999.08493150685
260	#FF9D81	19-5 1999.08493150685
261	#FFA084	19-6 1999.08493150685
262	#FF997B	19-7 1999.08493150685
263	#FF9678	19-8 1999.08493150685
264	#FF9678	19-9 1999.08493150685
265	#FF8C6D	2-1 1999.08493150685
266	#FF8565	2-10 1999.08493150685
267	#FF8565	2-11 1999.08493150685
268	#FF8362	2-12 1999.08493150685
269	#FF7E5D	2-13 1999.08493150685
270	#FF8160	2-14 1999.08493150685
271	#FF8362	2-15 1999.08493150685
272	#FF8868	2-16 1999.08493150685
273	#FF8C6D	2-17 1999.08493150685
274	#FF9273	2-18 1999.08493150685
275	#FF997B	2-19 1999.08493150685
276	#FF8A6B	2-2 1999.08493150685
277	#FF9D81	2-20 1999.08493150685
278	#FF9D81	2-21 1999.08493150685
279	#FFAC93	2-22 1999.08493150685
280	#FFBDA8	2-23 1999.08493150685
281	#FFE6DD	2-24 1999.08493150685
282	#FF8C6D	2-3 1999.08493150685
283	#FF8868	2-4 1999.08493150685
284	#FF8565	2-5 1999.08493150685
285	#FF8362	2-6 1999.08493150685
286	#FF8160	2-7 1999.08493150685
287	#FF8160	2-8 1999.08493150685
288	#FF8868	2-9 1999.08493150685
289	#FFB8A1	20-1 1999.08493150685
290	#FF9678	20-10 1999.08493150685
291	#FF9476	20-11 1999.08493150685
292	#FF7E5D	20-12 1999.08493150685
293	#FF7958	20-13 1999.08493150685
294	#FF8868	20-14 1999.08493150685
295	#FF8565	20-15 1999.08493150685
296	#FF8160	20-16 1999.08493150685
297	#FF8A6B	20-17 1999.08493150685
298	#FF8A6B	20-18 1999.08493150685
299	#FF8F70	20-19 1999.08493150685
300	#FFC0AB	20-2 1999.08493150685
301	#FF9476	20-20 1999.08493150685
302	#FF9B7E	20-21 1999.08493150685
303	#FFA58A	20-22 1999.08493150685
304	#FFA58A	20-23 1999.08493150685
305	#FFA58A	20-24 1999.08493150685
306	#FFA88D	20-3 1999.08493150685
307	#FF8160	20-4 1999.08493150685
308	#FF997B	20-5 1999.08493150685
309	#FF9B7E	20-6 1999.08493150685
310	#FF997B	20-7 1999.08493150685
311	#FF9476	20-8 1999.08493150685
312	#FF8C6D	20-9 1999.08493150685
313	#FF8A6B	21-1 1999.08493150685
