group	fill	key
1	#FFF7F4	1999.41369863014 1-1
2	#F1E6FF	1999.41369863014 1-10
3	#F8F3FF	1999.41369863014 1-11
4	#FCFAFF	1999.41369863014 1-12
5	#FEFEFF	1999.41369863014 1-13
6	#EDDFFF	1999.41369863014 1-14
7	#F5EEFF	1999.41369863014 1-15
8	#FFF0EA	1999.41369863014 1-16
9	#F5EDFF	1999.41369863014 1-17
10	#EFE3FF	1999.41369863014 1-18
11	#F9F5FF	1999.41369863014 1-19
12	#F6EEFF	1999.41369863014 1-2
13	#CDAEFF	1999.41369863014 1-20
14	#E3CFFF	1999.41369863014 1-21
15	#F7F0FF	1999.41369863014 1-22
16	#FFF0EB	1999.41369863014 1-23
17	#FFECE5	1999.41369863014 1-24
18	#F9F5FF	1999.41369863014 1-3
19	#F5EDFF	1999.41369863014 1-4
20	#EBDDFF	1999.41369863014 1-5
21	#F3EAFF	1999.41369863014 1-6
22	#F1E6FF	1999.41369863014 1-7
23	#FBF8FF	1999.41369863014 1-8
24	#FFFDFC	1999.41369863014 1-9
25	#F7F1FF	1999.41369863014 10-1
26	#E5D3FF	1999.41369863014 10-10
27	#F0E4FF	1999.41369863014 10-11
28	#ECDFFF	1999.41369863014 10-12
29	#EADAFF	1999.41369863014 10-13
30	#FFF1EC	1999.41369863014 10-14
31	#FFF7F4	1999.41369863014 10-15
32	#FCFAFF	1999.41369863014 10-16
33	#F1E7FF	1999.41369863014 10-17
34	#EADBFF	1999.41369863014 10-18
35	#FFFAF8	1999.41369863014 10-19
36	#F6EEFF	1999.41369863014 10-2
37	#F0E5FF	1999.41369863014 10-20
38	#EDE0FF	1999.41369863014 10-21
39	#F3EAFF	1999.41369863014 10-22
40	#F3EAFF	1999.41369863014 10-23
41	#FEFEFF	1999.41369863014 10-24
42	#F3EAFF	1999.41369863014 10-3
43	#F1E6FF	1999.41369863014 10-4
44	#F4ECFF	1999.41369863014 10-5
45	#F1E7FF	1999.41369863014 10-6
46	#F2E8FF	1999.41369863014 10-7
47	#FCFAFF	1999.41369863014 10-8
48	#F1E7FF	1999.41369863014 10-9
49	#F7F1FF	1999.41369863014 11-1
50	#E2CEFF	1999.41369863014 11-10
51	#EBDCFF	1999.41369863014 11-11
52	#ECDFFF	1999.41369863014 11-12
53	#EADAFF	1999.41369863014 11-13
54	#F9F5FF	1999.41369863014 11-14
55	#E9DAFF	1999.41369863014 11-15
56	#FCFAFF	1999.41369863014 11-16
57	#E0CBFF	1999.41369863014 11-17
58	#EADBFF	1999.41369863014 11-18
59	#EFE4FF	1999.41369863014 11-19
60	#F8F3FF	1999.41369863014 11-2
61	#F8F3FF	1999.41369863014 11-20
