group	fill	key
1	#FF8C6D	1-1 1997.91506849315
2	#FF7250	1-10 1997.91506849315
3	#FF7452	1-11 1997.91506849315
4	#FF7250	1-12 1997.91506849315
5	#FF6948	1-13 1997.91506849315
6	#FF7452	1-14 1997.91506849315
7	#FF7958	1-15 1997.91506849315
8	#FF7C5B	1-16 1997.91506849315
9	#FF8565	1-17 1997.91506849315
10	#FF9273	1-18 1997.91506849315
11	#FF8868	1-19 1997.91506849315
12	#FF8C6D	1-2 1997.91506849315
13	#FFA084	1-20 1997.91506849315
14	#FFAE95	1-21 1997.91506849315
15	#FFCAB8	1-22 1997.91506849315
16	#FFE0D6	1-23 1997.91506849315
17	#FFF9F6	1-24 1997.91506849315
18	#FF8868	1-3 1997.91506849315
19	#FF8565	1-4 1997.91506849315
20	#FF8362	1-5 1997.91506849315
21	#FF8160	1-6 1997.91506849315
22	#FF7C5B	1-7 1997.91506849315
23	#FF7958	1-8 1997.91506849315
24	#FF7250	1-9 1997.91506849315
25	#FFA58A	10-1 1997.91506849315
26	#FF7452	10-10 1997.91506849315
27	#FF6543	10-11 1997.91506849315
28	#FF6948	10-12 1997.91506849315
29	#FF6C4B	10-13 1997.91506849315
30	#FF6F4D	10-14 1997.91506849315
31	#FF8160	10-15 1997.91506849315
32	#FF9B7E	10-16 1997.91506849315
33	#FF8565	10-17 1997.91506849315
34	#FF8868	10-18 1997.91506849315
35	#FF8160	10-19 1997.91506849315
36	#FFA287	10-2 1997.91506849315
37	#FF8565	10-20 1997.91506849315
38	#FFA58A	10-21 1997.91506849315
39	#FFCFBE	10-22 1997.91506849315
40	#FFE3D9	10-23 1997.91506849315
41	#FFF9F6	10-24 1997.91506849315
42	#FFA58A	10-3 1997.91506849315
43	#FF9B7E	10-4 1997.91506849315
44	#FF9476	10-5 1997.91506849315
45	#FF8160	10-6 1997.91506849315
46	#FF8160	10-7 1997.91506849315
47	#FF7C5B	10-8 1997.91506849315
48	#FF8160	10-9 1997.91506849315
49	#FFA58A	11-1 1997.91506849315
50	#FF7250	11-10 1997.91506849315
51	#FF6543	11-11 1997.91506849315
52	#FF6C4B	11-12 1997.91506849315
53	#FF6C4B	11-13 1997.91506849315
54	#FF7250	11-14 1997.91506849315
55	#FF8C6D	11-15 1997.91506849315
56	#FF9B7E	11-16 1997.91506849315
57	#FF8F70	11-17 1997.91506849315
58	#FF8868	11-18 1997.91506849315
59	#FF8160	11-19 1997.91506849315
60	#FFA58A	11-2 1997.91506849315
61	#FF8868	11-20 1997.91506849315
62	#FFA58A	11-21 1997.91506849315
63	#FFCFBE	11-22 1997.91506849315
64	#FFE0D6	11-23 1997.91506849315
65	#FFF9F6	11-24 1997.91506849315
66	#FFA58A	11-3 1997.91506849315
67	#FF9D81	11-4 1997.91506849315
68	#FF9476	11-5 1997.91506849315
69	#FF8160	11-6 1997.91506849315
