group	fill	key
1	#FF8A6B	1-1 1997
2	#FF8F70	1-10 1997
3	#FF8A6B	1-11 1997
4	#FF8565	1-12 1997
5	#FF8565	1-13 1997
6	#FF8362	1-14 1997
7	#FF8160	1-15 1997
8	#FF8868	1-16 1997
9	#FF8F70	1-17 1997
10	#FF9D81	1-18 1997
11	#FFA084	1-19 1997
12	#FF8C6D	1-2 1997
13	#FFAA90	1-20 1997
14	#FFB39B	1-21 1997
15	#FFBDA8	1-22 1997
16	#FFD4C4	1-23 1997
17	#FFF3EF	1-24 1997
18	#FF8C6D	1-3 1997
19	#FF8A6B	1-4 1997
20	#FF8868	1-5 1997
21	#FF8A6B	1-6 1997
22	#FF8A6B	1-7 1997
23	#FF8F70	1-8 1997
24	#FF9273	1-9 1997
25	#FF9B7E	10-1 1997
26	#FF9273	10-10 1997
27	#FF8F70	10-11 1997
28	#FF8565	10-12 1997
29	#FF8868	10-13 1997
30	#FF8160	10-14 1997
31	#FF8565	10-15 1997
32	#FFA287	10-16 1997
33	#FF8F70	10-17 1997
34	#FF8F70	10-18 1997
35	#FF9273	10-19 1997
36	#FF9B7E	10-2 1997
37	#FF9678	10-20 1997
38	#FFAC93	10-21 1997
39	#FFC5B2	10-22 1997
40	#FFD9CB	10-23 1997
41	#FFE0D6	10-24 1997
42	#FF9D81	10-3 1997
43	#FF997B	10-4 1997
44	#FF9476	10-5 1997
45	#FF8F70	10-6 1997
46	#FF9273	10-7 1997
47	#FF9476	10-8 1997
48	#FF997B	10-9 1997
49	#FF9B7E	11-1 1997
50	#FF8F70	11-10 1997
51	#FF8F70	11-11 1997
52	#FF8868	11-12 1997
53	#FF8868	11-13 1997
54	#FF8565	11-14 1997
55	#FF8F70	11-15 1997
56	#FFA287	11-16 1997
57	#FF9678	11-17 1997
58	#FF8F70	11-18 1997
59	#FF8F70	11-19 1997
60	#FF9B7E	11-2 1997
61	#FF9678	11-20 1997
62	#FFAC93	11-21 1997
63	#FFCAB8	11-22 1997
64	#FFDED2	11-23 1997
65	#FFEBE4	11-24 1997
66	#FF9D81	11-3 1997
67	#FF997B	11-4 1997
68	#FF9476	11-5 1997
69	#FF8F70	11-6 1997
70	#FF8C6D	11-7 1997
71	#FF9273	11-8 1997
72	#FF9678	11-9 1997
73	#FF9B7E	12-1 1997
74	#FF8F70	12-10 1997
75	#FF8C6D	12-11 1997
76	#FF8362	12-12 1997
77	#FF8868	12-13 1997
78	#FF8A6B	12-14 1997
79	#FF9B7E	12-15 1997
80	#FF8F70	12-16 1997
81	#FF8565	12-17 1997
82	#FF9273	12-18 1997
83	#FF8C6D	12-19 1997
84	#FF9D81	12-2 1997
85	#FF9476	12-20 1997
86	#FFA287	12-21 1997
87	#FFCCBB	12-22 1997
88	#FFE0D6	12-23 1997
89	#FFEEE8	12-24 1997
90	#FF9B7E	12-3 1997
91	#FF9678	12-4 1997
92	#FF8F70	12-5 1997
93	#FF8C6D	12-6 1997
94	#FF8F70	12-7 1997
95	#FF9273	12-8 1997
96	#FF9476	12-9 1997
97	#FF9D81	13-1 1997
98	#FF8C6D	13-10 1997
99	#FF8C6D	13-11 1997
100	#FF8160	13-12 1997
101	#FF8868	13-13 1997
102	#FF8C6D	13-14 1997
103	#FF9678	13-15 1997
104	#FF8A6B	13-16 1997
105	#FF8362	13-17 1997
106	#FF8868	13-18 1997
107	#FF8A6B	13-19 1997
108	#FF9D81	13-2 1997
109	#FF9476	13-20 1997
110	#FFA88D	13-21 1997
111	#FFCCBB	13-22 1997
112	#FFDCCF	13-23 1997
113	#FFEEE8	13-24 1997
114	#FF997B	13-3 1997
115	#FF9476	13-4 1997
116	#FF8C6D	13-5 1997
117	#FF8C6D	13-6 1997
118	#FF8F70	13-7 1997
119	#FF9678	13-8 1997
120	#FF9476	13-9 1997
121	#FFA084	14-1 1997
122	#FF9476	14-10 1997
123	#FF8C6D	14-11 1997
124	#FF8362	14-12 1997
125	#FF9273	14-13 1997
126	#FF8362	14-14 1997
127	#FF8160	14-15 1997
128	#FF8362	14-16 1997
129	#FF8565	14-17 1997
130	#FF8868	14-18 1997
131	#FF8F70	14-19 1997
132	#FF9D81	14-2 1997
133	#FFA084	14-20 1997
134	#FFB198	14-21 1997
135	#FFB39B	14-22 1997
136	#FFDCCF	14-23 1997
137	#FFEEE8	14-24 1997
138	#FF997B	14-3 1997
139	#FF9273	14-4 1997
140	#FF8F70	14-5 1997
141	#FF8F70	14-6 1997
142	#FF9D81	14-7 1997
143	#FF9D81	14-8 1997
144	#FF9B7E	14-9 1997
145	#FFA084	15-1 1997
146	#FFB39B	15-10 1997
147	#FF9273	15-11 1997
148	#FF8565	15-12 1997
149	#FF8A6B	15-13 1997
150	#FF8362	15-14 1997
151	#FF8362	15-15 1997
152	#FF8362	15-16 1997
153	#FF8868	15-17 1997
154	#FF9273	15-18 1997
155	#FF8F70	15-19 1997
156	#FF9B7E	15-2 1997
157	#FF9476	15-20 1997
158	#FF9273	15-21 1997
159	#FF9476	15-22 1997
160	#FFD4C4	15-23 1997
161	#FFEBE4	15-24 1997
162	#FF997B	15-3 1997
163	#FF9273	15-4 1997
164	#FF9B7E	15-5 1997
165	#FF9B7E	15-6 1997
166	#FF997B	15-7 1997
167	#FFBBA5	15-8 1997
168	#FFC5B2	15-9 1997
169	#FFA084	16-1 1997
170	#FFB69E	16-10 1997
171	#FFC2AE	16-11 1997
172	#FFA58A	16-12 1997
173	#FF8C6D	16-13 1997
174	#FF8362	16-14 1997
175	#FF8362	16-15 1997
176	#FF8362	16-16 1997
177	#FF8868	16-17 1997
178	#FF9476	16-18 1997
179	#FF8F70	16-19 1997
180	#FF9B7E	16-2 1997
181	#FF8F70	16-20 1997
182	#FF9678	16-21 1997
183	#FF9476	16-22 1997
184	#FFAE95	16-23 1997
185	#FFDED2	16-24 1997
186	#FF9678	16-3 1997
187	#FF9D81	16-4 1997
188	#FFCCBB	16-5 1997
189	#FFB8A1	16-6 1997
190	#FFAC93	16-7 1997
191	#FF9B7E	16-8 1997
192	#FFA084	16-9 1997
193	#FF9D81	17-1 1997
194	#FF8F70	17-10 1997
195	#FFA287	17-11 1997
196	#FFA88D	17-12 1997
197	#FF8362	17-13 1997
198	#FF8868	17-14 1997
199	#FF8160	17-15 1997
200	#FF8362	17-16 1997
201	#FF8868	17-17 1997
202	#FF8F70	17-18 1997
203	#FF8F70	17-19 1997
204	#FF9678	17-2 1997
205	#FF9273	17-20 1997
206	#FF997B	17-21 1997
207	#FF9B7E	17-22 1997
208	#FF997B	17-23 1997
209	#FFB39B	17-24 1997
210	#FF9678	17-3 1997
211	#FFDCCF	17-4 1997
212	#FFAE95	17-5 1997
213	#FFA88D	17-6 1997
214	#FF997B	17-7 1997
215	#FF9476	17-8 1997
216	#FF8F70	17-9 1997
217	#FF9273	18-1 1997
218	#FF8F70	18-10 1997
219	#FF8362	18-11 1997
220	#FF9D81	18-12 1997
221	#FF8F70	18-13 1997
222	#FF8160	18-14 1997
223	#FF8362	18-15 1997
224	#FF8362	18-16 1997
225	#FF8C6D	18-17 1997
226	#FF8C6D	18-18 1997
227	#FF8F70	18-19 1997
228	#FF9D81	18-2 1997
229	#FF9476	18-20 1997
230	#FF9B7E	18-21 1997
231	#FFA084	18-22 1997
232	#FFA88D	18-23 1997
233	#FFA58A	18-24 1997
234	#FFC2AE	18-3 1997
235	#FFE3D9	18-4 1997
236	#FFA084	18-5 1997
237	#FF9D81	18-6 1997
238	#FF9678	18-7 1997
239	#FF9B7E	18-8 1997
240	#FF9476	18-9 1997
241	#FFA287	19-1 1997
242	#FF9B7E	19-10 1997
243	#FF8868	19-11 1997
244	#FF7E5D	19-12 1997
245	#FF9273	19-13 1997
246	#FF8A6B	19-14 1997
247	#FF8160	19-15 1997
248	#FF8362	19-16 1997
249	#FF8868	19-17 1997
250	#FF8C6D	19-18 1997
251	#FF9273	19-19 1997
252	#FFD1C1	19-2 1997
253	#FF9476	19-20 1997
254	#FF9B7E	19-21 1997
255	#FFA287	19-22 1997
256	#FFA88D	19-23 1997
257	#FFA58A	19-24 1997
