group	fill	key
1	#FF9678	1-1 1997.66575342466
2	#FF8160	1-10 1997.66575342466
3	#FF7755	1-11 1997.66575342466
4	#FF7958	1-12 1997.66575342466
5	#FF7958	1-13 1997.66575342466
6	#FF7452	1-14 1997.66575342466
7	#FF7250	1-15 1997.66575342466
8	#FF6948	1-16 1997.66575342466
9	#FF6F4D	1-17 1997.66575342466
10	#FF7958	1-18 1997.66575342466
11	#FF7452	1-19 1997.66575342466
12	#FF9476	1-2 1997.66575342466
13	#FF6241	1-20 1997.66575342466
14	#FF4E2F	1-21 1997.66575342466
15	#FF4A2C	1-22 1997.66575342466
16	#FF5636	1-23 1997.66575342466
17	#FF7E5D	1-24 1997.66575342466
18	#FF8F70	1-3 1997.66575342466
19	#FF8C6D	1-4 1997.66575342466
20	#FF8868	1-5 1997.66575342466
21	#FF8565	1-6 1997.66575342466
22	#FF8160	1-7 1997.66575342466
23	#FF7E5D	1-8 1997.66575342466
24	#FF8160	1-9 1997.66575342466
25	#FFAA90	10-1 1997.66575342466
26	#FF7E5D	10-10 1997.66575342466
27	#FF7C5B	10-11 1997.66575342466
28	#FF8565	10-12 1997.66575342466
29	#FF7250	10-13 1997.66575342466
30	#FF7452	10-14 1997.66575342466
31	#FF8C6D	10-15 1997.66575342466
32	#FF9678	10-16 1997.66575342466
33	#FF7958	10-17 1997.66575342466
34	#FF7755	10-18 1997.66575342466
35	#FF6746	10-19 1997.66575342466
36	#FFA58A	10-2 1997.66575342466
37	#FF6C4B	10-20 1997.66575342466
38	#FF7452	10-21 1997.66575342466
39	#FF8160	10-22 1997.66575342466
40	#FF8362	10-23 1997.66575342466
41	#FF8A6B	10-24 1997.66575342466
42	#FFA287	10-3 1997.66575342466
43	#FF9B7E	10-4 1997.66575342466
44	#FF9678	10-5 1997.66575342466
45	#FF8F70	10-6 1997.66575342466
46	#FF8A6B	10-7 1997.66575342466
47	#FF8868	10-8 1997.66575342466
48	#FF8A6B	10-9 1997.66575342466
49	#FFAA90	11-1 1997.66575342466
50	#FF8160	11-10 1997.66575342466
51	#FF7755	11-11 1997.66575342466
52	#FF7452	11-12 1997.66575342466
53	#FF7250	11-13 1997.66575342466
54	#FF7250	11-14 1997.66575342466
55	#FF9B7E	11-15 1997.66575342466
56	#FF9678	11-16 1997.66575342466
57	#FF7E5D	11-17 1997.66575342466
58	#FF7755	11-18 1997.66575342466
59	#FF6C4B	11-19 1997.66575342466
60	#FFA58A	11-2 1997.66575342466
61	#FF6F4D	11-20 1997.66575342466
62	#FF7452	11-21 1997.66575342466
63	#FF8565	11-22 1997.66575342466
64	#FF8A6B	11-23 1997.66575342466
65	#FF9476	11-24 1997.66575342466
66	#FFA287	11-3 1997.66575342466
67	#FF9D81	11-4 1997.66575342466
68	#FF997B	11-5 1997.66575342466
69	#FF8F70	11-6 1997.66575342466
70	#FF8A6B	11-7 1997.66575342466
71	#FF8A6B	11-8 1997.66575342466
72	#FF8565	11-9 1997.66575342466
73	#FFAA90	12-1 1997.66575342466
