group	fill	key
1	#FFFBF9	1999.66575342466 1-1
2	#E4D2FF	1999.66575342466 1-10
3	#E6D4FF	1999.66575342466 1-11
4	#EADBFF	1999.66575342466 1-12
5	#F6EFFF	1999.66575342466 1-13
6	#E0CBFF	1999.66575342466 1-14
7	#E5D3FF	1999.66575342466 1-15
8	#E0CBFF	1999.66575342466 1-16
9	#CFB1FF	1999.66575342466 1-17
10	#C9A9FF	1999.66575342466 1-18
11	#BC97FF	1999.66575342466 1-19
12	#FEFEFF	1999.66575342466 1-2
13	#CEAFFF	1999.66575342466 1-20
14	#F7F0FF	1999.66575342466 1-21
15	#FFF3EE	1999.66575342466 1-22
16	#FFF7F5	1999.66575342466 1-23
17	#FFE0D5	1999.66575342466 1-24
18	#F5EDFF	1999.66575342466 1-3
19	#F0E4FF	1999.66575342466 1-4
20	#EFE3FF	1999.66575342466 1-5
21	#EFE3FF	1999.66575342466 1-6
22	#F4EBFF	1999.66575342466 1-7
23	#ECDEFF	1999.66575342466 1-8
24	#E5D3FF	1999.66575342466 1-9
25	#FFFEFD	1999.66575342466 10-1
26	#E5D2FF	1999.66575342466 10-10
27	#D7BCFF	1999.66575342466 10-11
28	#ECDFFF	1999.66575342466 10-12
29	#D0B2FF	1999.66575342466 10-13
30	#C3A1FF	1999.66575342466 10-14
31	#BD98FF	1999.66575342466 10-15
32	#E2CEFF	1999.66575342466 10-16
33	#E2CEFF	1999.66575342466 10-17
34	#F2E8FF	1999.66575342466 10-18
35	#E9D9FF	1999.66575342466 10-19
36	#FFFFFF	1999.66575342466 10-2
37	#E9D9FF	1999.66575342466 10-20
38	#F4EBFF	1999.66575342466 10-21
39	#F2E8FF	1999.66575342466 10-22
40	#E9D9FF	1999.66575342466 10-23
41	#F1E6FF	1999.66575342466 10-24
42	#F8F2FF	1999.66575342466 10-3
43	#F3E9FF	1999.66575342466 10-4
44	#F1E7FF	1999.66575342466 10-5
45	#EADBFF	1999.66575342466 10-6
46	#EBDCFF	1999.66575342466 10-7
47	#E0CBFF	1999.66575342466 10-8
48	#EBDCFF	1999.66575342466 10-9
49	#FFFEFD	1999.66575342466 11-1
50	#DEC8FF	1999.66575342466 11-10
51	#D2B6FF	1999.66575342466 11-11
52	#CBABFF	1999.66575342466 11-12
53	#D0B2FF	1999.66575342466 11-13
54	#D5BAFF	1999.66575342466 11-14
55	#DFCAFF	1999.66575342466 11-15
56	#E2CEFF	1999.66575342466 11-16
57	#F6EFFF	1999.66575342466 11-17
58	#F2E8FF	1999.66575342466 11-18
59	#FAF6FF	1999.66575342466 11-19
60	#F8F2FF	1999.66575342466 11-2
61	#FBF8FF	1999.66575342466 11-20
62	#F4EBFF	1999.66575342466 11-21
63	#F3EAFF	1999.66575342466 11-22
64	#F8F2FF	1999.66575342466 11-23
65	#FFF5F1	1999.66575342466 11-24
66	#F8F2FF	1999.66575342466 11-3
67	#EDDFFF	1999.66575342466 11-4
68	#EBDDFF	1999.66575342466 11-5
69	#EADBFF	1999.66575342466 11-6
70	#E6D4FF	1999.66575342466 11-7
71	#E9D8FF	1999.66575342466 11-8
72	#DFC9FF	1999.66575342466 11-9
73	#FEFEFF	1999.66575342466 12-1
74	#E5D3FF	1999.66575342466 12-10
75	#D0B3FF	1999.66575342466 12-11
76	#CCACFF	1999.66575342466 12-12
77	#C4A1FF	1999.66575342466 12-13
78	#D1B4FF	1999.66575342466 12-14
79	#E3D0FF	1999.66575342466 12-15
80	#EBDDFF	1999.66575342466 12-16
81	#F0E4FF	1999.66575342466 12-17
82	#D8BEFF	1999.66575342466 12-18
83	#EEE2FF	1999.66575342466 12-19
84	#F9F4FF	1999.66575342466 12-2
85	#F3EAFF	1999.66575342466 12-20
86	#F2E9FF	1999.66575342466 12-21
87	#FAF6FF	1999.66575342466 12-22
88	#EFE4FF	1999.66575342466 12-23
89	#FFEDE7	1999.66575342466 12-24
90	#F2E7FF	1999.66575342466 12-3
91	#EDE0FF	1999.66575342466 12-4
92	#E9D9FF	1999.66575342466 12-5
93	#E9D8FF	1999.66575342466 12-6
94	#E4D1FF	1999.66575342466 12-7
95	#EFE4FF	1999.66575342466 12-8
96	#EADBFF	1999.66575342466 12-9
97	#F7F1FF	1999.66575342466 13-1
98	#D6BBFF	1999.66575342466 13-10
99	#D2B5FF	1999.66575342466 13-11
100	#B790FF	1999.66575342466 13-12
101	#C29FFF	1999.66575342466 13-13
102	#FEFDFF	1999.66575342466 13-14
103	#FFF9F7	1999.66575342466 13-15
104	#F1E6FF	1999.66575342466 13-16
105	#F7F1FF	1999.66575342466 13-17
106	#EEE1FF	1999.66575342466 13-18
107	#F4EBFF	1999.66575342466 13-19
108	#F0E4FF	1999.66575342466 13-2
109	#F3EAFF	1999.66575342466 13-20
110	#F5EEFF	1999.66575342466 13-21
111	#FFE3D9	1999.66575342466 13-22
112	#FDFBFF	1999.66575342466 13-23
113	#FFEEE8	1999.66575342466 13-24
114	#F1E7FF	1999.66575342466 13-3
115	#EDE0FF	1999.66575342466 13-4
116	#E8D7FF	1999.66575342466 13-5
117	#EEE1FF	1999.66575342466 13-6
118	#EFE4FF	1999.66575342466 13-7
119	#F4EBFF	1999.66575342466 13-8
120	#F2E8FF	1999.66575342466 13-9
121	#F6EEFF	1999.66575342466 14-1
122	#EBDDFF	1999.66575342466 14-10
123	#CCACFF	1999.66575342466 14-11
124	#C3A0FF	1999.66575342466 14-12
125	#E0CAFF	1999.66575342466 14-13
126	#FCF9FF	1999.66575342466 14-14
127	#FFFCFB	1999.66575342466 14-15
128	#FBF7FF	1999.66575342466 14-16
129	#EFE3FF	1999.66575342466 14-17
130	#F3EAFF	1999.66575342466 14-18
131	#FFF8F5	1999.66575342466 14-19
132	#F8F3FF	1999.66575342466 14-2
133	#F1E7FF	1999.66575342466 14-20
134	#F4ECFF	1999.66575342466 14-21
135	#FFF0EB	1999.66575342466 14-22
136	#FDFBFF	1999.66575342466 14-23
137	#FFEEE8	1999.66575342466 14-24
138	#F6EEFF	1999.66575342466 14-3
139	#F0E4FF	1999.66575342466 14-4
140	#F2E7FF	1999.66575342466 14-5
141	#F3EAFF	1999.66575342466 14-6
142	#F9F4FF	1999.66575342466 14-7
143	#F5EDFF	1999.66575342466 14-8
144	#E7D6FF	1999.66575342466 14-9
145	#FAF6FF	1999.66575342466 15-1
146	#E8D8FF	1999.66575342466 15-10
147	#D2B6FF	1999.66575342466 15-11
148	#BC97FF	1999.66575342466 15-12
149	#E5D2FF	1999.66575342466 15-13
150	#F1E6FF	1999.66575342466 15-14
151	#F1E6FF	1999.66575342466 15-15
152	#FEFEFF	1999.66575342466 15-16
153	#F7F0FF	1999.66575342466 15-17
154	#E9D9FF	1999.66575342466 15-18
155	#FFF9F7	1999.66575342466 15-19
156	#F7F0FF	1999.66575342466 15-2
157	#FDFBFF	1999.66575342466 15-20
158	#F9F5FF	1999.66575342466 15-21
159	#E6D4FF	1999.66575342466 15-22
160	#F2E8FF	1999.66575342466 15-23
161	#F9F5FF	1999.66575342466 15-24
162	#F7F1FF	1999.66575342466 15-3
163	#FDFBFF	1999.66575342466 15-4
164	#F0E5FF	1999.66575342466 15-5
165	#F7F1FF	1999.66575342466 15-6
