group	fill	key
1	#FFF5F2	1997.49589041096 1-1
2	#FFBEA9	1997.49589041096 1-10
3	#FFC8B6	1997.49589041096 1-11
4	#FFBDA7	1997.49589041096 1-12
5	#FFBBA5	1997.49589041096 1-13
6	#FFCEBD	1997.49589041096 1-14
7	#FFE5DB	1997.49589041096 1-15
8	#FFE3D9	1997.49589041096 1-16
9	#FFCAB7	1997.49589041096 1-17
10	#FFD4C6	1997.49589041096 1-18
11	#FFEBE4	1997.49589041096 1-19
12	#FFF3EF	1997.49589041096 1-2
13	#FFF0EB	1997.49589041096 1-20
14	#FFF2EC	1997.49589041096 1-21
15	#F2E9FF	1997.49589041096 1-22
16	#E4D1FF	1997.49589041096 1-23
17	#EADAFF	1997.49589041096 1-24
18	#FFE9E1	1997.49589041096 1-3
19	#FFE8E0	1997.49589041096 1-4
20	#FFF0EA	1997.49589041096 1-5
21	#FFF1EC	1997.49589041096 1-6
22	#FFEDE7	1997.49589041096 1-7
23	#FFCAB8	1997.49589041096 1-8
24	#FFBBA5	1997.49589041096 1-9
25	#FFE5DC	1997.49589041096 10-1
26	#FFB299	1997.49589041096 10-10
27	#FFB198	1997.49589041096 10-11
28	#FF9273	1997.49589041096 10-12
29	#FFD0C0	1997.49589041096 10-13
30	#FFC3AF	1997.49589041096 10-14
31	#FFE5DC	1997.49589041096 10-15
32	#F2E8FF	1997.49589041096 10-16
33	#FFD4C4	1997.49589041096 10-17
34	#FFCCBA	1997.49589041096 10-18
35	#FFE4DA	1997.49589041096 10-19
36	#FFE1D6	1997.49589041096 10-2
37	#FFCCBB	1997.49589041096 10-20
38	#FFE3D9	1997.49589041096 10-21
39	#F8F3FF	1997.49589041096 10-22
40	#FFF3EF	1997.49589041096 10-23
41	#FFECE5	1997.49589041096 10-24
42	#FFE5DC	1997.49589041096 10-3
43	#FFEDE6	1997.49589041096 10-4
44	#FFDACD	1997.49589041096 10-5
45	#FFAE94	1997.49589041096 10-6
46	#FFB9A3	1997.49589041096 10-7
47	#FF9B7E	1997.49589041096 10-8
48	#FF9779	1997.49589041096 10-9
49	#FFE5DC	1997.49589041096 11-1
50	#FF9B7E	1997.49589041096 11-10
51	#FFA286	1997.49589041096 11-11
52	#FFA286	1997.49589041096 11-12
53	#FFD0C0	1997.49589041096 11-13
54	#FFD6C7	1997.49589041096 11-14
55	#FFE1D6	1997.49589041096 11-15
56	#F2E8FF	1997.49589041096 11-16
57	#FFEEE8	1997.49589041096 11-17
58	#FFCCBA	1997.49589041096 11-18
59	#FFE0D4	1997.49589041096 11-19
60	#FFDFD4	1997.49589041096 11-2
61	#FFDCD0	1997.49589041096 11-20
62	#FFE3D9	1997.49589041096 11-21
63	#EADBFF	1997.49589041096 11-22
64	#EFE4FF	1997.49589041096 11-23
65	#FFFAF8	1997.49589041096 11-24
66	#FFE5DC	1997.49589041096 11-3
67	#FFD9CB	1997.49589041096 11-4
68	#FFC1AC	1997.49589041096 11-5
69	#FFAE94	1997.49589041096 11-6
70	#FF9274	1997.49589041096 11-7
71	#FF7E5E	1997.49589041096 11-8
72	#FF7E5E	1997.49589041096 11-9
73	#FFEAE2	1997.49589041096 12-1
74	#FFA78C	1997.49589041096 12-10
75	#FF9375	1997.49589041096 12-11
76	#FF9576	1997.49589041096 12-12
77	#FFD6C7	1997.49589041096 12-13
78	#FFDED3	1997.49589041096 12-14
79	#FFF6F2	1997.49589041096 12-15
80	#FFE9E1	1997.49589041096 12-16
81	#FFDCD0	1997.49589041096 12-17
82	#FFE0D5	1997.49589041096 12-18
83	#FFE0D4	1997.49589041096 12-19
84	#FFDDD1	1997.49589041096 12-2
85	#FFD4C4	1997.49589041096 12-20
86	#FFDCD0	1997.49589041096 12-21
87	#EADBFF	1997.49589041096 12-22
88	#F0E4FF	1997.49589041096 12-23
89	#FFF6F3	1997.49589041096 12-24
90	#FFD7C9	1997.49589041096 12-3
91	#FFD5C7	1997.49589041096 12-4
92	#FFA084	1997.49589041096 12-5
93	#FF8C6C	1997.49589041096 12-6
94	#FF8160	1997.49589041096 12-7
95	#FF6D4B	1997.49589041096 12-8
96	#FF8363	1997.49589041096 12-9
97	#FFE8E0	1997.49589041096 13-1
98	#FFA387	1997.49589041096 13-10
99	#FF9374	1997.49589041096 13-11
100	#FFAB91	1997.49589041096 13-12
101	#FFAD93	1997.49589041096 13-13
102	#FCFAFF	1997.49589041096 13-14
103	#FCF9FF	1997.49589041096 13-15
104	#F9F5FF	1997.49589041096 13-16
105	#FFDED3	1997.49589041096 13-17
106	#FFE6DC	1997.49589041096 13-18
107	#FFD2C2	1997.49589041096 13-19
108	#FFD9CB	1997.49589041096 13-2
109	#FFD4C4	1997.49589041096 13-20
110	#FFE0D5	1997.49589041096 13-21
111	#FDFCFF	1997.49589041096 13-22
112	#F0E4FF	1997.49589041096 13-23
113	#F7F1FF	1997.49589041096 13-24
114	#FFDACD	1997.49589041096 13-3
115	#FFBAA4	1997.49589041096 13-4
116	#FF9E81	1997.49589041096 13-5
117	#FF8D6D	1997.49589041096 13-6
118	#FF7452	1997.49589041096 13-7
119	#FF4E2F	1997.49589041096 13-8
120	#FF7857	1997.49589041096 13-9
121	#FFEBE3	1997.49589041096 14-1
122	#FFB59E	1997.49589041096 14-10
123	#FFA88E	1997.49589041096 14-11
124	#FFAE94	1997.49589041096 14-12
125	#FFC0AB	1997.49589041096 14-13
126	#FBF8FF	1997.49589041096 14-14
127	#FFF2EC	1997.49589041096 14-15
128	#FFF3EF	1997.49589041096 14-16
129	#FFF9F7	1997.49589041096 14-17
130	#FFECE4	1997.49589041096 14-18
131	#FFE5DB	1997.49589041096 14-19
132	#FFD7C9	1997.49589041096 14-2
133	#FFE2D7	1997.49589041096 14-20
134	#FFFEFE	1997.49589041096 14-21
135	#FFE2D8	1997.49589041096 14-22
136	#F0E4FF	1997.49589041096 14-23
137	#F7F1FF	1997.49589041096 14-24
138	#FFD6C8	1997.49589041096 14-3
139	#FFBDA7	1997.49589041096 14-4
140	#FF9172	1997.49589041096 14-5
141	#FF8161	1997.49589041096 14-6
142	#FF704F	1997.49589041096 14-7
143	#FF9374	1997.49589041096 14-8
144	#FF9C7F	1997.49589041096 14-9
145	#FFE3D9	1997.49589041096 15-1
146	#FFB7A0	1997.49589041096 15-10
147	#FF9779	1997.49589041096 15-11
148	#FFA98E	1997.49589041096 15-12
149	#FFBCA6	1997.49589041096 15-13
150	#FFF0EA	1997.49589041096 15-14
151	#FFFDFC	1997.49589041096 15-15
152	#FFF7F5	1997.49589041096 15-16
153	#FFEEE7	1997.49589041096 15-17
154	#FFF5F1	1997.49589041096 15-18
155	#FFE2D8	1997.49589041096 15-19
156	#FFCFBF	1997.49589041096 15-2
157	#FFDCD0	1997.49589041096 15-20
158	#FFEDE6	1997.49589041096 15-21
159	#FFC2AE	1997.49589041096 15-22
160	#FFF2ED	1997.49589041096 15-23
161	#FEFEFF	1997.49589041096 15-24
162	#FFC3AF	1997.49589041096 15-3
163	#FF9B7E	1997.49589041096 15-4
164	#FFA88D	1997.49589041096 15-5
165	#FF8A6A	1997.49589041096 15-6
166	#FFC6B3	1997.49589041096 15-7
167	#FFFDFD	1997.49589041096 15-8
168	#FDFBFF	1997.49589041096 15-9
