group	fill	key
1	#FF997B	1-1 2000.58196721311
2	#FF9476	1-10 2000.58196721311
3	#FF8F70	1-11 2000.58196721311
4	#FF8A6B	1-12 2000.58196721311
5	#FF8F70	1-13 2000.58196721311
6	#FF8565	1-14 2000.58196721311
7	#FF8160	1-15 2000.58196721311
8	#FF8160	1-16 2000.58196721311
9	#FF7755	1-17 2000.58196721311
10	#FF7958	1-18 2000.58196721311
11	#FF7E5D	1-19 2000.58196721311
12	#FF997B	1-2 2000.58196721311
13	#FF7755	1-20 2000.58196721311
14	#FF5636	1-21 2000.58196721311
15	#FF4124	1-22 2000.58196721311
16	#FF391E	1-23 2000.58196721311
17	#FF5131	1-24 2000.58196721311
18	#FF9476	1-3 2000.58196721311
19	#FF9273	1-4 2000.58196721311
20	#FF8F70	1-5 2000.58196721311
21	#FF9273	1-6 2000.58196721311
22	#FF9273	1-7 2000.58196721311
23	#FF9476	1-8 2000.58196721311
24	#FF9678	1-9 2000.58196721311
25	#FFAC93	10-1 2000.58196721311
26	#FFA084	10-10 2000.58196721311
27	#FF997B	10-11 2000.58196721311
28	#FF8A6B	10-12 2000.58196721311
29	#FF8160	10-13 2000.58196721311
30	#FF7755	10-14 2000.58196721311
31	#FF8868	10-15 2000.58196721311
32	#FF9B7E	10-16 2000.58196721311
33	#FF8A6B	10-17 2000.58196721311
34	#FF8160	10-18 2000.58196721311
35	#FF7250	10-19 2000.58196721311
36	#FFA88D	10-2 2000.58196721311
37	#FF7452	10-20 2000.58196721311
38	#FF7250	10-21 2000.58196721311
39	#FF6746	10-22 2000.58196721311
40	#FF6948	10-23 2000.58196721311
41	#FF6746	10-24 2000.58196721311
42	#FFAA90	10-3 2000.58196721311
43	#FFAA90	10-4 2000.58196721311
44	#FFAA90	10-5 2000.58196721311
45	#FFAA90	10-6 2000.58196721311
46	#FFA88D	10-7 2000.58196721311
47	#FFAA90	10-8 2000.58196721311
48	#FFA58A	10-9 2000.58196721311
49	#FFAC93	11-1 2000.58196721311
50	#FFA084	11-10 2000.58196721311
51	#FF997B	11-11 2000.58196721311
52	#FF8A6B	11-12 2000.58196721311
53	#FF8160	11-13 2000.58196721311
54	#FF7755	11-14 2000.58196721311
55	#FF8F70	11-15 2000.58196721311
56	#FF9B7E	11-16 2000.58196721311
57	#FF8A6B	11-17 2000.58196721311
58	#FF8160	11-18 2000.58196721311
59	#FF6C4B	11-19 2000.58196721311
60	#FFAE95	11-2 2000.58196721311
61	#FF7250	11-20 2000.58196721311
62	#FF7250	11-21 2000.58196721311
63	#FF7250	11-22 2000.58196721311
64	#FF7250	11-23 2000.58196721311
65	#FF7755	11-24 2000.58196721311
66	#FFAA90	11-3 2000.58196721311
67	#FFAC93	11-4 2000.58196721311
68	#FFAC93	11-5 2000.58196721311
69	#FFAA90	11-6 2000.58196721311
70	#FFAC93	11-7 2000.58196721311
71	#FFAC93	11-8 2000.58196721311
72	#FFA88D	11-9 2000.58196721311
73	#FFAE95	12-1 2000.58196721311
74	#FF9D81	12-10 2000.58196721311
75	#FF9678	12-11 2000.58196721311
76	#FF8362	12-12 2000.58196721311
77	#FF7C5B	12-13 2000.58196721311
78	#FF8C6D	12-14 2000.58196721311
79	#FF997B	12-15 2000.58196721311
80	#FF8C6D	12-16 2000.58196721311
81	#FF7452	12-17 2000.58196721311
82	#FF7E5D	12-18 2000.58196721311
83	#FF6F4D	12-19 2000.58196721311
84	#FFB198	12-2 2000.58196721311
85	#FF6F4D	12-20 2000.58196721311
86	#FF7452	12-21 2000.58196721311
87	#FF7452	12-22 2000.58196721311
88	#FF7958	12-23 2000.58196721311
89	#FF8C6D	12-24 2000.58196721311
90	#FFAE95	12-3 2000.58196721311
91	#FFAC93	12-4 2000.58196721311
92	#FFAE95	12-5 2000.58196721311
93	#FFAC93	12-6 2000.58196721311
94	#FFAE95	12-7 2000.58196721311
95	#FFB198	12-8 2000.58196721311
96	#FFAA90	12-9 2000.58196721311
97	#FFB198	13-1 2000.58196721311
98	#FF9D81	13-10 2000.58196721311
99	#FF9273	13-11 2000.58196721311
100	#FF8868	13-12 2000.58196721311
101	#FF8A6B	13-13 2000.58196721311
102	#FF8565	13-14 2000.58196721311
103	#FF8A6B	13-15 2000.58196721311
104	#FF7E5D	13-16 2000.58196721311
105	#FF7250	13-17 2000.58196721311
106	#FF7755	13-18 2000.58196721311
107	#FF7958	13-19 2000.58196721311
108	#FFB198	13-2 2000.58196721311
109	#FF6F4D	13-20 2000.58196721311
110	#FF7755	13-21 2000.58196721311
111	#FF8160	13-22 2000.58196721311
112	#FF8362	13-23 2000.58196721311
113	#FF9476	13-24 2000.58196721311
114	#FFAE95	13-3 2000.58196721311
115	#FFB198	13-4 2000.58196721311
116	#FFAE95	13-5 2000.58196721311
117	#FFAC93	13-6 2000.58196721311
118	#FFAE95	13-7 2000.58196721311
119	#FFB39B	13-8 2000.58196721311
120	#FFAC93	13-9 2000.58196721311
121	#FFB39B	14-1 2000.58196721311
122	#FF9D81	14-10 2000.58196721311
123	#FF8F70	14-11 2000.58196721311
124	#FF8362	14-12 2000.58196721311
125	#FF8F70	14-13 2000.58196721311
126	#FF7E5D	14-14 2000.58196721311
127	#FF7755	14-15 2000.58196721311
128	#FF7755	14-16 2000.58196721311
129	#FF6F4D	14-17 2000.58196721311
130	#FF7452	14-18 2000.58196721311
131	#FF7958	14-19 2000.58196721311
132	#FFB198	14-2 2000.58196721311
133	#FF7E5D	14-20 2000.58196721311
134	#FF8160	14-21 2000.58196721311
135	#FF8160	14-22 2000.58196721311
136	#FF8362	14-23 2000.58196721311
137	#FF9476	14-24 2000.58196721311
138	#FFB198	14-3 2000.58196721311
139	#FFB198	14-4 2000.58196721311
140	#FFAC93	14-5 2000.58196721311
141	#FFAC93	14-6 2000.58196721311
142	#FFA88D	14-7 2000.58196721311
143	#FF9B7E	14-8 2000.58196721311
144	#FFA287	14-9 2000.58196721311
145	#FFB39B	15-1 2000.58196721311
146	#FFA58A	15-10 2000.58196721311
147	#FF9273	15-11 2000.58196721311
148	#FF8A6B	15-12 2000.58196721311
149	#FF8A6B	15-13 2000.58196721311
150	#FF7958	15-14 2000.58196721311
151	#FF7755	15-15 2000.58196721311
152	#FF7958	15-16 2000.58196721311
153	#FF7250	15-17 2000.58196721311
154	#FF7755	15-18 2000.58196721311
155	#FF7452	15-19 2000.58196721311
156	#FFB39B	15-2 2000.58196721311
157	#FF7958	15-20 2000.58196721311
158	#FF7755	15-21 2000.58196721311
159	#FF7C5B	15-22 2000.58196721311
160	#FF8565	15-23 2000.58196721311
161	#FF8C6D	15-24 2000.58196721311
162	#FFB198	15-3 2000.58196721311
163	#FFAE95	15-4 2000.58196721311
164	#FFAA90	15-5 2000.58196721311
165	#FFA88D	15-6 2000.58196721311
166	#FF997B	15-7 2000.58196721311
167	#FFA88D	15-8 2000.58196721311
168	#FFA58A	15-9 2000.58196721311
169	#FFB69E	16-1 2000.58196721311
170	#FFA287	16-10 2000.58196721311
171	#FFA084	16-11 2000.58196721311
172	#FF9D81	16-12 2000.58196721311
173	#FF8565	16-13 2000.58196721311
174	#FF7E5D	16-14 2000.58196721311
175	#FF7755	16-15 2000.58196721311
176	#FF7958	16-16 2000.58196721311
177	#FF7250	16-17 2000.58196721311
178	#FF7755	16-18 2000.58196721311
179	#FF7250	16-19 2000.58196721311
180	#FFB69E	16-2 2000.58196721311
181	#FF7958	16-20 2000.58196721311
182	#FF7C5B	16-21 2000.58196721311
183	#FF7C5B	16-22 2000.58196721311
184	#FF8160	16-23 2000.58196721311
185	#FF8F70	16-24 2000.58196721311
186	#FFB69E	16-3 2000.58196721311
187	#FFA58A	16-4 2000.58196721311
188	#FFAA90	16-5 2000.58196721311
189	#FFA58A	16-6 2000.58196721311
190	#FF997B	16-7 2000.58196721311
191	#FF9678	16-8 2000.58196721311
192	#FF9678	16-9 2000.58196721311
193	#FFB8A1	17-1 2000.58196721311
194	#FF997B	17-10 2000.58196721311
195	#FF9B7E	17-11 2000.58196721311
196	#FF9678	17-12 2000.58196721311
197	#FF8565	17-13 2000.58196721311
198	#FF7958	17-14 2000.58196721311
199	#FF7958	17-15 2000.58196721311
200	#FF7755	17-16 2000.58196721311
201	#FF7755	17-17 2000.58196721311
202	#FF7755	17-18 2000.58196721311
203	#FF7250	17-19 2000.58196721311
204	#FFB8A1	17-2 2000.58196721311
205	#FF7958	17-20 2000.58196721311
206	#FF7C5B	17-21 2000.58196721311
207	#FF8160	17-22 2000.58196721311
208	#FF8160	17-23 2000.58196721311
209	#FF8160	17-24 2000.58196721311
