group	fill	key
1	#F7F0FF	1999.49589041096 1-1
2	#F0E4FF	1999.49589041096 1-10
3	#F0E4FF	1999.49589041096 1-11
4	#EADAFF	1999.49589041096 1-12
5	#C7A5FF	1999.49589041096 1-13
6	#EBDDFF	1999.49589041096 1-14
7	#F3EAFF	1999.49589041096 1-15
8	#F5EDFF	1999.49589041096 1-16
9	#F7F1FF	1999.49589041096 1-17
10	#F0E4FF	1999.49589041096 1-18
11	#D5BAFF	1999.49589041096 1-19
12	#F7F0FF	1999.49589041096 1-2
13	#C9A8FF	1999.49589041096 1-20
14	#E5D2FF	1999.49589041096 1-21
15	#F2E9FF	1999.49589041096 1-22
16	#FFE9E1	1999.49589041096 1-23
17	#FFF4F0	1999.49589041096 1-24
18	#F7F1FF	1999.49589041096 1-3
19	#F9F5FF	1999.49589041096 1-4
20	#F4ECFF	1999.49589041096 1-5
21	#FAF6FF	1999.49589041096 1-6
22	#FDFBFF	1999.49589041096 1-7
23	#EEE2FF	1999.49589041096 1-8
24	#E8D7FF	1999.49589041096 1-9
25	#F0E4FF	1999.49589041096 10-1
26	#DEC7FF	1999.49589041096 10-10
27	#E1CCFF	1999.49589041096 10-11
28	#DDC6FF	1999.49589041096 10-12
29	#E3CFFF	1999.49589041096 10-13
30	#E3D0FF	1999.49589041096 10-14
31	#EADBFF	1999.49589041096 10-15
32	#F2E8FF	1999.49589041096 10-16
33	#C5A2FF	1999.49589041096 10-17
34	#D5BAFF	1999.49589041096 10-18
35	#EDE0FF	1999.49589041096 10-19
36	#F2E9FF	1999.49589041096 10-2
37	#E7D6FF	1999.49589041096 10-20
38	#D4B8FF	1999.49589041096 10-21
39	#E0CAFF	1999.49589041096 10-22
40	#F0E4FF	1999.49589041096 10-23
41	#FFF8F6	1999.49589041096 10-24
42	#F8F3FF	1999.49589041096 10-3
43	#FDFBFF	1999.49589041096 10-4
44	#F0E5FF	1999.49589041096 10-5
45	#E8D8FF	1999.49589041096 10-6
46	#F0E4FF	1999.49589041096 10-7
47	#EEE2FF	1999.49589041096 10-8
48	#E9D8FF	1999.49589041096 10-9
49	#F0E4FF	1999.49589041096 11-1
50	#DEC7FF	1999.49589041096 11-10
51	#D9C0FF	1999.49589041096 11-11
52	#D1B4FF	1999.49589041096 11-12
53	#E3CFFF	1999.49589041096 11-13
54	#DEC8FF	1999.49589041096 11-14
55	#F4ECFF	1999.49589041096 11-15
56	#F2E8FF	1999.49589041096 11-16
57	#D5B9FF	1999.49589041096 11-17
58	#D5BAFF	1999.49589041096 11-18
59	#F2E8FF	1999.49589041096 11-19
60	#F4EBFF	1999.49589041096 11-2
61	#E5D2FF	1999.49589041096 11-20
62	#D4B8FF	1999.49589041096 11-21
63	#F3EAFF	1999.49589041096 11-22
64	#EFE4FF	1999.49589041096 11-23
65	#FFEEE8	1999.49589041096 11-24
66	#F8F3FF	1999.49589041096 11-3
67	#FAF6FF	1999.49589041096 11-4
68	#EBDCFF	1999.49589041096 11-5
69	#E8D8FF	1999.49589041096 11-6
70	#D9C0FF	1999.49589041096 11-7
71	#DEC7FF	1999.49589041096 11-8
72	#DEC7FF	1999.49589041096 11-9
73	#EEE2FF	1999.49589041096 12-1
74	#E6D4FF	1999.49589041096 12-10
75	#D3B7FF	1999.49589041096 12-11
76	#E5D2FF	1999.49589041096 12-12
77	#DEC8FF	1999.49589041096 12-13
78	#DFC9FF	1999.49589041096 12-14
