group	fill	key
1	#FF9273	1-1 1998.83287671233
2	#FF9476	1-10 1998.83287671233
3	#FF8A6B	1-11 1998.83287671233
4	#FF8565	1-12 1998.83287671233
5	#FF8868	1-13 1998.83287671233
6	#FF8160	1-14 1998.83287671233
7	#FF7E5D	1-15 1998.83287671233
8	#FF8160	1-16 1998.83287671233
9	#FF8362	1-17 1998.83287671233
10	#FF8F70	1-18 1998.83287671233
11	#FF9476	1-19 1998.83287671233
12	#FF9273	1-2 1998.83287671233
13	#FF9678	1-20 1998.83287671233
14	#FF9B7E	1-21 1998.83287671233
15	#FFA084	1-22 1998.83287671233
16	#FFB69E	1-23 1998.83287671233
17	#FFD4C4	1-24 1998.83287671233
18	#FF8C6D	1-3 1998.83287671233
19	#FF8868	1-4 1998.83287671233
20	#FF8565	1-5 1998.83287671233
21	#FF8565	1-6 1998.83287671233
22	#FF8A6B	1-7 1998.83287671233
23	#FF8F70	1-8 1998.83287671233
24	#FF997B	1-9 1998.83287671233
25	#FFAC93	10-1 1998.83287671233
26	#FF9273	10-10 1998.83287671233
27	#FF8C6D	10-11 1998.83287671233
28	#FF8A6B	10-12 1998.83287671233
29	#FF8362	10-13 1998.83287671233
30	#FF7E5D	10-14 1998.83287671233
31	#FF8160	10-15 1998.83287671233
32	#FF9D81	10-16 1998.83287671233
33	#FF8C6D	10-17 1998.83287671233
34	#FF8A6B	10-18 1998.83287671233
35	#FF8160	10-19 1998.83287671233
36	#FFAC93	10-2 1998.83287671233
37	#FF8362	10-20 1998.83287671233
38	#FF8F70	10-21 1998.83287671233
39	#FFAE95	10-22 1998.83287671233
40	#FFBBA5	10-23 1998.83287671233
41	#FFCAB8	10-24 1998.83287671233
42	#FFAC93	10-3 1998.83287671233
43	#FFA58A	10-4 1998.83287671233
44	#FFA287	10-5 1998.83287671233
45	#FF9B7E	10-6 1998.83287671233
46	#FF997B	10-7 1998.83287671233
47	#FF997B	10-8 1998.83287671233
48	#FF9B7E	10-9 1998.83287671233
49	#FFAC93	11-1 1998.83287671233
50	#FF9273	11-10 1998.83287671233
51	#FF9273	11-11 1998.83287671233
52	#FF8A6B	11-12 1998.83287671233
53	#FF8362	11-13 1998.83287671233
54	#FF7E5D	11-14 1998.83287671233
55	#FF8A6B	11-15 1998.83287671233
56	#FF9D81	11-16 1998.83287671233
57	#FF9476	11-17 1998.83287671233
58	#FF8A6B	11-18 1998.83287671233
59	#FF8160	11-19 1998.83287671233
60	#FFAE95	11-2 1998.83287671233
61	#FF8362	11-20 1998.83287671233
62	#FF8F70	11-21 1998.83287671233
63	#FFAE95	11-22 1998.83287671233
64	#FFB8A1	11-23 1998.83287671233
65	#FFCAB8	11-24 1998.83287671233
66	#FFAC93	11-3 1998.83287671233
67	#FFA88D	11-4 1998.83287671233
68	#FFA287	11-5 1998.83287671233
69	#FF9B7E	11-6 1998.83287671233
70	#FF9B7E	11-7 1998.83287671233
71	#FF9B7E	11-8 1998.83287671233
72	#FF997B	11-9 1998.83287671233
73	#FFB198	12-1 1998.83287671233
74	#FF9678	12-10 1998.83287671233
75	#FF9273	12-11 1998.83287671233
76	#FF8C6D	12-12 1998.83287671233
77	#FF8362	12-13 1998.83287671233
78	#FF8F70	12-14 1998.83287671233
79	#FF9D81	12-15 1998.83287671233
80	#FF8C6D	12-16 1998.83287671233
81	#FF7755	12-17 1998.83287671233
82	#FF8868	12-18 1998.83287671233
83	#FF7C5B	12-19 1998.83287671233
84	#FFB198	12-2 1998.83287671233
85	#FF8160	12-20 1998.83287671233
86	#FF8868	12-21 1998.83287671233
87	#FFAE95	12-22 1998.83287671233
88	#FFB8A1	12-23 1998.83287671233
89	#FFCAB8	12-24 1998.83287671233
90	#FFAE95	12-3 1998.83287671233
91	#FFAC93	12-4 1998.83287671233
92	#FFA58A	12-5 1998.83287671233
93	#FF9D81	12-6 1998.83287671233
94	#FF9D81	12-7 1998.83287671233
95	#FFA084	12-8 1998.83287671233
96	#FF9D81	12-9 1998.83287671233
97	#FFB39B	13-1 1998.83287671233
98	#FF997B	13-10 1998.83287671233
99	#FF9476	13-11 1998.83287671233
100	#FF8F70	13-12 1998.83287671233
101	#FF8C6D	13-13 1998.83287671233
102	#FF8565	13-14 1998.83287671233
103	#FF8C6D	13-15 1998.83287671233
104	#FF8160	13-16 1998.83287671233
105	#FF7755	13-17 1998.83287671233
