group	fill	key
1	#F1E6FF	1996.24863387978 1-1
2	#FCF9FF	1996.24863387978 1-10
3	#FFE8E0	1996.24863387978 1-11
4	#FFEBE3	1996.24863387978 1-12
5	#FFF7F5	1996.24863387978 1-13
6	#FFEDE7	1996.24863387978 1-14
7	#FFFFFE	1996.24863387978 1-15
8	#FFFBF9	1996.24863387978 1-16
9	#FFF5F1	1996.24863387978 1-17
10	#FFF5F1	1996.24863387978 1-18
11	#FFFEFE	1996.24863387978 1-19
12	#F4ECFF	1996.24863387978 1-2
13	#FFFDFC	1996.24863387978 1-20
14	#FFF7F4	1996.24863387978 1-21
15	#FFE5DB	1996.24863387978 1-22
16	#FFD7C9	1996.24863387978 1-23
17	#FFDDD1	1996.24863387978 1-24
18	#F9F5FF	1996.24863387978 1-3
19	#FDFCFF	1996.24863387978 1-4
20	#FDFBFF	1996.24863387978 1-5
21	#F9F5FF	1996.24863387978 1-6
22	#FCFAFF	1996.24863387978 1-7
23	#F7F1FF	1996.24863387978 1-8
24	#F0E4FF	1996.24863387978 1-9
25	#F2E8FF	1996.24863387978 10-1
26	#EADAFF	1996.24863387978 10-10
27	#E9D9FF	1996.24863387978 10-11
28	#FBF7FF	1996.24863387978 10-12
29	#F2E9FF	1996.24863387978 10-13
30	#F9F5FF	1996.24863387978 10-14
31	#F2E8FF	1996.24863387978 10-15
32	#E0CBFF	1996.24863387978 10-16
33	#E8D7FF	1996.24863387978 10-17
34	#F2E8FF	1996.24863387978 10-18
35	#F3EAFF	1996.24863387978 10-19
36	#F8F3FF	1996.24863387978 10-2
37	#F9F5FF	1996.24863387978 10-20
38	#F2E8FF	1996.24863387978 10-21
39	#F8F3FF	1996.24863387978 10-22
40	#E8D7FF	1996.24863387978 10-23
41	#E6D3FF	1996.24863387978 10-24
42	#F8F2FF	1996.24863387978 10-3
43	#F0E5FF	1996.24863387978 10-4
44	#F7F0FF	1996.24863387978 10-5
45	#FAF6FF	1996.24863387978 10-6
46	#FFFFFE	1996.24863387978 10-7
47	#FFF3EE	1996.24863387978 10-8
48	#E2CEFF	1996.24863387978 10-9
49	#F2E8FF	1996.24863387978 11-1
50	#EBDCFF	1996.24863387978 11-10
