group	fill	key
1	#FF9273	1-1 1999.83287671233
2	#FF9B7E	1-10 1999.83287671233
3	#FF9678	1-11 1999.83287671233
4	#FF8C6D	1-12 1999.83287671233
5	#FF8565	1-13 1999.83287671233
6	#FF8362	1-14 1999.83287671233
7	#FF8362	1-15 1999.83287671233
8	#FF7E5D	1-16 1999.83287671233
9	#FF8362	1-17 1999.83287671233
10	#FF8F70	1-18 1999.83287671233
11	#FF9476	1-19 1999.83287671233
12	#FF9476	1-2 1999.83287671233
13	#FF997B	1-20 1999.83287671233
14	#FF9678	1-21 1999.83287671233
15	#FF9678	1-22 1999.83287671233
16	#FFA88D	1-23 1999.83287671233
17	#FFC0AB	1-24 1999.83287671233
18	#FF9273	1-3 1999.83287671233
19	#FF8F70	1-4 1999.83287671233
20	#FF8C6D	1-5 1999.83287671233
21	#FF8F70	1-6 1999.83287671233
22	#FF8F70	1-7 1999.83287671233
23	#FF9678	1-8 1999.83287671233
24	#FF9D81	1-9 1999.83287671233
25	#FFAC93	10-1 1999.83287671233
26	#FF9476	10-10 1999.83287671233
27	#FF9273	10-11 1999.83287671233
28	#FF9273	10-12 1999.83287671233
29	#FF8362	10-13 1999.83287671233
30	#FF7755	10-14 1999.83287671233
31	#FF8362	10-15 1999.83287671233
32	#FFA88D	10-16 1999.83287671233
33	#FF9B7E	10-17 1999.83287671233
34	#FF9476	10-18 1999.83287671233
35	#FF8868	10-19 1999.83287671233
36	#FFAE95	10-2 1999.83287671233
37	#FF8868	10-20 1999.83287671233
38	#FF9273	10-21 1999.83287671233
39	#FFB39B	10-22 1999.83287671233
40	#FFBBA5	10-23 1999.83287671233
41	#FFC2AE	10-24 1999.83287671233
42	#FFAC93	10-3 1999.83287671233
43	#FFA88D	10-4 1999.83287671233
44	#FFA287	10-5 1999.83287671233
45	#FFA084	10-6 1999.83287671233
46	#FF9D81	10-7 1999.83287671233
47	#FFA084	10-8 1999.83287671233
48	#FFA084	10-9 1999.83287671233
49	#FFAC93	11-1 1999.83287671233
50	#FF9678	11-10 1999.83287671233
51	#FF9476	11-11 1999.83287671233
52	#FF9273	11-12 1999.83287671233
53	#FF8362	11-13 1999.83287671233
54	#FF7E5D	11-14 1999.83287671233
55	#FF8F70	11-15 1999.83287671233
56	#FFA88D	11-16 1999.83287671233
57	#FF9B7E	11-17 1999.83287671233
58	#FF9476	11-18 1999.83287671233
59	#FF8868	11-19 1999.83287671233
60	#FFAE95	11-2 1999.83287671233
61	#FF8868	11-20 1999.83287671233
62	#FF9273	11-21 1999.83287671233
63	#FFB69E	11-22 1999.83287671233
64	#FFC0AB	11-23 1999.83287671233
65	#FFC2AE	11-24 1999.83287671233
