group	fill	key
1	#FF8160	1-1 1995.08493150685
2	#FF8160	1-10 1995.08493150685
3	#FF7E5D	1-11 1995.08493150685
4	#FF7958	1-12 1995.08493150685
5	#FF7755	1-13 1995.08493150685
6	#FF7452	1-14 1995.08493150685
7	#FF7755	1-15 1995.08493150685
8	#FF7C5B	1-16 1995.08493150685
9	#FF8160	1-17 1995.08493150685
10	#FF8F70	1-18 1995.08493150685
11	#FF9678	1-19 1995.08493150685
12	#FF8565	1-2 1995.08493150685
13	#FF9D81	1-20 1995.08493150685
14	#FFA287	1-21 1995.08493150685
15	#FFAE95	1-22 1995.08493150685
16	#FFBDA8	1-23 1995.08493150685
17	#FFD4C4	1-24 1995.08493150685
18	#FF8565	1-3 1995.08493150685
19	#FF8362	1-4 1995.08493150685
20	#FF8160	1-5 1995.08493150685
21	#FF7E5D	1-6 1995.08493150685
22	#FF8362	1-7 1995.08493150685
23	#FF8160	1-8 1995.08493150685
24	#FF8160	1-9 1995.08493150685
25	#FF9273	10-1 1995.08493150685
26	#FF7755	10-10 1995.08493150685
27	#FF7755	10-11 1995.08493150685
28	#FF7958	10-12 1995.08493150685
29	#FF7958	10-13 1995.08493150685
30	#FF7452	10-14 1995.08493150685
31	#FF7755	10-15 1995.08493150685
32	#FF9476	10-16 1995.08493150685
33	#FF8A6B	10-17 1995.08493150685
34	#FF8C6D	10-18 1995.08493150685
35	#FF8F70	10-19 1995.08493150685
36	#FF9273	10-2 1995.08493150685
37	#FF8F70	10-20 1995.08493150685
38	#FFA58A	10-21 1995.08493150685
39	#FFC5B2	10-22 1995.08493150685
40	#FFD1C1	10-23 1995.08493150685
41	#FFDCCF	10-24 1995.08493150685
42	#FF8F70	10-3 1995.08493150685
43	#FF8565	10-4 1995.08493150685
44	#FF8362	10-5 1995.08493150685
45	#FF8160	10-6 1995.08493150685
46	#FF8565	10-7 1995.08493150685
47	#FF7C5B	10-8 1995.08493150685
48	#FF8160	10-9 1995.08493150685
49	#FF9273	11-1 1995.08493150685
50	#FF7C5B	11-10 1995.08493150685
51	#FF7958	11-11 1995.08493150685
52	#FF7755	11-12 1995.08493150685
53	#FF7958	11-13 1995.08493150685
54	#FF7755	11-14 1995.08493150685
55	#FF7E5D	11-15 1995.08493150685
56	#FF9476	11-16 1995.08493150685
57	#FF8C6D	11-17 1995.08493150685
58	#FF8C6D	11-18 1995.08493150685
59	#FF8868	11-19 1995.08493150685
60	#FF9476	11-2 1995.08493150685
61	#FF8160	11-20 1995.08493150685
62	#FFA58A	11-21 1995.08493150685
63	#FFC7B5	11-22 1995.08493150685
64	#FFD6C8	11-23 1995.08493150685
65	#FFE9E0	11-24 1995.08493150685
66	#FF8F70	11-3 1995.08493150685
67	#FF8868	11-4 1995.08493150685
68	#FF8160	11-5 1995.08493150685
69	#FF8160	11-6 1995.08493150685
70	#FF8160	11-7 1995.08493150685
71	#FF7E5D	11-8 1995.08493150685
72	#FF7E5D	11-9 1995.08493150685
73	#FF9476	12-1 1995.08493150685
74	#FF7E5D	12-10 1995.08493150685
75	#FF7755	12-11 1995.08493150685
76	#FF7452	12-12 1995.08493150685
77	#FF7250	12-13 1995.08493150685
78	#FF8362	12-14 1995.08493150685
79	#FF9273	12-15 1995.08493150685
80	#FF8160	12-16 1995.08493150685
81	#FF7C5B	12-17 1995.08493150685
82	#FF8868	12-18 1995.08493150685
83	#FF8160	12-19 1995.08493150685
84	#FF9476	12-2 1995.08493150685
85	#FF8C6D	12-20 1995.08493150685
86	#FF997B	12-21 1995.08493150685
87	#FFC7B5	12-22 1995.08493150685
88	#FFDCCF	12-23 1995.08493150685
89	#FFF3EF	12-24 1995.08493150685
90	#FF8F70	12-3 1995.08493150685
91	#FF8565	12-4 1995.08493150685
92	#FF7E5D	12-5 1995.08493150685
93	#FF8160	12-6 1995.08493150685
94	#FF7E5D	12-7 1995.08493150685
95	#FF7C5B	12-8 1995.08493150685
96	#FF8160	12-9 1995.08493150685
97	#FF9678	13-1 1995.08493150685
98	#FF8160	13-10 1995.08493150685
99	#FF7755	13-11 1995.08493150685
100	#FF6C4B	13-12 1995.08493150685
101	#FF7755	13-13 1995.08493150685
102	#FF7E5D	13-14 1995.08493150685
103	#FF8868	13-15 1995.08493150685
104	#FF8362	13-16 1995.08493150685
105	#FF7C5B	13-17 1995.08493150685
106	#FF8362	13-18 1995.08493150685
107	#FF8C6D	13-19 1995.08493150685
108	#FF9678	13-2 1995.08493150685
109	#FF8C6D	13-20 1995.08493150685
110	#FFAE95	13-21 1995.08493150685
111	#FFCAB8	13-22 1995.08493150685
112	#FFDED2	13-23 1995.08493150685
113	#FFF6F3	13-24 1995.08493150685
114	#FF8C6D	13-3 1995.08493150685
115	#FF8362	13-4 1995.08493150685
116	#FF7E5D	13-5 1995.08493150685
117	#FF8362	13-6 1995.08493150685
118	#FF8160	13-7 1995.08493150685
119	#FF8362	13-8 1995.08493150685
120	#FF8362	13-9 1995.08493150685
121	#FF9678	14-1 1995.08493150685
122	#FF8565	14-10 1995.08493150685
123	#FF8160	14-11 1995.08493150685
124	#FF7452	14-12 1995.08493150685
125	#FF8565	14-13 1995.08493150685
126	#FF7958	14-14 1995.08493150685
127	#FF7958	14-15 1995.08493150685
128	#FF7C5B	14-16 1995.08493150685
129	#FF7C5B	14-17 1995.08493150685
130	#FF8565	14-18 1995.08493150685
131	#FF8C6D	14-19 1995.08493150685
132	#FF9476	14-2 1995.08493150685
133	#FFA58A	14-20 1995.08493150685
134	#FFAE95	14-21 1995.08493150685
135	#FFA88D	14-22 1995.08493150685
136	#FFDED2	14-23 1995.08493150685
137	#FFF6F3	14-24 1995.08493150685
138	#FF8A6B	14-3 1995.08493150685
139	#FF8160	14-4 1995.08493150685
140	#FF8565	14-5 1995.08493150685
141	#FF8565	14-6 1995.08493150685
142	#FF8868	14-7 1995.08493150685
143	#FF9273	14-8 1995.08493150685
144	#FF9273	14-9 1995.08493150685
145	#FF997B	15-1 1995.08493150685
146	#FFA287	15-10 1995.08493150685
147	#FF8160	15-11 1995.08493150685
148	#FF8362	15-12 1995.08493150685
149	#FF8160	15-13 1995.08493150685
150	#FF7958	15-14 1995.08493150685
151	#FF7958	15-15 1995.08493150685
152	#FF7958	15-16 1995.08493150685
153	#FF8160	15-17 1995.08493150685
154	#FF8C6D	15-18 1995.08493150685
155	#FF8F70	15-19 1995.08493150685
156	#FF9273	15-2 1995.08493150685
157	#FF9476	15-20 1995.08493150685
158	#FF8F70	15-21 1995.08493150685
159	#FF9476	15-22 1995.08493150685
160	#FFD6C8	15-23 1995.08493150685
161	#FFF1EB	15-24 1995.08493150685
162	#FF8A6B	15-3 1995.08493150685
163	#FF8868	15-4 1995.08493150685
164	#FF9B7E	15-5 1995.08493150685
165	#FF9273	15-6 1995.08493150685
166	#FFAC93	15-7 1995.08493150685
167	#FFBDA8	15-8 1995.08493150685
168	#FFB8A1	15-9 1995.08493150685
169	#FF9678	16-1 1995.08493150685
170	#FF9476	16-10 1995.08493150685
171	#FF9D81	16-11 1995.08493150685
172	#FF9678	16-12 1995.08493150685
173	#FF8565	16-13 1995.08493150685
174	#FF7755	16-14 1995.08493150685
175	#FF7958	16-15 1995.08493150685
176	#FF7958	16-16 1995.08493150685
177	#FF7E5D	16-17 1995.08493150685
178	#FF8C6D	16-18 1995.08493150685
179	#FF8868	16-19 1995.08493150685
180	#FF8C6D	16-2 1995.08493150685
181	#FF9273	16-20 1995.08493150685
182	#FF9678	16-21 1995.08493150685
183	#FF9476	16-22 1995.08493150685
184	#FFA287	16-23 1995.08493150685
185	#FFD4C4	16-24 1995.08493150685
186	#FF8C6D	16-3 1995.08493150685
187	#FFA88D	16-4 1995.08493150685
188	#FFCFBE	16-5 1995.08493150685
189	#FFCAB8	16-6 1995.08493150685
190	#FFB198	16-7 1995.08493150685
191	#FF9D81	16-8 1995.08493150685
192	#FF8F70	16-9 1995.08493150685
193	#FF8F70	17-1 1995.08493150685
194	#FF8565	17-10 1995.08493150685
195	#FF8160	17-11 1995.08493150685
196	#FF9273	17-12 1995.08493150685
197	#FF7452	17-13 1995.08493150685
198	#FF7C5B	17-14 1995.08493150685
199	#FF7958	17-15 1995.08493150685
200	#FF7958	17-16 1995.08493150685
201	#FF8565	17-17 1995.08493150685
202	#FF8362	17-18 1995.08493150685
203	#FF8868	17-19 1995.08493150685
204	#FF8A6B	17-2 1995.08493150685
205	#FF9273	17-20 1995.08493150685
206	#FF9B7E	17-21 1995.08493150685
207	#FFA084	17-22 1995.08493150685
208	#FFA88D	17-23 1995.08493150685
209	#FFA88D	17-24 1995.08493150685
210	#FF8F70	17-3 1995.08493150685
211	#FFD1C1	17-4 1995.08493150685
212	#FFB198	17-5 1995.08493150685
213	#FFAC93	17-6 1995.08493150685
214	#FFA084	17-7 1995.08493150685
215	#FF9B7E	17-8 1995.08493150685
216	#FF9273	17-9 1995.08493150685
217	#FF8A6B	18-1 1995.08493150685
218	#FF8F70	18-10 1995.08493150685
219	#FF7755	18-11 1995.08493150685
220	#FF8160	18-12 1995.08493150685
221	#FF8868	18-13 1995.08493150685
222	#FF7C5B	18-14 1995.08493150685
223	#FF7958	18-15 1995.08493150685
224	#FF7958	18-16 1995.08493150685
225	#FF8F70	18-17 1995.08493150685
226	#FF8362	18-18 1995.08493150685
227	#FF8868	18-19 1995.08493150685
228	#FF997B	18-2 1995.08493150685
229	#FF9273	18-20 1995.08493150685
230	#FF9B7E	18-21 1995.08493150685
231	#FFA88D	18-22 1995.08493150685
232	#FFAE95	18-23 1995.08493150685
233	#FFB198	18-24 1995.08493150685
234	#FFB198	18-3 1995.08493150685
235	#FFCFBE	18-4 1995.08493150685
236	#FFA88D	18-5 1995.08493150685
237	#FFA287	18-6 1995.08493150685
238	#FF9D81	18-7 1995.08493150685
239	#FF9678	18-8 1995.08493150685
240	#FF9476	18-9 1995.08493150685
241	#FFA084	19-1 1995.08493150685
242	#FF9476	19-10 1995.08493150685
243	#FF8160	19-11 1995.08493150685
244	#FF6746	19-12 1995.08493150685
245	#FF7C5B	19-13 1995.08493150685
246	#FF8362	19-14 1995.08493150685
247	#FF7C5B	19-15 1995.08493150685
248	#FF7958	19-16 1995.08493150685
249	#FF8362	19-17 1995.08493150685
250	#FF7E5D	19-18 1995.08493150685
251	#FF8868	19-19 1995.08493150685
252	#FFB198	19-2 1995.08493150685
253	#FF8F70	19-20 1995.08493150685
254	#FF9B7E	19-21 1995.08493150685
255	#FFA88D	19-22 1995.08493150685
256	#FFAE95	19-23 1995.08493150685
257	#FFB198	19-24 1995.08493150685
258	#FFC7B5	19-3 1995.08493150685
259	#FFA084	19-4 1995.08493150685
260	#FFAA90	19-5 1995.08493150685
261	#FFA58A	19-6 1995.08493150685
262	#FF997B	19-7 1995.08493150685
263	#FF9273	19-8 1995.08493150685
264	#FF9273	19-9 1995.08493150685
265	#FF8565	2-1 1995.08493150685
266	#FF7E5D	2-10 1995.08493150685
267	#FF7E5D	2-11 1995.08493150685
268	#FF7958	2-12 1995.08493150685
269	#FF7452	2-13 1995.08493150685
270	#FF7250	2-14 1995.08493150685
271	#FF7755	2-15 1995.08493150685
272	#FF7958	2-16 1995.08493150685
273	#FF8160	2-17 1995.08493150685
274	#FF8868	2-18 1995.08493150685
275	#FF9273	2-19 1995.08493150685
276	#FF8565	2-2 1995.08493150685
277	#FF997B	2-20 1995.08493150685
278	#FFAA90	2-21 1995.08493150685
279	#FFAE95	2-22 1995.08493150685
280	#FFBDA8	2-23 1995.08493150685
281	#FFE3D9	2-24 1995.08493150685
282	#FF8565	2-3 1995.08493150685
283	#FF8362	2-4 1995.08493150685
284	#FF8160	2-5 1995.08493150685
285	#FF7C5B	2-6 1995.08493150685
286	#FF7E5D	2-7 1995.08493150685
287	#FF8362	2-8 1995.08493150685
288	#FF8362	2-9 1995.08493150685
289	#FFAC93	20-1 1995.08493150685
290	#FF8A6B	20-10 1995.08493150685
291	#FF8868	20-11 1995.08493150685
292	#FF7755	20-12 1995.08493150685
293	#FF6948	20-13 1995.08493150685
294	#FF7E5D	20-14 1995.08493150685
295	#FF7958	20-15 1995.08493150685
296	#FF7C5B	20-16 1995.08493150685
297	#FF8362	20-17 1995.08493150685
298	#FF7E5D	20-18 1995.08493150685
299	#FF8565	20-19 1995.08493150685
300	#FFB198	20-2 1995.08493150685
301	#FF8F70	20-20 1995.08493150685
302	#FF9B7E	20-21 1995.08493150685
303	#FFA287	20-22 1995.08493150685
304	#FFAE95	20-23 1995.08493150685
305	#FFB39B	20-24 1995.08493150685
306	#FFAE95	20-3 1995.08493150685
307	#FF9476	20-4 1995.08493150685
308	#FFA58A	20-5 1995.08493150685
309	#FFA084	20-6 1995.08493150685
310	#FF997B	20-7 1995.08493150685
311	#FF8F70	20-8 1995.08493150685
312	#FF8868	20-9 1995.08493150685
313	#FF8C6D	21-1 1995.08493150685
314	#FF8A6B	21-10 1995.08493150685
315	#FF997B	21-11 1995.08493150685
316	#FF8C6D	21-12 1995.08493150685
317	#FF6C4B	21-13 1995.08493150685
318	#FF7E5D	21-14 1995.08493150685
319	#FF7C5B	21-15 1995.08493150685
320	#FF7958	21-16 1995.08493150685
321	#FF7E5D	21-17 1995.08493150685
322	#FF7E5D	21-18 1995.08493150685
323	#FF8362	21-19 1995.08493150685
324	#FFAE95	21-2 1995.08493150685
325	#FF8F70	21-20 1995.08493150685
326	#FF9B7E	21-21 1995.08493150685
327	#FFA58A	21-22 1995.08493150685
328	#FFAC93	21-23 1995.08493150685
329	#FFB198	21-24 1995.08493150685
330	#FF9B7E	21-3 1995.08493150685
331	#FF9B7E	21-4 1995.08493150685
332	#FFAA90	21-5 1995.08493150685
333	#FFA287	21-6 1995.08493150685
334	#FF9D81	21-7 1995.08493150685
335	#FF9273	21-8 1995.08493150685
336	#FF8565	21-9 1995.08493150685
337	#FF7958	22-1 1995.08493150685
338	#FF8565	22-10 1995.08493150685
339	#FF7958	22-11 1995.08493150685
340	#FF9273	22-12 1995.08493150685
341	#FF8868	22-13 1995.08493150685
342	#FF7C5B	22-14 1995.08493150685
343	#FF7958	22-15 1995.08493150685
344	#FF7C5B	22-16 1995.08493150685
345	#FF7E5D	22-17 1995.08493150685
346	#FF7E5D	22-18 1995.08493150685
347	#FF8565	22-19 1995.08493150685
348	#FF8868	22-2 1995.08493150685
349	#FF8F70	22-20 1995.08493150685
350	#FF9B7E	22-21 1995.08493150685
351	#FFA58A	22-22 1995.08493150685
352	#FFAE95	22-23 1995.08493150685
353	#FFAE95	22-24 1995.08493150685
354	#FF997B	22-3 1995.08493150685
355	#FFA88D	22-4 1995.08493150685
356	#FFA88D	22-5 1995.08493150685
357	#FFA287	22-6 1995.08493150685
358	#FFA287	22-7 1995.08493150685
359	#FF9678	22-8 1995.08493150685
360	#FF8F70	22-9 1995.08493150685
361	#FF8160	23-1 1995.08493150685
362	#FF997B	23-10 1995.08493150685
363	#FF8F70	23-11 1995.08493150685
364	#FF9476	23-12 1995.08493150685
365	#FF8362	23-13 1995.08493150685
366	#FF7C5B	23-14 1995.08493150685
367	#FF7958	23-15 1995.08493150685
368	#FF7C5B	23-16 1995.08493150685
369	#FF7E5D	23-17 1995.08493150685
370	#FF8160	23-18 1995.08493150685
371	#FF8868	23-19 1995.08493150685
372	#FF8F70	23-2 1995.08493150685
373	#FF8F70	23-20 1995.08493150685
374	#FF9B7E	23-21 1995.08493150685
375	#FFA58A	23-22 1995.08493150685
376	#FFAC93	23-23 1995.08493150685
377	#FFAE95	23-24 1995.08493150685
378	#FF8F70	23-3 1995.08493150685
379	#FFA084	23-4 1995.08493150685
380	#FFA88D	23-5 1995.08493150685
381	#FFA88D	23-6 1995.08493150685
382	#FFA287	23-7 1995.08493150685
383	#FFA084	23-8 1995.08493150685
384	#FF9B7E	23-9 1995.08493150685
385	#FF8F70	24-1 1995.08493150685
386	#FFA287	24-10 1995.08493150685
387	#FFA084	24-11 1995.08493150685
388	#FF8868	24-12 1995.08493150685
389	#FF7C5B	24-13 1995.08493150685
390	#FF7C5B	24-14 1995.08493150685
391	#FF7E5D	24-15 1995.08493150685
392	#FF7E5D	24-16 1995.08493150685
393	#FF7C5B	24-17 1995.08493150685
394	#FF8565	24-18 1995.08493150685
395	#FF8A6B	24-19 1995.08493150685
396	#FF8160	24-2 1995.08493150685
397	#FF8F70	24-20 1995.08493150685
398	#FF997B	24-21 1995.08493150685
399	#FFA88D	24-22 1995.08493150685
400	#FFAA90	24-23 1995.08493150685
401	#FFAE95	24-24 1995.08493150685
402	#FF8C6D	24-3 1995.08493150685
403	#FFA58A	24-4 1995.08493150685
