group	fill	key
1	#FF7958	1-1 1998.16164383562
2	#FF6F4D	1-10 1998.16164383562
3	#FF7958	1-11 1998.16164383562
4	#FF7452	1-12 1998.16164383562
5	#FF7452	1-13 1998.16164383562
6	#FF7452	1-14 1998.16164383562
7	#FF7C5B	1-15 1998.16164383562
8	#FF7E5D	1-16 1998.16164383562
9	#FF8362	1-17 1998.16164383562
10	#FF8868	1-18 1998.16164383562
11	#FF9476	1-19 1998.16164383562
12	#FF7E5D	1-2 1998.16164383562
13	#FF9476	1-20 1998.16164383562
14	#FF997B	1-21 1998.16164383562
15	#FF997B	1-22 1998.16164383562
16	#FFAC93	1-23 1998.16164383562
17	#FFC5B2	1-24 1998.16164383562
18	#FF7C5B	1-3 1998.16164383562
19	#FF7755	1-4 1998.16164383562
20	#FF7250	1-5 1998.16164383562
21	#FF6948	1-6 1998.16164383562
22	#FF6746	1-7 1998.16164383562
23	#FF6543	1-8 1998.16164383562
24	#FF6948	1-9 1998.16164383562
25	#FF9678	10-1 1998.16164383562
26	#FF6543	10-10 1998.16164383562
27	#FF6543	10-11 1998.16164383562
28	#FF6948	10-12 1998.16164383562
29	#FF6948	10-13 1998.16164383562
30	#FF6543	10-14 1998.16164383562
31	#FF6F4D	10-15 1998.16164383562
32	#FF8160	10-16 1998.16164383562
33	#FF7250	10-17 1998.16164383562
34	#FF7E5D	10-18 1998.16164383562
35	#FF8868	10-19 1998.16164383562
36	#FF9476	10-2 1998.16164383562
37	#FF8A6B	10-20 1998.16164383562
38	#FFA084	10-21 1998.16164383562
39	#FFB69E	10-22 1998.16164383562
40	#FFC2AE	10-23 1998.16164383562
41	#FFCCBB	10-24 1998.16164383562
42	#FF8C6D	10-3 1998.16164383562
43	#FF8362	10-4 1998.16164383562
44	#FF7755	10-5 1998.16164383562
45	#FF7452	10-6 1998.16164383562
46	#FF7452	10-7 1998.16164383562
47	#FF7250	10-8 1998.16164383562
48	#FF6F4D	10-9 1998.16164383562
49	#FF9678	11-1 1998.16164383562
50	#FF6746	11-10 1998.16164383562
51	#FF5C3C	11-11 1998.16164383562
52	#FF6241	11-12 1998.16164383562
53	#FF6948	11-13 1998.16164383562
54	#FF6C4B	11-14 1998.16164383562
55	#FF7755	11-15 1998.16164383562
56	#FF8160	11-16 1998.16164383562
57	#FF7958	11-17 1998.16164383562
58	#FF7E5D	11-18 1998.16164383562
59	#FF8362	11-19 1998.16164383562
60	#FF9476	11-2 1998.16164383562
61	#FF8362	11-20 1998.16164383562
62	#FFA084	11-21 1998.16164383562
63	#FFB8A1	11-22 1998.16164383562
64	#FFC2AE	11-23 1998.16164383562
65	#FFCCBB	11-24 1998.16164383562
66	#FF8C6D	11-3 1998.16164383562
67	#FF8160	11-4 1998.16164383562
68	#FF7755	11-5 1998.16164383562
69	#FF7452	11-6 1998.16164383562
70	#FF7755	11-7 1998.16164383562
71	#FF6F4D	11-8 1998.16164383562
72	#FF6C4B	11-9 1998.16164383562
73	#FF997B	12-1 1998.16164383562
74	#FF6746	12-10 1998.16164383562
75	#FF5F3E	12-11 1998.16164383562
76	#FF5F3E	12-12 1998.16164383562
77	#FF6543	12-13 1998.16164383562
78	#FF6543	12-14 1998.16164383562
79	#FF7958	12-15 1998.16164383562
80	#FF7250	12-16 1998.16164383562
81	#FF6F4D	12-17 1998.16164383562
82	#FF8160	12-18 1998.16164383562
83	#FF8160	12-19 1998.16164383562
84	#FF9678	12-2 1998.16164383562
85	#FF8565	12-20 1998.16164383562
86	#FF9D81	12-21 1998.16164383562
87	#FFB69E	12-22 1998.16164383562
88	#FFC2AE	12-23 1998.16164383562
89	#FFCFBE	12-24 1998.16164383562
90	#FF8A6B	12-3 1998.16164383562
91	#FF8160	12-4 1998.16164383562
92	#FF7755	12-5 1998.16164383562
93	#FF7452	12-6 1998.16164383562
94	#FF7755	12-7 1998.16164383562
95	#FF6948	12-8 1998.16164383562
96	#FF6C4B	12-9 1998.16164383562
97	#FF9D81	13-1 1998.16164383562
98	#FF6C4B	13-10 1998.16164383562
99	#FF6543	13-11 1998.16164383562
100	#FF5C3C	13-12 1998.16164383562
101	#FF6746	13-13 1998.16164383562
102	#FF7250	13-14 1998.16164383562
103	#FF7C5B	13-15 1998.16164383562
104	#FF7250	13-16 1998.16164383562
105	#FF7250	13-17 1998.16164383562
106	#FF7E5D	13-18 1998.16164383562
107	#FF8565	13-19 1998.16164383562
108	#FF9B7E	13-2 1998.16164383562
109	#FF8565	13-20 1998.16164383562
110	#FFA287	13-21 1998.16164383562
111	#FFB69E	13-22 1998.16164383562
112	#FFC2AE	13-23 1998.16164383562
113	#FFD1C1	13-24 1998.16164383562
114	#FF8F70	13-3 1998.16164383562
115	#FF7C5B	13-4 1998.16164383562
116	#FF7755	13-5 1998.16164383562
117	#FF7C5B	13-6 1998.16164383562
118	#FF7755	13-7 1998.16164383562
119	#FF6C4B	13-8 1998.16164383562
120	#FF6C4B	13-9 1998.16164383562
121	#FF9D81	14-1 1998.16164383562
122	#FF7452	14-10 1998.16164383562
123	#FF6F4D	14-11 1998.16164383562
124	#FF6241	14-12 1998.16164383562
125	#FF7958	14-13 1998.16164383562
126	#FF7250	14-14 1998.16164383562
127	#FF7250	14-15 1998.16164383562
128	#FF7250	14-16 1998.16164383562
129	#FF7250	14-17 1998.16164383562
130	#FF7E5D	14-18 1998.16164383562
131	#FF8868	14-19 1998.16164383562
132	#FF9678	14-2 1998.16164383562
133	#FF9D81	14-20 1998.16164383562
134	#FFA58A	14-21 1998.16164383562
135	#FFA58A	14-22 1998.16164383562
136	#FFC2AE	14-23 1998.16164383562
137	#FFD1C1	14-24 1998.16164383562
138	#FF8C6D	14-3 1998.16164383562
139	#FF8160	14-4 1998.16164383562
140	#FF7958	14-5 1998.16164383562
141	#FF7755	14-6 1998.16164383562
142	#FF8362	14-7 1998.16164383562
143	#FF8160	14-8 1998.16164383562
144	#FF7E5D	14-9 1998.16164383562
145	#FF9D81	15-1 1998.16164383562
146	#FF9D81	15-10 1998.16164383562
147	#FF7E5D	15-11 1998.16164383562
148	#FF7452	15-12 1998.16164383562
149	#FF7452	15-13 1998.16164383562
150	#FF7452	15-14 1998.16164383562
151	#FF7452	15-15 1998.16164383562
152	#FF7452	15-16 1998.16164383562
153	#FF7755	15-17 1998.16164383562
154	#FF7E5D	15-18 1998.16164383562
155	#FF8868	15-19 1998.16164383562
156	#FF8F70	15-2 1998.16164383562
157	#FF8F70	15-20 1998.16164383562
158	#FF9273	15-21 1998.16164383562
159	#FF8F70	15-22 1998.16164383562
160	#FFBBA5	15-23 1998.16164383562
161	#FFC7B5	15-24 1998.16164383562
162	#FF8C6D	15-3 1998.16164383562
163	#FF8362	15-4 1998.16164383562
164	#FF8C6D	15-5 1998.16164383562
165	#FF8565	15-6 1998.16164383562
166	#FFAE95	15-7 1998.16164383562
