group	fill	key
1	#FCFAFF	1998.41369863014 1-1
2	#FFFEFD	1998.41369863014 1-10
3	#FFF3EF	1998.41369863014 1-11
4	#FFF7F5	1998.41369863014 1-12
5	#FFE1D6	1998.41369863014 1-13
6	#FFE2D8	1998.41369863014 1-14
7	#FCFAFF	1998.41369863014 1-15
8	#E4D2FF	1998.41369863014 1-16
9	#FDFCFF	1998.41369863014 1-17
10	#FFF4F0	1998.41369863014 1-18
11	#FFDCD0	1998.41369863014 1-19
12	#FEFDFF	1998.41369863014 1-2
13	#FFE0D4	1998.41369863014 1-20
14	#E3CFFF	1998.41369863014 1-21
15	#E9D9FF	1998.41369863014 1-22
16	#DCC5FF	1998.41369863014 1-23
17	#F0E4FF	1998.41369863014 1-24
18	#FFFDFD	1998.41369863014 1-3
19	#FFF8F6	1998.41369863014 1-4
20	#FFF0EA	1998.41369863014 1-5
21	#FFEEE8	1998.41369863014 1-6
22	#FFE8E0	1998.41369863014 1-7
23	#FFF9F7	1998.41369863014 1-8
24	#F2E7FF	1998.41369863014 1-9
25	#FFF3EE	1998.41369863014 10-1
26	#FFBEA9	1998.41369863014 10-10
27	#FFF3EF	1998.41369863014 10-11
28	#FFCFBF	1998.41369863014 10-12
29	#FFD3C3	1998.41369863014 10-13
30	#FFDCCF	1998.41369863014 10-14
31	#FFE1D6	1998.41369863014 10-15
32	#FFC0AB	1998.41369863014 10-16
33	#FFA88E	1998.41369863014 10-17
34	#FFDCCF	1998.41369863014 10-18
35	#FCF9FF	1998.41369863014 10-19
36	#FFF5F1	1998.41369863014 10-2
37	#FFF5F1	1998.41369863014 10-20
38	#FFEDE7	1998.41369863014 10-21
39	#FFA68B	1998.41369863014 10-22
40	#FFB9A3	1998.41369863014 10-23
41	#FFBFAA	1998.41369863014 10-24
42	#FFEEE8	1998.41369863014 10-3
43	#FFE8E0	1998.41369863014 10-4
44	#FFD5C7	1998.41369863014 10-5
45	#FFDCCF	1998.41369863014 10-6
46	#FFE4DB	1998.41369863014 10-7
47	#FFE2D8	1998.41369863014 10-8
48	#FFD0BF	1998.41369863014 10-9
49	#FFF3EE	1998.41369863014 11-1
50	#FFC5B1	1998.41369863014 11-10
51	#FFDBCE	1998.41369863014 11-11
52	#FFAD93	1998.41369863014 11-12
53	#FFD3C3	1998.41369863014 11-13
54	#FFD3C3	1998.41369863014 11-14
55	#FFCEBE	1998.41369863014 11-15
56	#FFC0AB	1998.41369863014 11-16
57	#FFB49C	1998.41369863014 11-17
58	#FFDCCF	1998.41369863014 11-18
59	#F8F2FF	1998.41369863014 11-19
60	#FFF1EB	1998.41369863014 11-2
61	#FFF3EF	1998.41369863014 11-20
62	#FFEDE7	1998.41369863014 11-21
63	#FFBFA9	1998.41369863014 11-22
64	#FFC4B1	1998.41369863014 11-23
65	#FFBDA7	1998.41369863014 11-24
66	#FFEEE8	1998.41369863014 11-3
67	#FFE6DD	1998.41369863014 11-4
68	#FFDACC	1998.41369863014 11-5
69	#FFDCCF	1998.41369863014 11-6
70	#FFD9CB	1998.41369863014 11-7
71	#FFD7C9	1998.41369863014 11-8
72	#FFC6B2	1998.41369863014 11-9
73	#FFF5F1	1998.41369863014 12-1
74	#FFD3C3	1998.41369863014 12-10
75	#FFF4F0	1998.41369863014 12-11
76	#FFA98F	1998.41369863014 12-12
77	#FFECE5	1998.41369863014 12-13
78	#FFFDFD	1998.41369863014 12-14
79	#FFB198	1998.41369863014 12-15
80	#FFE8E0	1998.41369863014 12-16
81	#FFFBF9	1998.41369863014 12-17
82	#FFE1D6	1998.41369863014 12-18
83	#F2E7FF	1998.41369863014 12-19
84	#FFEFE9	1998.41369863014 12-2
85	#FFEEE8	1998.41369863014 12-20
86	#FFF5F2	1998.41369863014 12-21
87	#FFB49C	1998.41369863014 12-22
88	#FFBCA6	1998.41369863014 12-23
89	#FFD4C6	1998.41369863014 12-24
90	#FFF0EB	1998.41369863014 12-3
91	#FFE6DD	1998.41369863014 12-4
92	#FFD6C8	1998.41369863014 12-5
93	#FFD6C8	1998.41369863014 12-6
94	#FFDACD	1998.41369863014 12-7
95	#FFDCD0	1998.41369863014 12-8
96	#FFCBB9	1998.41369863014 12-9
97	#FFEBE4	1998.41369863014 13-1
98	#FFC9B7	1998.41369863014 13-10
99	#FFE8E0	1998.41369863014 13-11
100	#FFB59E	1998.41369863014 13-12
101	#FFEEE8	1998.41369863014 13-13
102	#FDFCFF	1998.41369863014 13-14
103	#FFF3EF	1998.41369863014 13-15
104	#FFDED2	1998.41369863014 13-16
105	#F5EDFF	1998.41369863014 13-17
106	#F2E8FF	1998.41369863014 13-18
107	#FFF8F6	1998.41369863014 13-19
108	#FFEFE9	1998.41369863014 13-2
109	#FFEEE8	1998.41369863014 13-20
110	#FFE5DB	1998.41369863014 13-21
111	#FF9E81	1998.41369863014 13-22
112	#FFB7A0	1998.41369863014 13-23
113	#FFC6B2	1998.41369863014 13-24
114	#FFEAE3	1998.41369863014 13-3
115	#FFD0C0	1998.41369863014 13-4
116	#FFDACD	1998.41369863014 13-5
117	#FFE4DA	1998.41369863014 13-6
118	#FFD6C7	1998.41369863014 13-7
119	#FFD2C2	1998.41369863014 13-8
120	#FFD7C9	1998.41369863014 13-9
121	#FFF0EA	1998.41369863014 14-1
122	#FFD5C6	1998.41369863014 14-10
123	#FFCDBC	1998.41369863014 14-11
124	#FFB69E	1998.41369863014 14-12
125	#FFDFD3	1998.41369863014 14-13
126	#FFD7C9	1998.41369863014 14-14
127	#FFF3EF	1998.41369863014 14-15
128	#FFEAE2	1998.41369863014 14-16
129	#F4ECFF	1998.41369863014 14-17
130	#FBF9FF	1998.41369863014 14-18
131	#FFEEE8	1998.41369863014 14-19
132	#FFECE4	1998.41369863014 14-2
133	#FFE5DB	1998.41369863014 14-20
134	#FFA78C	1998.41369863014 14-21
135	#FFD2C3	1998.41369863014 14-22
136	#FFB7A0	1998.41369863014 14-23
137	#FFC6B2	1998.41369863014 14-24
138	#FFE9E1	1998.41369863014 14-3
139	#FFD6C8	1998.41369863014 14-4
140	#FFDED3	1998.41369863014 14-5
141	#FFE0D5	1998.41369863014 14-6
142	#FFD8CB	1998.41369863014 14-7
143	#FFD3C4	1998.41369863014 14-8
144	#FFD0BF	1998.41369863014 14-9
145	#FFF7F4	1998.41369863014 15-1
146	#FFE1D6	1998.41369863014 15-10
147	#FFB8A1	1998.41369863014 15-11
148	#FFBBA5	1998.41369863014 15-12
149	#FFDDD1	1998.41369863014 15-13
150	#FFD0BF	1998.41369863014 15-14
151	#FFECE5	1998.41369863014 15-15
152	#FFE5DB	1998.41369863014 15-16
153	#FFF3EF	1998.41369863014 15-17
154	#FFE1D6	1998.41369863014 15-18
155	#FFEBE3	1998.41369863014 15-19
156	#FFDED2	1998.41369863014 15-2
157	#FFDCD0	1998.41369863014 15-20
