group	fill	key
1	#FFF5F1	1995 1-1
2	#FFE3D9	1995 1-10
3	#FFE1D6	1995 1-11
4	#FFEBE3	1995 1-12
5	#FFD7C9	1995 1-13
6	#FFDBCE	1995 1-14
7	#FFDED3	1995 1-15
8	#FFD4C4	1995 1-16
9	#FFDED3	1995 1-17
10	#FFF7F4	1995 1-18
11	#FFF4F0	1995 1-19
12	#FFEEE7	1995 1-2
13	#FFFBF9	1995 1-20
14	#F7F1FF	1995 1-21
15	#D9C0FF	1995 1-22
16	#C5A3FF	1995 1-23
17	#B993FF	1995 1-24
18	#FFF0EA	1995 1-3
19	#FFF0EB	1995 1-4
20	#FFF9F7	1995 1-5
21	#FFEEE7	1995 1-6
22	#FFE9E1	1995 1-7
23	#FFEFE9	1995 1-8
24	#FFE1D6	1995 1-9
25	#FFE0D5	1995 10-1
26	#FFBBA5	1995 10-10
27	#FFC6B3	1995 10-11
28	#FFD8CA	1995 10-12
29	#FFD3C3	1995 10-13
30	#FFE6DC	1995 10-14
31	#FFDCCF	1995 10-15
32	#FFE6DD	1995 10-16
33	#FFEDE7	1995 10-17
34	#FFEDE7	1995 10-18
35	#FFD7C9	1995 10-19
36	#FFE4DA	1995 10-2
37	#FFEEE8	1995 10-20
38	#FCFAFF	1995 10-21
39	#F9F5FF	1995 10-22
40	#FFF1EB	1995 10-23
41	#FFE1D6	1995 10-24
42	#FFE0D5	1995 10-3
43	#FFECE5	1995 10-4
44	#FFE9E1	1995 10-5
45	#FFE2D7	1995 10-6
46	#FFD4C5	1995 10-7
47	#FFCBB9	1995 10-8
48	#FFBFAA	1995 10-9
49	#FFE0D5	1995 11-1
50	#FFB8A1	1995 11-10
51	#FFC6B3	1995 11-11
52	#FFC0AB	1995 11-12
53	#FFD3C3	1995 11-13
54	#FFE9E1	1995 11-14
55	#FFE6DD	1995 11-15
56	#FFE6DD	1995 11-16
57	#FFFEFE	1995 11-17
58	#FFEDE7	1995 11-18
59	#FFD2C2	1995 11-19
60	#FFDCD0	1995 11-2
61	#FFD8CB	1995 11-20
62	#FCFAFF	1995 11-21
63	#FFFDFC	1995 11-22
64	#F6F0FF	1995 11-23
65	#FAF6FF	1995 11-24
66	#FFE0D5	1995 11-3
67	#FFEEE8	1995 11-4
68	#FFEDE6	1995 11-5
69	#FFE2D7	1995 11-6
70	#FFCDBC	1995 11-7
71	#FFCBB9	1995 11-8
72	#FFC5B1	1995 11-9
73	#FFE2D8	1995 12-1
74	#FFC2AE	1995 12-10
75	#FFAE95	1995 12-11
76	#FFC9B7	1995 12-12
77	#FFCCBB	1995 12-13
78	#FEFEFF	1995 12-14
79	#FFFBF9	1995 12-15
80	#FFE5DC	1995 12-16
81	#FFDED2	1995 12-17
82	#FFF3EF	1995 12-18
83	#FFD8CA	1995 12-19
84	#FFE3D9	1995 12-2
85	#FFEEE8	1995 12-20
86	#F9F4FF	1995 12-21
87	#FEFDFF	1995 12-22
88	#F6F0FF	1995 12-23
89	#EFE3FF	1995 12-24
