group	fill	key
1	#FF8C6D	1-1 1998.91506849315
2	#FF997B	1-10 1998.91506849315
3	#FF9476	1-11 1998.91506849315
4	#FF8A6B	1-12 1998.91506849315
5	#FF8160	1-13 1998.91506849315
6	#FF8362	1-14 1998.91506849315
7	#FF8160	1-15 1998.91506849315
8	#FF8362	1-16 1998.91506849315
9	#FF8868	1-17 1998.91506849315
10	#FF9476	1-18 1998.91506849315
11	#FF9D81	1-19 1998.91506849315
12	#FF8C6D	1-2 1998.91506849315
13	#FFA88D	1-20 1998.91506849315
14	#FFAE95	1-21 1998.91506849315
15	#FFBBA5	1-22 1998.91506849315
16	#FFCCBB	1-23 1998.91506849315
17	#FFE6DD	1-24 1998.91506849315
18	#FF8A6B	1-3 1998.91506849315
19	#FF8565	1-4 1998.91506849315
20	#FF8565	1-5 1998.91506849315
21	#FF8868	1-6 1998.91506849315
22	#FF8868	1-7 1998.91506849315
23	#FF8C6D	1-8 1998.91506849315
24	#FF997B	1-9 1998.91506849315
25	#FFAC93	10-1 1998.91506849315
26	#FF9273	10-10 1998.91506849315
27	#FF8C6D	10-11 1998.91506849315
28	#FF8A6B	10-12 1998.91506849315
29	#FF8565	10-13 1998.91506849315
30	#FF7958	10-14 1998.91506849315
31	#FF8565	10-15 1998.91506849315
32	#FFA084	10-16 1998.91506849315
33	#FF8F70	10-17 1998.91506849315
34	#FF8F70	10-18 1998.91506849315
35	#FF8565	10-19 1998.91506849315
36	#FFAA90	10-2 1998.91506849315
37	#FF8868	10-20 1998.91506849315
38	#FF9678	10-21 1998.91506849315
39	#FFBBA5	10-22 1998.91506849315
40	#FFCFBE	10-23 1998.91506849315
41	#FFDED2	10-24 1998.91506849315
42	#FFAA90	10-3 1998.91506849315
43	#FFA084	10-4 1998.91506849315
44	#FF997B	10-5 1998.91506849315
45	#FF9678	10-6 1998.91506849315
46	#FF9476	10-7 1998.91506849315
47	#FF9678	10-8 1998.91506849315
48	#FF997B	10-9 1998.91506849315
49	#FFAC93	11-1 1998.91506849315
50	#FF8F70	11-10 1998.91506849315
51	#FF8C6D	11-11 1998.91506849315
52	#FF8868	11-12 1998.91506849315
53	#FF8565	11-13 1998.91506849315
54	#FF8160	11-14 1998.91506849315
55	#FF8C6D	11-15 1998.91506849315
56	#FFA084	11-16 1998.91506849315
57	#FF9476	11-17 1998.91506849315
58	#FF8F70	11-18 1998.91506849315
59	#FF8565	11-19 1998.91506849315
60	#FFAC93	11-2 1998.91506849315
61	#FF8C6D	11-20 1998.91506849315
62	#FF9678	11-21 1998.91506849315
63	#FFB8A1	11-22 1998.91506849315
64	#FFCCBB	11-23 1998.91506849315
65	#FFDCCF	11-24 1998.91506849315
66	#FFAA90	11-3 1998.91506849315
67	#FFA287	11-4 1998.91506849315
68	#FF9D81	11-5 1998.91506849315
69	#FF9678	11-6 1998.91506849315
70	#FF9476	11-7 1998.91506849315
71	#FF9678	11-8 1998.91506849315
72	#FF9678	11-9 1998.91506849315
73	#FFB198	12-1 1998.91506849315
74	#FF9476	12-10 1998.91506849315
75	#FF8C6D	12-11 1998.91506849315
76	#FF8565	12-12 1998.91506849315
77	#FF8362	12-13 1998.91506849315
78	#FF9273	12-14 1998.91506849315
79	#FF997B	12-15 1998.91506849315
80	#FF8A6B	12-16 1998.91506849315
81	#FF7C5B	12-17 1998.91506849315
82	#FF8A6B	12-18 1998.91506849315
83	#FF8362	12-19 1998.91506849315
84	#FFAE95	12-2 1998.91506849315
85	#FF8868	12-20 1998.91506849315
86	#FF8F70	12-21 1998.91506849315
87	#FFB8A1	12-22 1998.91506849315
88	#FFCAB8	12-23 1998.91506849315
89	#FFD9CB	12-24 1998.91506849315
90	#FFAA90	12-3 1998.91506849315
91	#FFA287	12-4 1998.91506849315
92	#FF9B7E	12-5 1998.91506849315
93	#FF9678	12-6 1998.91506849315
94	#FF9678	12-7 1998.91506849315
95	#FF997B	12-8 1998.91506849315
96	#FF997B	12-9 1998.91506849315
97	#FFB198	13-1 1998.91506849315
98	#FF9273	13-10 1998.91506849315
99	#FF8F70	13-11 1998.91506849315
100	#FF8565	13-12 1998.91506849315
101	#FF8A6B	13-13 1998.91506849315
102	#FF8A6B	13-14 1998.91506849315
