group	fill	key
1	#FF8C6D	1-1 1999.32876712329
2	#FF8868	1-10 1999.32876712329
3	#FF7958	1-11 1999.32876712329
4	#FF7C5B	1-12 1999.32876712329
5	#FF7C5B	1-13 1999.32876712329
6	#FF7E5D	1-14 1999.32876712329
7	#FF7E5D	1-15 1999.32876712329
8	#FF8565	1-16 1999.32876712329
9	#FF8C6D	1-17 1999.32876712329
10	#FFA084	1-18 1999.32876712329
11	#FFA287	1-19 1999.32876712329
12	#FF8C6D	1-2 1999.32876712329
13	#FF9678	1-20 1999.32876712329
14	#FF8160	1-21 1999.32876712329
15	#FF6746	1-22 1999.32876712329
16	#FF6543	1-23 1999.32876712329
17	#FF7E5D	1-24 1999.32876712329
18	#FF8C6D	1-3 1999.32876712329
19	#FF8565	1-4 1999.32876712329
20	#FF8565	1-5 1999.32876712329
21	#FF8160	1-6 1999.32876712329
22	#FF7E5D	1-7 1999.32876712329
23	#FF8362	1-8 1999.32876712329
24	#FF8362	1-9 1999.32876712329
25	#FFA58A	10-1 1999.32876712329
26	#FF8868	10-10 1999.32876712329
27	#FF8565	10-11 1999.32876712329
28	#FF8362	10-12 1999.32876712329
29	#FF7755	10-13 1999.32876712329
30	#FF7755	10-14 1999.32876712329
31	#FF8362	10-15 1999.32876712329
32	#FF8868	10-16 1999.32876712329
33	#FF7958	10-17 1999.32876712329
34	#FF7958	10-18 1999.32876712329
35	#FF7E5D	10-19 1999.32876712329
36	#FFA084	10-2 1999.32876712329
37	#FF8362	10-20 1999.32876712329
38	#FF8A6B	10-21 1999.32876712329
39	#FF8C6D	10-22 1999.32876712329
40	#FF9678	10-23 1999.32876712329
41	#FFA58A	10-24 1999.32876712329
42	#FFA084	10-3 1999.32876712329
43	#FF997B	10-4 1999.32876712329
44	#FF9273	10-5 1999.32876712329
45	#FF8A6B	10-6 1999.32876712329
46	#FF8868	10-7 1999.32876712329
47	#FF8C6D	10-8 1999.32876712329
48	#FF9273	10-9 1999.32876712329
49	#FFA58A	11-1 1999.32876712329
50	#FF8A6B	11-10 1999.32876712329
51	#FF8362	11-11 1999.32876712329
52	#FF7E5D	11-12 1999.32876712329
53	#FF7755	11-13 1999.32876712329
54	#FF7958	11-14 1999.32876712329
55	#FF8362	11-15 1999.32876712329
56	#FF8868	11-16 1999.32876712329
57	#FF8160	11-17 1999.32876712329
58	#FF7958	11-18 1999.32876712329
59	#FF7E5D	11-19 1999.32876712329
60	#FFA58A	11-2 1999.32876712329
61	#FF7E5D	11-20 1999.32876712329
62	#FF8A6B	11-21 1999.32876712329
63	#FF9273	11-22 1999.32876712329
64	#FF9B7E	11-23 1999.32876712329
65	#FFA287	11-24 1999.32876712329
66	#FFA084	11-3 1999.32876712329
67	#FF997B	11-4 1999.32876712329
68	#FF9273	11-5 1999.32876712329
69	#FF8A6B	11-6 1999.32876712329
70	#FF8868	11-7 1999.32876712329
71	#FF8F70	11-8 1999.32876712329
72	#FF9273	11-9 1999.32876712329
73	#FFA58A	12-1 1999.32876712329
74	#FF8F70	12-10 1999.32876712329
75	#FF8362	12-11 1999.32876712329
76	#FF7958	12-12 1999.32876712329
77	#FF7958	12-13 1999.32876712329
78	#FF8C6D	12-14 1999.32876712329
79	#FF8C6D	12-15 1999.32876712329
80	#FF8160	12-16 1999.32876712329
81	#FF7C5B	12-17 1999.32876712329
82	#FF7C5B	12-18 1999.32876712329
83	#FF7C5B	12-19 1999.32876712329
84	#FFA88D	12-2 1999.32876712329
85	#FF7E5D	12-20 1999.32876712329
86	#FF8868	12-21 1999.32876712329
87	#FF9273	12-22 1999.32876712329
88	#FFA287	12-23 1999.32876712329
89	#FFAA90	12-24 1999.32876712329
90	#FFA287	12-3 1999.32876712329
91	#FF9B7E	12-4 1999.32876712329
92	#FF9476	12-5 1999.32876712329
93	#FF8C6D	12-6 1999.32876712329
94	#FF8C6D	12-7 1999.32876712329
95	#FF9678	12-8 1999.32876712329
96	#FF9B7E	12-9 1999.32876712329
97	#FFA88D	13-1 1999.32876712329
98	#FF9476	13-10 1999.32876712329
99	#FF8565	13-11 1999.32876712329
100	#FF8160	13-12 1999.32876712329
101	#FF8868	13-13 1999.32876712329
102	#FF8565	13-14 1999.32876712329
103	#FF8868	13-15 1999.32876712329
104	#FF8160	13-16 1999.32876712329
105	#FF7C5B	13-17 1999.32876712329
106	#FF7958	13-18 1999.32876712329
107	#FF7E5D	13-19 1999.32876712329
108	#FFAA90	13-2 1999.32876712329
109	#FF7E5D	13-20 1999.32876712329
110	#FF8A6B	13-21 1999.32876712329
111	#FF8F70	13-22 1999.32876712329
112	#FF9D81	13-23 1999.32876712329
113	#FFAA90	13-24 1999.32876712329
114	#FFA58A	13-3 1999.32876712329
115	#FFA084	13-4 1999.32876712329
116	#FF997B	13-5 1999.32876712329
117	#FF9476	13-6 1999.32876712329
118	#FF9B7E	13-7 1999.32876712329
119	#FFA287	13-8 1999.32876712329
120	#FF9D81	13-9 1999.32876712329
121	#FFAE95	14-1 1999.32876712329
122	#FF9273	14-10 1999.32876712329
123	#FF8C6D	14-11 1999.32876712329
124	#FF8565	14-12 1999.32876712329
125	#FF9273	14-13 1999.32876712329
126	#FF7958	14-14 1999.32876712329
127	#FF7C5B	14-15 1999.32876712329
128	#FF7755	14-16 1999.32876712329
129	#FF7958	14-17 1999.32876712329
130	#FF7C5B	14-18 1999.32876712329
131	#FF7C5B	14-19 1999.32876712329
132	#FFAE95	14-2 1999.32876712329
133	#FF8362	14-20 1999.32876712329
134	#FF8A6B	14-21 1999.32876712329
135	#FF8F70	14-22 1999.32876712329
136	#FF9D81	14-23 1999.32876712329
137	#FFAA90	14-24 1999.32876712329
138	#FFA88D	14-3 1999.32876712329
139	#FFA287	14-4 1999.32876712329
140	#FFA084	14-5 1999.32876712329
141	#FF9D81	14-6 1999.32876712329
142	#FFA287	14-7 1999.32876712329
143	#FF997B	14-8 1999.32876712329
144	#FF9B7E	14-9 1999.32876712329
145	#FFB198	15-1 1999.32876712329
146	#FFA88D	15-10 1999.32876712329
147	#FF8F70	15-11 1999.32876712329
148	#FF8F70	15-12 1999.32876712329
149	#FF8F70	15-13 1999.32876712329
150	#FF7958	15-14 1999.32876712329
151	#FF7C5B	15-15 1999.32876712329
152	#FF7958	15-16 1999.32876712329
153	#FF7E5D	15-17 1999.32876712329
154	#FF7E5D	15-18 1999.32876712329
155	#FF7C5B	15-19 1999.32876712329
156	#FFAE95	15-2 1999.32876712329
157	#FF7E5D	15-20 1999.32876712329
158	#FF8565	15-21 1999.32876712329
159	#FF8A6B	15-22 1999.32876712329
160	#FF9B7E	15-23 1999.32876712329
161	#FFA287	15-24 1999.32876712329
162	#FFAA90	15-3 1999.32876712329
163	#FFA88D	15-4 1999.32876712329
164	#FFA084	15-5 1999.32876712329
165	#FFA287	15-6 1999.32876712329
166	#FF9D81	15-7 1999.32876712329
167	#FFB69E	15-8 1999.32876712329
168	#FFB69E	15-9 1999.32876712329
169	#FFB198	16-1 1999.32876712329
170	#FFAE95	16-10 1999.32876712329
171	#FFB39B	16-11 1999.32876712329
172	#FFA287	16-12 1999.32876712329
173	#FF9476	16-13 1999.32876712329
174	#FF8362	16-14 1999.32876712329
175	#FF7C5B	16-15 1999.32876712329
176	#FF7C5B	16-16 1999.32876712329
177	#FF7E5D	16-17 1999.32876712329
178	#FF8160	16-18 1999.32876712329
179	#FF7E5D	16-19 1999.32876712329
180	#FFAC93	16-2 1999.32876712329
181	#FF8160	16-20 1999.32876712329
182	#FF8C6D	16-21 1999.32876712329
183	#FF8A6B	16-22 1999.32876712329
184	#FF8F70	16-23 1999.32876712329
185	#FFA084	16-24 1999.32876712329
