group	fill	key
1	#FF8565	1-1 2000.08469945355
2	#FF8A6B	1-10 2000.08469945355
3	#FF8868	1-11 2000.08469945355
4	#FF8362	1-12 2000.08469945355
5	#FF8362	1-13 2000.08469945355
6	#FF8362	1-14 2000.08469945355
7	#FF8868	1-15 2000.08469945355
8	#FF8C6D	1-16 2000.08469945355
9	#FF9273	1-17 2000.08469945355
10	#FFA287	1-18 2000.08469945355
11	#FFA88D	1-19 2000.08469945355
12	#FF8565	1-2 2000.08469945355
13	#FFA58A	1-20 2000.08469945355
14	#FFA88D	1-21 2000.08469945355
15	#FFAA90	1-22 2000.08469945355
16	#FFBBA5	1-23 2000.08469945355
17	#FFE3D9	1-24 2000.08469945355
18	#FF8868	1-3 2000.08469945355
19	#FF8565	1-4 2000.08469945355
20	#FF8565	1-5 2000.08469945355
21	#FF8565	1-6 2000.08469945355
22	#FF8868	1-7 2000.08469945355
23	#FF8A6B	1-8 2000.08469945355
24	#FF8A6B	1-9 2000.08469945355
25	#FF9678	10-1 2000.08469945355
26	#FF8868	10-10 2000.08469945355
27	#FF8362	10-11 2000.08469945355
28	#FF8868	10-12 2000.08469945355
29	#FF8C6D	10-13 2000.08469945355
30	#FF8565	10-14 2000.08469945355
31	#FF8868	10-15 2000.08469945355
32	#FF9B7E	10-16 2000.08469945355
33	#FF9273	10-17 2000.08469945355
34	#FF8F70	10-18 2000.08469945355
35	#FF9476	10-19 2000.08469945355
36	#FF9678	10-2 2000.08469945355
37	#FF997B	10-20 2000.08469945355
38	#FFA58A	10-21 2000.08469945355
39	#FFB8A1	10-22 2000.08469945355
40	#FFCAB8	10-23 2000.08469945355
41	#FFD9CB	10-24 2000.08469945355
42	#FF9678	10-3 2000.08469945355
43	#FF9273	10-4 2000.08469945355
44	#FF8868	10-5 2000.08469945355
45	#FF8362	10-6 2000.08469945355
46	#FF8868	10-7 2000.08469945355
47	#FF8362	10-8 2000.08469945355
48	#FF8868	10-9 2000.08469945355
49	#FF9678	11-1 2000.08469945355
50	#FF8565	11-10 2000.08469945355
51	#FF8160	11-11 2000.08469945355
52	#FF7E5D	11-12 2000.08469945355
53	#FF8C6D	11-13 2000.08469945355
54	#FF8565	11-14 2000.08469945355
55	#FF8C6D	11-15 2000.08469945355
56	#FF9B7E	11-16 2000.08469945355
57	#FF9476	11-17 2000.08469945355
58	#FF8F70	11-18 2000.08469945355
59	#FF8F70	11-19 2000.08469945355
60	#FF997B	11-2 2000.08469945355
61	#FF9273	11-20 2000.08469945355
62	#FFA58A	11-21 2000.08469945355
63	#FFBDA8	11-22 2000.08469945355
64	#FFCAB8	11-23 2000.08469945355
65	#FFD9CB	11-24 2000.08469945355
66	#FF9678	11-3 2000.08469945355
67	#FF9273	11-4 2000.08469945355
68	#FF8565	11-5 2000.08469945355
69	#FF8362	11-6 2000.08469945355
70	#FF8362	11-7 2000.08469945355
71	#FF8362	11-8 2000.08469945355
72	#FF8868	11-9 2000.08469945355
73	#FF997B	12-1 2000.08469945355
74	#FF8565	12-10 2000.08469945355
75	#FF7E5D	12-11 2000.08469945355
76	#FF7958	12-12 2000.08469945355
77	#FF8362	12-13 2000.08469945355
78	#FF8A6B	12-14 2000.08469945355
79	#FF9B7E	12-15 2000.08469945355
80	#FF9273	12-16 2000.08469945355
81	#FF8A6B	12-17 2000.08469945355
82	#FF9273	12-18 2000.08469945355
83	#FF8C6D	12-19 2000.08469945355
84	#FF997B	12-2 2000.08469945355
85	#FF9273	12-20 2000.08469945355
86	#FFA084	12-21 2000.08469945355
87	#FFC0AB	12-22 2000.08469945355
88	#FFCFBE	12-23 2000.08469945355
89	#FFDCCF	12-24 2000.08469945355
90	#FF9678	12-3 2000.08469945355
91	#FF8F70	12-4 2000.08469945355
92	#FF8362	12-5 2000.08469945355
93	#FF8160	12-6 2000.08469945355
94	#FF8160	12-7 2000.08469945355
95	#FF8565	12-8 2000.08469945355
96	#FF8A6B	12-9 2000.08469945355
97	#FF9B7E	13-1 2000.08469945355
98	#FF8868	13-10 2000.08469945355
99	#FF8160	13-11 2000.08469945355
100	#FF7958	13-12 2000.08469945355
101	#FF8160	13-13 2000.08469945355
102	#FF8A6B	13-14 2000.08469945355
103	#FF8F70	13-15 2000.08469945355
104	#FF8A6B	13-16 2000.08469945355
105	#FF8868	13-17 2000.08469945355
106	#FF8F70	13-18 2000.08469945355
107	#FF9476	13-19 2000.08469945355
108	#FF997B	13-2 2000.08469945355
109	#FF9273	13-20 2000.08469945355
110	#FFA88D	13-21 2000.08469945355
111	#FFC2AE	13-22 2000.08469945355
112	#FFCFBE	13-23 2000.08469945355
113	#FFE0D6	13-24 2000.08469945355
114	#FF997B	13-3 2000.08469945355
115	#FF8F70	13-4 2000.08469945355
116	#FF8565	13-5 2000.08469945355
117	#FF8362	13-6 2000.08469945355
118	#FF8868	13-7 2000.08469945355
119	#FF8C6D	13-8 2000.08469945355
120	#FF8A6B	13-9 2000.08469945355
121	#FF9B7E	14-1 2000.08469945355
122	#FF8A6B	14-10 2000.08469945355
123	#FF8A6B	14-11 2000.08469945355
124	#FF7E5D	14-12 2000.08469945355
125	#FF8C6D	14-13 2000.08469945355
126	#FF8362	14-14 2000.08469945355
127	#FF8565	14-15 2000.08469945355
128	#FF8868	14-16 2000.08469945355
129	#FF8868	14-17 2000.08469945355
130	#FF8F70	14-18 2000.08469945355
131	#FF9476	14-19 2000.08469945355
132	#FF9B7E	14-2 2000.08469945355
133	#FFA287	14-20 2000.08469945355
134	#FFA88D	14-21 2000.08469945355
135	#FFA88D	14-22 2000.08469945355
136	#FFCFBE	14-23 2000.08469945355
137	#FFE0D6	14-24 2000.08469945355
138	#FF9476	14-3 2000.08469945355
139	#FF8A6B	14-4 2000.08469945355
140	#FF8A6B	14-5 2000.08469945355
141	#FF8A6B	14-6 2000.08469945355
142	#FF8A6B	14-7 2000.08469945355
143	#FF9273	14-8 2000.08469945355
144	#FF9476	14-9 2000.08469945355
145	#FF9D81	15-1 2000.08469945355
146	#FFA88D	15-10 2000.08469945355
147	#FF9273	15-11 2000.08469945355
148	#FF8A6B	15-12 2000.08469945355
149	#FF8A6B	15-13 2000.08469945355
150	#FF8565	15-14 2000.08469945355
151	#FF8868	15-15 2000.08469945355
152	#FF8565	15-16 2000.08469945355
153	#FF8A6B	15-17 2000.08469945355
154	#FF9476	15-18 2000.08469945355
155	#FF9678	15-19 2000.08469945355
156	#FF997B	15-2 2000.08469945355
157	#FF9678	15-20 2000.08469945355
158	#FF997B	15-21 2000.08469945355
159	#FF9B7E	15-22 2000.08469945355
160	#FFCAB8	15-23 2000.08469945355
161	#FFDED2	15-24 2000.08469945355
162	#FF9273	15-3 2000.08469945355
163	#FF8F70	15-4 2000.08469945355
164	#FFA287	15-5 2000.08469945355
165	#FF8F70	15-6 2000.08469945355
166	#FFAC93	15-7 2000.08469945355
167	#FFBBA5	15-8 2000.08469945355
168	#FFBBA5	15-9 2000.08469945355
169	#FF9B7E	16-1 2000.08469945355
170	#FF9B7E	16-10 2000.08469945355
171	#FFAC93	16-11 2000.08469945355
172	#FFA58A	16-12 2000.08469945355
173	#FF8F70	16-13 2000.08469945355
174	#FF8565	16-14 2000.08469945355
175	#FF8868	16-15 2000.08469945355
176	#FF8565	16-16 2000.08469945355
177	#FF8565	16-17 2000.08469945355
178	#FF9476	16-18 2000.08469945355
179	#FF9273	16-19 2000.08469945355
180	#FF9476	16-2 2000.08469945355
181	#FF9678	16-20 2000.08469945355
182	#FF9B7E	16-21 2000.08469945355
183	#FF9B7E	16-22 2000.08469945355
184	#FFA58A	16-23 2000.08469945355
185	#FFCCBB	16-24 2000.08469945355
186	#FF9273	16-3 2000.08469945355
187	#FFA084	16-4 2000.08469945355
188	#FFD9CB	16-5 2000.08469945355
189	#FFC2AE	16-6 2000.08469945355
190	#FFA88D	16-7 2000.08469945355
191	#FF9678	16-8 2000.08469945355
192	#FF9476	16-9 2000.08469945355
193	#FF997B	17-1 2000.08469945355
194	#FF8565	17-10 2000.08469945355
195	#FF8F70	17-11 2000.08469945355
196	#FF9D81	17-12 2000.08469945355
197	#FF8160	17-13 2000.08469945355
198	#FF8868	17-14 2000.08469945355
199	#FF8A6B	17-15 2000.08469945355
200	#FF8565	17-16 2000.08469945355
201	#FF8868	17-17 2000.08469945355
202	#FF8F70	17-18 2000.08469945355
203	#FF9273	17-19 2000.08469945355
204	#FF9476	17-2 2000.08469945355
205	#FF997B	17-20 2000.08469945355
206	#FFA084	17-21 2000.08469945355
207	#FFA287	17-22 2000.08469945355
208	#FFA58A	17-23 2000.08469945355
209	#FFA58A	17-24 2000.08469945355
210	#FF9B7E	17-3 2000.08469945355
211	#FFE0D6	17-4 2000.08469945355
212	#FFAC93	17-5 2000.08469945355
213	#FFA287	17-6 2000.08469945355
214	#FF997B	17-7 2000.08469945355
215	#FF9476	17-8 2000.08469945355
216	#FF8C6D	17-9 2000.08469945355
217	#FF8868	18-1 2000.08469945355
218	#FF8C6D	18-10 2000.08469945355
219	#FF7C5B	18-11 2000.08469945355
220	#FF8362	18-12 2000.08469945355
221	#FF997B	18-13 2000.08469945355
222	#FF8C6D	18-14 2000.08469945355
223	#FF8565	18-15 2000.08469945355
224	#FF8868	18-16 2000.08469945355
225	#FF9273	18-17 2000.08469945355
226	#FF8A6B	18-18 2000.08469945355
227	#FF8F70	18-19 2000.08469945355
228	#FF9273	18-2 2000.08469945355
229	#FF997B	18-20 2000.08469945355
230	#FFA084	18-21 2000.08469945355
231	#FFA88D	18-22 2000.08469945355
232	#FFAC93	18-23 2000.08469945355
233	#FFAC93	18-24 2000.08469945355
234	#FFC7B5	18-3 2000.08469945355
235	#FFD6C8	18-4 2000.08469945355
236	#FFA084	18-5 2000.08469945355
237	#FF9D81	18-6 2000.08469945355
238	#FF9B7E	18-7 2000.08469945355
239	#FF9B7E	18-8 2000.08469945355
240	#FF9273	18-9 2000.08469945355
241	#FF8362	19-1 2000.08469945355
242	#FF8F70	19-10 2000.08469945355
243	#FF8362	19-11 2000.08469945355
244	#FF6C4B	19-12 2000.08469945355
245	#FF8362	19-13 2000.08469945355
246	#FF8C6D	19-14 2000.08469945355
247	#FF8565	19-15 2000.08469945355
248	#FF8868	19-16 2000.08469945355
249	#FF8C6D	19-17 2000.08469945355
250	#FF8C6D	19-18 2000.08469945355
251	#FF8C6D	19-19 2000.08469945355
252	#FF9D81	19-2 2000.08469945355
253	#FF9678	19-20 2000.08469945355
254	#FFA084	19-21 2000.08469945355
255	#FFA88D	19-22 2000.08469945355
256	#FFAC93	19-23 2000.08469945355
257	#FFAC93	19-24 2000.08469945355
258	#FFD6C8	19-3 2000.08469945355
259	#FF9B7E	19-4 2000.08469945355
260	#FF9B7E	19-5 2000.08469945355
261	#FF9D81	19-6 2000.08469945355
262	#FF9B7E	19-7 2000.08469945355
263	#FF9678	19-8 2000.08469945355
264	#FF9273	19-9 2000.08469945355
265	#FF8868	2-1 2000.08469945355
266	#FF8A6B	2-10 2000.08469945355
267	#FF8868	2-11 2000.08469945355
268	#FF8362	2-12 2000.08469945355
269	#FF8362	2-13 2000.08469945355
270	#FF8160	2-14 2000.08469945355
271	#FF8868	2-15 2000.08469945355
272	#FF8A6B	2-16 2000.08469945355
273	#FF9273	2-17 2000.08469945355
274	#FF997B	2-18 2000.08469945355
275	#FF997B	2-19 2000.08469945355
276	#FF8565	2-2 2000.08469945355
277	#FF9D81	2-20 2000.08469945355
278	#FF9D81	2-21 2000.08469945355
279	#FFAA90	2-22 2000.08469945355
280	#FFBBA5	2-23 2000.08469945355
281	#FFD9CB	2-24 2000.08469945355
282	#FF8A6B	2-3 2000.08469945355
283	#FF8565	2-4 2000.08469945355
284	#FF8565	2-5 2000.08469945355
285	#FF8868	2-6 2000.08469945355
286	#FF8565	2-7 2000.08469945355
287	#FF8C6D	2-8 2000.08469945355
288	#FF8C6D	2-9 2000.08469945355
289	#FFAC93	20-1 2000.08469945355
290	#FF8C6D	20-10 2000.08469945355
291	#FF8F70	20-11 2000.08469945355
292	#FF7E5D	20-12 2000.08469945355
293	#FF7452	20-13 2000.08469945355
294	#FF8868	20-14 2000.08469945355
295	#FF8565	20-15 2000.08469945355
296	#FF8A6B	20-16 2000.08469945355
297	#FF8C6D	20-17 2000.08469945355
298	#FF8C6D	20-18 2000.08469945355
299	#FF8F70	20-19 2000.08469945355
300	#FF9D81	20-2 2000.08469945355
301	#FF9678	20-20 2000.08469945355
302	#FF9D81	20-21 2000.08469945355
303	#FFA58A	20-22 2000.08469945355
304	#FFAC93	20-23 2000.08469945355
305	#FFAE95	20-24 2000.08469945355
306	#FFA58A	20-3 2000.08469945355
307	#FF9273	20-4 2000.08469945355
308	#FF9D81	20-5 2000.08469945355
309	#FF9B7E	20-6 2000.08469945355
310	#FF9B7E	20-7 2000.08469945355
311	#FF9273	20-8 2000.08469945355
312	#FF8C6D	20-9 2000.08469945355
313	#FF7250	21-1 2000.08469945355
314	#FF8C6D	21-10 2000.08469945355
315	#FF9B7E	21-11 2000.08469945355
316	#FF9476	21-12 2000.08469945355
317	#FF8160	21-13 2000.08469945355
318	#FF8868	21-14 2000.08469945355
319	#FF8565	21-15 2000.08469945355
320	#FF8868	21-16 2000.08469945355
321	#FF8C6D	21-17 2000.08469945355
322	#FF8F70	21-18 2000.08469945355
323	#FF9273	21-19 2000.08469945355
324	#FF9678	21-2 2000.08469945355
325	#FF9678	21-20 2000.08469945355
326	#FF9D81	21-21 2000.08469945355
327	#FFA287	21-22 2000.08469945355
328	#FFAC93	21-23 2000.08469945355
329	#FFAE95	21-24 2000.08469945355
330	#FF9476	21-3 2000.08469945355
331	#FF997B	21-4 2000.08469945355
332	#FF9B7E	21-5 2000.08469945355
333	#FF997B	21-6 2000.08469945355
334	#FF997B	21-7 2000.08469945355
335	#FF9678	21-8 2000.08469945355
336	#FF8F70	21-9 2000.08469945355
337	#FF6543	22-1 2000.08469945355
338	#FF8A6B	22-10 2000.08469945355
339	#FF8160	22-11 2000.08469945355
340	#FF9B7E	22-12 2000.08469945355
341	#FF9273	22-13 2000.08469945355
342	#FF8565	22-14 2000.08469945355
343	#FF8565	22-15 2000.08469945355
344	#FF8565	22-16 2000.08469945355
345	#FF8A6B	22-17 2000.08469945355
346	#FF9273	22-18 2000.08469945355
347	#FF9273	22-19 2000.08469945355
348	#FF8868	22-2 2000.08469945355
349	#FF997B	22-20 2000.08469945355
350	#FF9D81	22-21 2000.08469945355
351	#FFA287	22-22 2000.08469945355
352	#FFAA90	22-23 2000.08469945355
353	#FFB198	22-24 2000.08469945355
354	#FF997B	22-3 2000.08469945355
355	#FFA287	22-4 2000.08469945355
356	#FF9B7E	22-5 2000.08469945355
357	#FF997B	22-6 2000.08469945355
358	#FF997B	22-7 2000.08469945355
359	#FF997B	22-8 2000.08469945355
360	#FF9678	22-9 2000.08469945355
361	#FF7755	23-1 2000.08469945355
362	#FF997B	23-10 2000.08469945355
363	#FF9273	23-11 2000.08469945355
364	#FF9678	23-12 2000.08469945355
365	#FF8A6B	23-13 2000.08469945355
366	#FF8565	23-14 2000.08469945355
367	#FF8565	23-15 2000.08469945355
368	#FF8A6B	23-16 2000.08469945355
369	#FF8C6D	23-17 2000.08469945355
370	#FF9273	23-18 2000.08469945355
371	#FF9476	23-19 2000.08469945355
372	#FF8868	23-2 2000.08469945355
373	#FF997B	23-20 2000.08469945355
374	#FF9D81	23-21 2000.08469945355
375	#FFA287	23-22 2000.08469945355
376	#FFA88D	23-23 2000.08469945355
377	#FFAE95	23-24 2000.08469945355
378	#FF9476	23-3 2000.08469945355
379	#FFA084	23-4 2000.08469945355
380	#FF9B7E	23-5 2000.08469945355
381	#FF997B	23-6 2000.08469945355
382	#FF9D81	23-7 2000.08469945355
383	#FF9D81	23-8 2000.08469945355
384	#FF997B	23-9 2000.08469945355
385	#FF8A6B	24-1 2000.08469945355
386	#FFA084	24-10 2000.08469945355
387	#FFA084	24-11 2000.08469945355
388	#FF8C6D	24-12 2000.08469945355
389	#FF8362	24-13 2000.08469945355
390	#FF8565	24-14 2000.08469945355
391	#FF8A6B	24-15 2000.08469945355
392	#FF8A6B	24-16 2000.08469945355
393	#FF8C6D	24-17 2000.08469945355
394	#FF9273	24-18 2000.08469945355
395	#FF9476	24-19 2000.08469945355
396	#FF8A6B	24-2 2000.08469945355
397	#FF997B	24-20 2000.08469945355
398	#FFA084	24-21 2000.08469945355
399	#FFA58A	24-22 2000.08469945355
400	#FFAA90	24-23 2000.08469945355
401	#FFAE95	24-24 2000.08469945355
402	#FF8C6D	24-3 2000.08469945355
403	#FFA084	24-4 2000.08469945355
404	#FF9B7E	24-5 2000.08469945355
405	#FF997B	24-6 2000.08469945355
406	#FFA084	24-7 2000.08469945355
407	#FF9D81	24-8 2000.08469945355
408	#FF997B	24-9 2000.08469945355
409	#FF8868	3-1 2000.08469945355
410	#FF8A6B	3-10 2000.08469945355
411	#FF8A6B	3-11 2000.08469945355
412	#FF8565	3-12 2000.08469945355
413	#FF8362	3-13 2000.08469945355
414	#FF8160	3-14 2000.08469945355
415	#FF8565	3-15 2000.08469945355
416	#FF8868	3-16 2000.08469945355
417	#FF8C6D	3-17 2000.08469945355
418	#FF9273	3-18 2000.08469945355
419	#FF9678	3-19 2000.08469945355
420	#FF8A6B	3-2 2000.08469945355
421	#FF9D81	3-20 2000.08469945355
422	#FF9D81	3-21 2000.08469945355
423	#FFB69E	3-22 2000.08469945355
424	#FFD1C1	3-23 2000.08469945355
425	#FFD9CB	3-24 2000.08469945355
426	#FF8A6B	3-3 2000.08469945355
427	#FF8868	3-4 2000.08469945355
428	#FF8868	3-5 2000.08469945355
429	#FF8868	3-6 2000.08469945355
430	#FF8868	3-7 2000.08469945355
431	#FF8C6D	3-8 2000.08469945355
432	#FF8C6D	3-9 2000.08469945355
433	#FF8A6B	4-1 2000.08469945355
434	#FF8868	4-10 2000.08469945355
435	#FF8868	4-11 2000.08469945355
436	#FF8565	4-12 2000.08469945355
437	#FF8362	4-13 2000.08469945355
438	#FF7E5D	4-14 2000.08469945355
439	#FF8362	4-15 2000.08469945355
440	#FF8362	4-16 2000.08469945355
441	#FF8868	4-17 2000.08469945355
442	#FF8F70	4-18 2000.08469945355
443	#FFA084	4-19 2000.08469945355
444	#FF8A6B	4-2 2000.08469945355
445	#FF9D81	4-20 2000.08469945355
446	#FFA88D	4-21 2000.08469945355
447	#FFBDA8	4-22 2000.08469945355
448	#FFD9CB	4-23 2000.08469945355
449	#FFF6F3	4-24 2000.08469945355
450	#FF8C6D	4-3 2000.08469945355
451	#FF8A6B	4-4 2000.08469945355
452	#FF8868	4-5 2000.08469945355
453	#FF8868	4-6 2000.08469945355
454	#FF8A6B	4-7 2000.08469945355
455	#FF8A6B	4-8 2000.08469945355
456	#FF8A6B	4-9 2000.08469945355
457	#FF8F70	5-1 2000.08469945355
458	#FF8C6D	5-10 2000.08469945355
459	#FF8A6B	5-11 2000.08469945355
460	#FF8868	5-12 2000.08469945355
461	#FF8565	5-13 2000.08469945355
462	#FF7E5D	5-14 2000.08469945355
463	#FF7E5D	5-15 2000.08469945355
464	#FF8160	5-16 2000.08469945355
465	#FF8868	5-17 2000.08469945355
466	#FF8565	5-18 2000.08469945355
467	#FFA084	5-19 2000.08469945355
468	#FF8F70	5-2 2000.08469945355
469	#FFA084	5-20 2000.08469945355
470	#FFA88D	5-21 2000.08469945355
471	#FFB39B	5-22 2000.08469945355
472	#FFC7B5	5-23 2000.08469945355
473	#FFE3D9	5-24 2000.08469945355
474	#FF9273	5-3 2000.08469945355
475	#FF8C6D	5-4 2000.08469945355
476	#FF8C6D	5-5 2000.08469945355
477	#FF8A6B	5-6 2000.08469945355
478	#FF8A6B	5-7 2000.08469945355
479	#FF8A6B	5-8 2000.08469945355
480	#FF8C6D	5-9 2000.08469945355
481	#FF8F70	6-1 2000.08469945355
482	#FF8C6D	6-10 2000.08469945355
483	#FF8C6D	6-11 2000.08469945355
484	#FF8868	6-12 2000.08469945355
485	#FF8565	6-13 2000.08469945355
486	#FF7E5D	6-14 2000.08469945355
487	#FF7E5D	6-15 2000.08469945355
488	#FF8160	6-16 2000.08469945355
489	#FF8C6D	6-17 2000.08469945355
490	#FFA084	6-18 2000.08469945355
491	#FFA084	6-19 2000.08469945355
492	#FF9273	6-2 2000.08469945355
493	#FF9B7E	6-20 2000.08469945355
494	#FFA084	6-21 2000.08469945355
495	#FFB198	6-22 2000.08469945355
496	#FFC0AB	6-23 2000.08469945355
497	#FFD4C4	6-24 2000.08469945355
498	#FF9273	6-3 2000.08469945355
499	#FF8C6D	6-4 2000.08469945355
500	#FF8A6B	6-5 2000.08469945355
501	#FF8868	6-6 2000.08469945355
502	#FF8868	6-7 2000.08469945355
503	#FF8A6B	6-8 2000.08469945355
504	#FF8A6B	6-9 2000.08469945355
505	#FF9273	7-1 2000.08469945355
506	#FF8A6B	7-10 2000.08469945355
507	#FF8A6B	7-11 2000.08469945355
508	#FF8868	7-12 2000.08469945355
509	#FF8565	7-13 2000.08469945355
510	#FF8160	7-14 2000.08469945355
511	#FF7C5B	7-15 2000.08469945355
512	#FF8A6B	7-16 2000.08469945355
513	#FF9678	7-17 2000.08469945355
514	#FF997B	7-18 2000.08469945355
515	#FF9476	7-19 2000.08469945355
516	#FF9476	7-2 2000.08469945355
517	#FF9273	7-20 2000.08469945355
518	#FFA287	7-21 2000.08469945355
519	#FFB39B	7-22 2000.08469945355
520	#FFC2AE	7-23 2000.08469945355
521	#FFD6C8	7-24 2000.08469945355
522	#FF9273	7-3 2000.08469945355
523	#FF8C6D	7-4 2000.08469945355
524	#FF8A6B	7-5 2000.08469945355
525	#FF8868	7-6 2000.08469945355
526	#FF8A6B	7-7 2000.08469945355
527	#FF8A6B	7-8 2000.08469945355
528	#FF8A6B	7-9 2000.08469945355
529	#FF9273	8-1 2000.08469945355
530	#FF8A6B	8-10 2000.08469945355
531	#FF8868	8-11 2000.08469945355
532	#FF8868	8-12 2000.08469945355
533	#FF8565	8-13 2000.08469945355
534	#FF8565	8-14 2000.08469945355
535	#FF8362	8-15 2000.08469945355
536	#FF8F70	8-16 2000.08469945355
537	#FF9678	8-17 2000.08469945355
538	#FF9273	8-18 2000.08469945355
539	#FF9476	8-19 2000.08469945355
540	#FF9476	8-2 2000.08469945355
541	#FF9678	8-20 2000.08469945355
542	#FFA88D	8-21 2000.08469945355
543	#FFB8A1	8-22 2000.08469945355
544	#FFC2AE	8-23 2000.08469945355
545	#FFD6C8	8-24 2000.08469945355
546	#FF9476	8-3 2000.08469945355
547	#FF8F70	8-4 2000.08469945355
548	#FF8A6B	8-5 2000.08469945355
549	#FF8868	8-6 2000.08469945355
550	#FF8A6B	8-7 2000.08469945355
551	#FF8565	8-8 2000.08469945355
552	#FF8868	8-9 2000.08469945355
553	#FF9476	9-1 2000.08469945355
554	#FF8868	9-10 2000.08469945355
555	#FF8A6B	9-11 2000.08469945355
556	#FF8A6B	9-12 2000.08469945355
557	#FF8868	9-13 2000.08469945355
558	#FF8160	9-14 2000.08469945355
559	#FF8160	9-15 2000.08469945355
560	#FF9B7E	9-16 2000.08469945355
561	#FF8F70	9-17 2000.08469945355
562	#FF8C6D	9-18 2000.08469945355
563	#FF9273	9-19 2000.08469945355
564	#FF9476	9-2 2000.08469945355
565	#FF9678	9-20 2000.08469945355
566	#FFA58A	9-21 2000.08469945355
567	#FFB8A1	9-22 2000.08469945355
568	#FFC7B5	9-23 2000.08469945355
569	#FFD4C4	9-24 2000.08469945355
570	#FF9476	9-3 2000.08469945355
571	#FF8F70	9-4 2000.08469945355
572	#FF8A6B	9-5 2000.08469945355
573	#FF8868	9-6 2000.08469945355
