group	fill	key
1	#FF8A6B	1-1 1996.24863387978
2	#FF7E5D	1-10 1996.24863387978
3	#FF7250	1-11 1996.24863387978
4	#FF7452	1-12 1996.24863387978
5	#FF7452	1-13 1996.24863387978
6	#FF7250	1-14 1996.24863387978
7	#FF7E5D	1-15 1996.24863387978
8	#FF8362	1-16 1996.24863387978
9	#FF8565	1-17 1996.24863387978
10	#FF9476	1-18 1996.24863387978
11	#FFA084	1-19 1996.24863387978
12	#FF8A6B	1-2 1996.24863387978
13	#FF9678	1-20 1996.24863387978
14	#FF8565	1-21 1996.24863387978
15	#FF7C5B	1-22 1996.24863387978
16	#FF7E5D	1-23 1996.24863387978
17	#FF9B7E	1-24 1996.24863387978
18	#FF8868	1-3 1996.24863387978
19	#FF8362	1-4 1996.24863387978
20	#FF7E5D	1-5 1996.24863387978
21	#FF7E5D	1-6 1996.24863387978
22	#FF7958	1-7 1996.24863387978
23	#FF7C5B	1-8 1996.24863387978
24	#FF8160	1-9 1996.24863387978
25	#FFA084	10-1 1996.24863387978
26	#FF8868	10-10 1996.24863387978
27	#FF8160	10-11 1996.24863387978
28	#FF7958	10-12 1996.24863387978
29	#FF7755	10-13 1996.24863387978
30	#FF7452	10-14 1996.24863387978
31	#FF7C5B	10-15 1996.24863387978
32	#FF8868	10-16 1996.24863387978
33	#FF7755	10-17 1996.24863387978
34	#FF7C5B	10-18 1996.24863387978
35	#FF8565	10-19 1996.24863387978
36	#FF9B7E	10-2 1996.24863387978
37	#FF8A6B	10-20 1996.24863387978
38	#FF997B	10-21 1996.24863387978
39	#FFA88D	10-22 1996.24863387978
40	#FFB198	10-23 1996.24863387978
41	#FFBBA5	10-24 1996.24863387978
42	#FF9678	10-3 1996.24863387978
43	#FF9273	10-4 1996.24863387978
44	#FF8868	10-5 1996.24863387978
45	#FF8160	10-6 1996.24863387978
46	#FF7E5D	10-7 1996.24863387978
47	#FF7C5B	10-8 1996.24863387978
48	#FF8F70	10-9 1996.24863387978
49	#FFA084	11-1 1996.24863387978
50	#FF8868	11-10 1996.24863387978
51	#FF7C5B	11-11 1996.24863387978
52	#FF7755	11-12 1996.24863387978
53	#FF7755	11-13 1996.24863387978
54	#FF7958	11-14 1996.24863387978
55	#FF8362	11-15 1996.24863387978
56	#FF8868	11-16 1996.24863387978
57	#FF8565	11-17 1996.24863387978
58	#FF7C5B	11-18 1996.24863387978
59	#FF8362	11-19 1996.24863387978
60	#FFA084	11-2 1996.24863387978
61	#FF8362	11-20 1996.24863387978
62	#FF997B	11-21 1996.24863387978
63	#FFAC93	11-22 1996.24863387978
64	#FFB39B	11-23 1996.24863387978
65	#FFBBA5	11-24 1996.24863387978
66	#FF9678	11-3 1996.24863387978
67	#FF8F70	11-4 1996.24863387978
68	#FF8868	11-5 1996.24863387978
69	#FF8160	11-6 1996.24863387978
70	#FF7C5B	11-7 1996.24863387978
71	#FF8160	11-8 1996.24863387978
72	#FF8F70	11-9 1996.24863387978
73	#FFA084	12-1 1996.24863387978
74	#FF8A6B	12-10 1996.24863387978
75	#FF7C5B	12-11 1996.24863387978
76	#FF7250	12-12 1996.24863387978
77	#FF7452	12-13 1996.24863387978
78	#FF7755	12-14 1996.24863387978
79	#FF8160	12-15 1996.24863387978
80	#FF8362	12-16 1996.24863387978
81	#FF7C5B	12-17 1996.24863387978
82	#FF7E5D	12-18 1996.24863387978
83	#FF7958	12-19 1996.24863387978
84	#FFA084	12-2 1996.24863387978
85	#FF8362	12-20 1996.24863387978
86	#FF997B	12-21 1996.24863387978
87	#FFAA90	12-22 1996.24863387978
88	#FFB69E	12-23 1996.24863387978
89	#FFC0AB	12-24 1996.24863387978
90	#FF9678	12-3 1996.24863387978
91	#FF9273	12-4 1996.24863387978
92	#FF8A6B	12-5 1996.24863387978
93	#FF8160	12-6 1996.24863387978
94	#FF7E5D	12-7 1996.24863387978
95	#FF8A6B	12-8 1996.24863387978
96	#FF9678	12-9 1996.24863387978
97	#FFA58A	13-1 1996.24863387978
98	#FF8A6B	13-10 1996.24863387978
99	#FF7E5D	13-11 1996.24863387978
100	#FF6F4D	13-12 1996.24863387978
101	#FF7E5D	13-13 1996.24863387978
102	#FF7E5D	13-14 1996.24863387978
103	#FF8362	13-15 1996.24863387978
104	#FF7E5D	13-16 1996.24863387978
105	#FF7C5B	13-17 1996.24863387978
106	#FF7E5D	13-18 1996.24863387978
107	#FF8362	13-19 1996.24863387978
108	#FFA287	13-2 1996.24863387978
109	#FF8362	13-20 1996.24863387978
110	#FFA084	13-21 1996.24863387978
111	#FFA88D	13-22 1996.24863387978
112	#FFB198	13-23 1996.24863387978
113	#FFC0AB	13-24 1996.24863387978
114	#FF9B7E	13-3 1996.24863387978
115	#FF9273	13-4 1996.24863387978
116	#FF8A6B	13-5 1996.24863387978
117	#FF8565	13-6 1996.24863387978
118	#FF8868	13-7 1996.24863387978
119	#FF9678	13-8 1996.24863387978
120	#FF997B	13-9 1996.24863387978
121	#FFA88D	14-1 1996.24863387978
122	#FF8868	14-10 1996.24863387978
123	#FF7C5B	14-11 1996.24863387978
124	#FF7452	14-12 1996.24863387978
125	#FF8565	14-13 1996.24863387978
126	#FF7958	14-14 1996.24863387978
127	#FF7C5B	14-15 1996.24863387978
128	#FF7C5B	14-16 1996.24863387978
129	#FF7C5B	14-17 1996.24863387978
130	#FF7E5D	14-18 1996.24863387978
131	#FF8565	14-19 1996.24863387978
132	#FFA287	14-2 1996.24863387978
133	#FF9273	14-20 1996.24863387978
134	#FF9678	14-21 1996.24863387978
135	#FFA084	14-22 1996.24863387978
136	#FFB198	14-23 1996.24863387978
137	#FFC0AB	14-24 1996.24863387978
138	#FF997B	14-3 1996.24863387978
139	#FF9273	14-4 1996.24863387978
140	#FF9273	14-5 1996.24863387978
141	#FF8F70	14-6 1996.24863387978
142	#FF997B	14-7 1996.24863387978
143	#FF9273	14-8 1996.24863387978
144	#FF9273	14-9 1996.24863387978
145	#FFA88D	15-1 1996.24863387978
146	#FFA287	15-10 1996.24863387978
147	#FF8868	15-11 1996.24863387978
148	#FF8565	15-12 1996.24863387978
149	#FF8160	15-13 1996.24863387978
150	#FF7E5D	15-14 1996.24863387978
151	#FF7E5D	15-15 1996.24863387978
152	#FF7C5B	15-16 1996.24863387978
153	#FF7E5D	15-17 1996.24863387978
154	#FF8160	15-18 1996.24863387978
155	#FF8A6B	15-19 1996.24863387978
156	#FFA084	15-2 1996.24863387978
157	#FF8A6B	15-20 1996.24863387978
158	#FF8F70	15-21 1996.24863387978
159	#FF9476	15-22 1996.24863387978
160	#FFAE95	15-23 1996.24863387978
161	#FFB69E	15-24 1996.24863387978
162	#FF9B7E	15-3 1996.24863387978
163	#FF9D81	15-4 1996.24863387978
164	#FF9D81	15-5 1996.24863387978
165	#FF9D81	15-6 1996.24863387978
166	#FFA287	15-7 1996.24863387978
167	#FFB39B	15-8 1996.24863387978
168	#FFAC93	15-9 1996.24863387978
169	#FFA88D	16-1 1996.24863387978
170	#FFAA90	16-10 1996.24863387978
171	#FFB39B	16-11 1996.24863387978
172	#FFAC93	16-12 1996.24863387978
173	#FF8C6D	16-13 1996.24863387978
174	#FF7958	16-14 1996.24863387978
175	#FF7C5B	16-15 1996.24863387978
176	#FF7E5D	16-16 1996.24863387978
177	#FF8160	16-17 1996.24863387978
178	#FF7E5D	16-18 1996.24863387978
179	#FF8A6B	16-19 1996.24863387978
180	#FFA287	16-2 1996.24863387978
181	#FF8F70	16-20 1996.24863387978
182	#FF9476	16-21 1996.24863387978
183	#FF9476	16-22 1996.24863387978
184	#FF997B	16-23 1996.24863387978
185	#FFB69E	16-24 1996.24863387978
186	#FFA287	16-3 1996.24863387978
187	#FF9D81	16-4 1996.24863387978
188	#FFC5B2	16-5 1996.24863387978
189	#FFC0AB	16-6 1996.24863387978
190	#FFA88D	16-7 1996.24863387978
