group	fill	key
1	#F3EAFF	1999.91506849315 1-1
2	#E3D0FF	1999.91506849315 1-10
3	#E2CEFF	1999.91506849315 1-11
4	#E4D1FF	1999.91506849315 1-12
5	#E9D8FF	1999.91506849315 1-13
6	#D9C0FF	1999.91506849315 1-14
7	#E0CBFF	1999.91506849315 1-15
8	#E7D6FF	1999.91506849315 1-16
9	#EBDCFF	1999.91506849315 1-17
10	#E3D0FF	1999.91506849315 1-18
11	#E6D4FF	1999.91506849315 1-19
12	#F5EDFF	1999.91506849315 1-2
13	#F0E4FF	1999.91506849315 1-20
14	#F5EDFF	1999.91506849315 1-21
15	#FFF1EB	1999.91506849315 1-22
16	#FFE8E0	1999.91506849315 1-23
17	#FFE7DE	1999.91506849315 1-24
18	#F6F0FF	1999.91506849315 1-3
19	#F0E5FF	1999.91506849315 1-4
20	#E9D9FF	1999.91506849315 1-5
21	#F2E7FF	1999.91506849315 1-6
22	#F0E5FF	1999.91506849315 1-7
23	#E8D8FF	1999.91506849315 1-8
24	#D9BFFF	1999.91506849315 1-9
25	#FFFDFC	1999.91506849315 10-1
26	#EADBFF	1999.91506849315 10-10
27	#D7BDFF	1999.91506849315 10-11
28	#E4D2FF	1999.91506849315 10-12
29	#D9C0FF	1999.91506849315 10-13
30	#EEE1FF	1999.91506849315 10-14
31	#FFF8F6	1999.91506849315 10-15
32	#FBF8FF	1999.91506849315 10-16
33	#E4D1FF	1999.91506849315 10-17
34	#F0E4FF	1999.91506849315 10-18
35	#F0E5FF	1999.91506849315 10-19
36	#FFF1EC	1999.91506849315 10-2
37	#FBF7FF	1999.91506849315 10-20
38	#FFE5DB	1999.91506849315 10-21
39	#F4EBFF	1999.91506849315 10-22
40	#FAF6FF	1999.91506849315 10-23
41	#FFE0D5	1999.91506849315 10-24
42	#FFF3EF	1999.91506849315 10-3
43	#FFFDFC	1999.91506849315 10-4
44	#F9F4FF	1999.91506849315 10-5
45	#FAF7FF	1999.91506849315 10-6
46	#F6F0FF	1999.91506849315 10-7
47	#F6F0FF	1999.91506849315 10-8
48	#F4ECFF	1999.91506849315 10-9
