group	fill	key
1	#F4EBFF	2000.41530054645 1-1
2	#EADAFF	2000.41530054645 1-10
3	#E2CDFF	2000.41530054645 1-11
4	#E6D3FF	2000.41530054645 1-12
5	#CDAFFF	2000.41530054645 1-13
6	#E6D3FF	2000.41530054645 1-14
7	#DCC5FF	2000.41530054645 1-15
8	#EBDDFF	2000.41530054645 1-16
9	#DEC7FF	2000.41530054645 1-17
10	#F8F2FF	2000.41530054645 1-18
11	#F1E6FF	2000.41530054645 1-19
12	#F6EEFF	2000.41530054645 1-2
13	#EEE2FF	2000.41530054645 1-20
14	#FFFDFD	2000.41530054645 1-21
15	#FFECE5	2000.41530054645 1-22
16	#FFDDD1	2000.41530054645 1-23
17	#FFC3B0	2000.41530054645 1-24
18	#F1E6FF	2000.41530054645 1-3
19	#EEE1FF	2000.41530054645 1-4
20	#E4D2FF	2000.41530054645 1-5
21	#ECDFFF	2000.41530054645 1-6
22	#EADAFF	2000.41530054645 1-7
23	#E4D2FF	2000.41530054645 1-8
24	#E9D9FF	2000.41530054645 1-9
25	#F7F1FF	2000.41530054645 10-1
26	#F7F0FF	2000.41530054645 10-10
27	#E9D8FF	2000.41530054645 10-11
28	#ECDFFF	2000.41530054645 10-12
29	#C7A6FF	2000.41530054645 10-13
30	#C8A7FF	2000.41530054645 10-14
31	#D5BAFF	2000.41530054645 10-15
32	#D3B7FF	2000.41530054645 10-16
33	#BE99FF	2000.41530054645 10-17
34	#D2B6FF	2000.41530054645 10-18
35	#E3D0FF	2000.41530054645 10-19
36	#F6EEFF	2000.41530054645 10-2
37	#E7D6FF	2000.41530054645 10-20
38	#DDC6FF	2000.41530054645 10-21
39	#EADBFF	2000.41530054645 10-22
40	#F3EAFF	2000.41530054645 10-23
41	#F8F2FF	2000.41530054645 10-24
42	#F3EAFF	2000.41530054645 10-3
43	#F1E6FF	2000.41530054645 10-4
44	#EBDDFF	2000.41530054645 10-5
45	#DFCAFF	2000.41530054645 10-6
46	#E2CEFF	2000.41530054645 10-7
47	#EBDCFF	2000.41530054645 10-8
48	#E9D8FF	2000.41530054645 10-9
49	#F7F1FF	2000.41530054645 11-1
50	#E2CEFF	2000.41530054645 11-10
51	#E2CEFF	2000.41530054645 11-11
52	#C8A8FF	2000.41530054645 11-12
53	#C7A6FF	2000.41530054645 11-13
54	#C7A6FF	2000.41530054645 11-14
55	#D9C0FF	2000.41530054645 11-15
56	#D3B7FF	2000.41530054645 11-16
57	#C3A0FF	2000.41530054645 11-17
58	#D2B6FF	2000.41530054645 11-18
59	#E8D8FF	2000.41530054645 11-19
60	#F8F3FF	2000.41530054645 11-2
61	#E9D9FF	2000.41530054645 11-20
62	#DDC6FF	2000.41530054645 11-21
63	#F8F3FF	2000.41530054645 11-22
64	#F4ECFF	2000.41530054645 11-23
65	#FFFDFD	2000.41530054645 11-24
66	#F3EAFF	2000.41530054645 11-3
67	#F0E5FF	2000.41530054645 11-4
68	#EADBFF	2000.41530054645 11-5
69	#DFCAFF	2000.41530054645 11-6
70	#D8BFFF	2000.41530054645 11-7
71	#E3CFFF	2000.41530054645 11-8
72	#E9D9FF	2000.41530054645 11-9
73	#FEFDFF	2000.41530054645 12-1
74	#DDC6FF	2000.41530054645 12-10
75	#DFC9FF	2000.41530054645 12-11
76	#CBACFF	2000.41530054645 12-12
77	#D6BCFF	2000.41530054645 12-13
78	#DFC9FF	2000.41530054645 12-14
79	#DEC8FF	2000.41530054645 12-15
80	#C6A4FF	2000.41530054645 12-16
81	#DAC1FF	2000.41530054645 12-17
82	#D5BAFF	2000.41530054645 12-18
83	#E2CDFF	2000.41530054645 12-19
84	#F1E7FF	2000.41530054645 12-2
85	#E6D3FF	2000.41530054645 12-20
86	#DEC7FF	2000.41530054645 12-21
87	#FFE9E1	2000.41530054645 12-22
88	#FFDCCF	2000.41530054645 12-23
89	#FFEAE2	2000.41530054645 12-24
90	#F0E5FF	2000.41530054645 12-3
91	#F0E5FF	2000.41530054645 12-4
92	#EDDFFF	2000.41530054645 12-5
93	#E3D0FF	2000.41530054645 12-6
94	#E0CBFF	2000.41530054645 12-7
95	#DFC9FF	2000.41530054645 12-8
96	#D9C1FF	2000.41530054645 12-9
97	#FCFAFF	2000.41530054645 13-1
98	#D5BAFF	2000.41530054645 13-10
99	#D5BAFF	2000.41530054645 13-11
