group	fill	key
1	#FFF8F6	1996.74863387978 1-1
2	#F8F2FF	1996.74863387978 1-10
3	#FFFDFC	1996.74863387978 1-11
4	#FFE1D6	1996.74863387978 1-12
5	#FFECE4	1996.74863387978 1-13
6	#FFE2D8	1996.74863387978 1-14
7	#FFF8F6	1996.74863387978 1-15
8	#FFDED2	1996.74863387978 1-16
9	#FFE8DF	1996.74863387978 1-17
10	#FFEFE9	1996.74863387978 1-18
11	#FBF9FF	1996.74863387978 1-19
12	#FEFEFF	1996.74863387978 1-2
13	#F4EBFF	1996.74863387978 1-20
14	#FFF7F4	1996.74863387978 1-21
15	#FFE8DF	1996.74863387978 1-22
16	#FFE5DB	1996.74863387978 1-23
17	#FFF4F0	1996.74863387978 1-24
18	#FDFCFF	1996.74863387978 1-3
19	#FFF9F6	1996.74863387978 1-4
20	#FFF4F0	1996.74863387978 1-5
21	#FFF6F3	1996.74863387978 1-6
22	#FDFCFF	1996.74863387978 1-7
23	#F9F4FF	1996.74863387978 1-8
24	#F9F5FF	1996.74863387978 1-9
25	#E6D5FF	1996.74863387978 10-1
26	#F9F4FF	1996.74863387978 10-10
27	#FFF4F0	1996.74863387978 10-11
28	#E6D4FF	1996.74863387978 10-12
29	#F4ECFF	1996.74863387978 10-13
30	#F9F5FF	1996.74863387978 10-14
31	#FFF6F2	1996.74863387978 10-15
32	#E7D5FF	1996.74863387978 10-16
33	#FFFFFF	1996.74863387978 10-17
34	#FFEFE9	1996.74863387978 10-18
35	#F8F3FF	1996.74863387978 10-19
36	#EBDCFF	1996.74863387978 10-2
37	#F4ECFF	1996.74863387978 10-20
38	#ECDEFF	1996.74863387978 10-21
39	#E8D7FF	1996.74863387978 10-22
40	#D9C0FF	1996.74863387978 10-23
41	#EBDCFF	1996.74863387978 10-24
42	#ECDFFF	1996.74863387978 10-3
43	#F1E6FF	1996.74863387978 10-4
44	#EADBFF	1996.74863387978 10-5
45	#E0CAFF	1996.74863387978 10-6
46	#DEC8FF	1996.74863387978 10-7
47	#E4D1FF	1996.74863387978 10-8
48	#E8D7FF	1996.74863387978 10-9
49	#E6D5FF	1996.74863387978 11-1
50	#FFF4F0	1996.74863387978 11-10
51	#FFECE5	1996.74863387978 11-11
52	#F2E8FF	1996.74863387978 11-12
53	#F4ECFF	1996.74863387978 11-13
54	#FAF7FF	1996.74863387978 11-14
55	#F6EFFF	1996.74863387978 11-15
56	#E7D5FF	1996.74863387978 11-16
57	#FCFAFF	1996.74863387978 11-17
58	#FFEFE9	1996.74863387978 11-18
59	#FFFFFE	1996.74863387978 11-19
60	#EBDCFF	1996.74863387978 11-2
61	#FEFEFF	1996.74863387978 11-20
62	#ECDEFF	1996.74863387978 11-21
63	#E4D2FF	1996.74863387978 11-22
64	#E6D5FF	1996.74863387978 11-23
65	#EFE3FF	1996.74863387978 11-24
66	#ECDFFF	1996.74863387978 11-3
67	#EEE2FF	1996.74863387978 11-4
68	#E4D1FF	1996.74863387978 11-5
69	#E0CAFF	1996.74863387978 11-6
70	#E3D0FF	1996.74863387978 11-7
71	#DDC6FF	1996.74863387978 11-8
72	#F2E8FF	1996.74863387978 11-9
73	#E3CFFF	1996.74863387978 12-1
74	#FFF2EE	1996.74863387978 12-10
75	#FFE2D8	1996.74863387978 12-11
76	#FCF9FF	1996.74863387978 12-12
77	#FEFEFF	1996.74863387978 12-13
78	#F8F3FF	1996.74863387978 12-14
