group	fill	key
1	#FFFDFC	1995.58082191781 1-1
2	#DCC4FF	1995.58082191781 1-10
3	#D8BFFF	1995.58082191781 1-11
4	#EEE1FF	1995.58082191781 1-12
5	#FFF9F7	1995.58082191781 1-13
6	#FFF7F4	1995.58082191781 1-14
7	#F5EDFF	1995.58082191781 1-15
8	#F5EDFF	1995.58082191781 1-16
9	#F7F1FF	1995.58082191781 1-17
10	#ECDEFF	1995.58082191781 1-18
11	#FCF9FF	1995.58082191781 1-19
12	#FFFEFD	1995.58082191781 1-2
13	#FFEAE2	1995.58082191781 1-20
14	#FEFEFF	1995.58082191781 1-21
15	#DEC7FF	1995.58082191781 1-22
16	#E6D3FF	1995.58082191781 1-23
17	#E7D5FF	1995.58082191781 1-24
18	#F6EEFF	1995.58082191781 1-3
19	#FAF6FF	1995.58082191781 1-4
20	#EEE1FF	1995.58082191781 1-5
21	#ECDFFF	1995.58082191781 1-6
22	#E9D8FF	1995.58082191781 1-7
23	#E4D1FF	1995.58082191781 1-8
24	#DBC3FF	1995.58082191781 1-9
25	#FFFBFA	1995.58082191781 10-1
26	#FFFBF9	1995.58082191781 10-10
27	#F9F4FF	1995.58082191781 10-11
28	#DAC1FF	1995.58082191781 10-12
29	#E5D2FF	1995.58082191781 10-13
30	#FCFAFF	1995.58082191781 10-14
31	#DEC7FF	1995.58082191781 10-15
32	#F7F1FF	1995.58082191781 10-16
33	#FFFFFF	1995.58082191781 10-17
34	#FFE2D8	1995.58082191781 10-18
35	#FFF8F6	1995.58082191781 10-19
36	#F8F3FF	1995.58082191781 10-2
37	#FFECE5	1995.58082191781 10-20
38	#FFF7F4	1995.58082191781 10-21
39	#FFEBE4	1995.58082191781 10-22
40	#FFD4C4	1995.58082191781 10-23
41	#FFD2C2	1995.58082191781 10-24
42	#F7F0FF	1995.58082191781 10-3
43	#F5EEFF	1995.58082191781 10-4
44	#E8D7FF	1995.58082191781 10-5
45	#F3EAFF	1995.58082191781 10-6
46	#EFE4FF	1995.58082191781 10-7
47	#EEE2FF	1995.58082191781 10-8
48	#F1E6FF	1995.58082191781 10-9
49	#FFFBFA	1995.58082191781 11-1
50	#F1E6FF	1995.58082191781 11-10
51	#F4ECFF	1995.58082191781 11-11
52	#E2CFFF	1995.58082191781 11-12
53	#E5D2FF	1995.58082191781 11-13
54	#FAF6FF	1995.58082191781 11-14
55	#D7BCFF	1995.58082191781 11-15
56	#F7F1FF	1995.58082191781 11-16
57	#FFF0EA	1995.58082191781 11-17
58	#FFE2D8	1995.58082191781 11-18
59	#FFFAF8	1995.58082191781 11-19
60	#FDFCFF	1995.58082191781 11-2
61	#FFF7F5	1995.58082191781 11-20
62	#FFF7F4	1995.58082191781 11-21
63	#FFDDD1	1995.58082191781 11-22
64	#FFE0D4	1995.58082191781 11-23
65	#FFC8B6	1995.58082191781 11-24
66	#F7F0FF	1995.58082191781 11-3
67	#EEE2FF	1995.58082191781 11-4
68	#E9D8FF	1995.58082191781 11-5
69	#F3EAFF	1995.58082191781 11-6
70	#E5D2FF	1995.58082191781 11-7
71	#E2CDFF	1995.58082191781 11-8
72	#ECDFFF	1995.58082191781 11-9
73	#FFF4F0	1995.58082191781 12-1
74	#E4D1FF	1995.58082191781 12-10
75	#E9D9FF	1995.58082191781 12-11
76	#DEC7FF	1995.58082191781 12-12
77	#E0CBFF	1995.58082191781 12-13
78	#FFF3EE	1995.58082191781 12-14
79	#E2CEFF	1995.58082191781 12-15
80	#FFDACD	1995.58082191781 12-16
81	#FFE7DE	1995.58082191781 12-17
82	#FFE3D9	1995.58082191781 12-18
83	#FFF9F6	1995.58082191781 12-19
84	#FCF9FF	1995.58082191781 12-2
85	#FFF5F1	1995.58082191781 12-20
86	#FFDED2	1995.58082191781 12-21
87	#FFDED2	1995.58082191781 12-22
88	#FFC6B3	1995.58082191781 12-23
89	#FFAF96	1995.58082191781 12-24
90	#F5EDFF	1995.58082191781 12-3
91	#EFE4FF	1995.58082191781 12-4
92	#E6D4FF	1995.58082191781 12-5
93	#E2CFFF	1995.58082191781 12-6
94	#DFCAFF	1995.58082191781 12-7
95	#D4B8FF	1995.58082191781 12-8
96	#E7D6FF	1995.58082191781 12-9
97	#FFFBF9	1995.58082191781 13-1
98	#F9F4FF	1995.58082191781 13-10
99	#EBDCFF	1995.58082191781 13-11
100	#E5D3FF	1995.58082191781 13-12
101	#EEE2FF	1995.58082191781 13-13
102	#FFDACD	1995.58082191781 13-14
103	#FFD8CA	1995.58082191781 13-15
104	#FFDFD4	1995.58082191781 13-16
105	#FFEEE7	1995.58082191781 13-17
106	#FFF0EA	1995.58082191781 13-18
107	#FFF8F5	1995.58082191781 13-19
