group	fill	key
1	#F1E7FF	1995.83287671233 1-1
2	#E8D8FF	1995.83287671233 1-10
3	#FAF6FF	1995.83287671233 1-11
4	#F4EBFF	1995.83287671233 1-12
5	#F6EFFF	1995.83287671233 1-13
6	#FFEBE3	1995.83287671233 1-14
7	#FFD6C7	1995.83287671233 1-15
8	#FFD3C3	1995.83287671233 1-16
9	#FFB7A0	1995.83287671233 1-17
10	#FFB49C	1995.83287671233 1-18
11	#FFD2C2	1995.83287671233 1-19
12	#F8F3FF	1995.83287671233 1-2
13	#FFDED2	1995.83287671233 1-20
14	#FFC9B7	1995.83287671233 1-21
15	#FFE3D9	1995.83287671233 1-22
16	#FFE2D8	1995.83287671233 1-23
17	#FFDACD	1995.83287671233 1-24
18	#F7F1FF	1995.83287671233 1-3
19	#FFFFFF	1995.83287671233 1-4
20	#FBF8FF	1995.83287671233 1-5
21	#FCFAFF	1995.83287671233 1-6
22	#F8F3FF	1995.83287671233 1-7
23	#F9F4FF	1995.83287671233 1-8
24	#F0E5FF	1995.83287671233 1-9
25	#FFF7F5	1995.83287671233 10-1
26	#F3EAFF	1995.83287671233 10-10
27	#F0E4FF	1995.83287671233 10-11
28	#F5EDFF	1995.83287671233 10-12
29	#FFFFFF	1995.83287671233 10-13
30	#FFFDFD	1995.83287671233 10-14
31	#F9F4FF	1995.83287671233 10-15
32	#F8F2FF	1995.83287671233 10-16
33	#FFDCD0	1995.83287671233 10-17
34	#FFF2EE	1995.83287671233 10-18
35	#FFF5F2	1995.83287671233 10-19
36	#FFEEE8	1995.83287671233 10-2
37	#FFEDE6	1995.83287671233 10-20
38	#F9F5FF	1995.83287671233 10-21
39	#F4ECFF	1995.83287671233 10-22
40	#F0E5FF	1995.83287671233 10-23
41	#F2E9FF	1995.83287671233 10-24
42	#FFF5F2	1995.83287671233 10-3
43	#FFFDFC	1995.83287671233 10-4
44	#F7F1FF	1995.83287671233 10-5
45	#ECDFFF	1995.83287671233 10-6
46	#F0E4FF	1995.83287671233 10-7
47	#F2E7FF	1995.83287671233 10-8
48	#FCFAFF	1995.83287671233 10-9
49	#FFF7F5	1995.83287671233 11-1
50	#F3EAFF	1995.83287671233 11-10
51	#F5EEFF	1995.83287671233 11-11
52	#FFF5F1	1995.83287671233 11-12
53	#FFFFFF	1995.83287671233 11-13
54	#FFF9F7	1995.83287671233 11-14
55	#F2E8FF	1995.83287671233 11-15
56	#F8F2FF	1995.83287671233 11-16
57	#FFFDFD	1995.83287671233 11-17
58	#FFF2EE	1995.83287671233 11-18
59	#FFE4DA	1995.83287671233 11-19
60	#FFF8F6	1995.83287671233 11-2
61	#FFEDE6	1995.83287671233 11-20
62	#F9F5FF	1995.83287671233 11-21
63	#E9D8FF	1995.83287671233 11-22
64	#DFC9FF	1995.83287671233 11-23
65	#E4D1FF	1995.83287671233 11-24
66	#FFF5F2	1995.83287671233 11-3
67	#F6F0FF	1995.83287671233 11-4
68	#EEE2FF	1995.83287671233 11-5
69	#ECDFFF	1995.83287671233 11-6
70	#F7F0FF	1995.83287671233 11-7
71	#F3E9FF	1995.83287671233 11-8
72	#FFFDFC	1995.83287671233 11-9
73	#FFFEFE	1995.83287671233 12-1
74	#FFFBFA	1995.83287671233 12-10
75	#FFFBFA	1995.83287671233 12-11
76	#FFF9F7	1995.83287671233 12-12
77	#FFFEFE	1995.83287671233 12-13
78	#FEFEFF	1995.83287671233 12-14
