group	fill	key
1	#FF8A6B	1-1 1996
2	#FF9476	1-10 1996
3	#FF8C6D	1-11 1996
4	#FF8565	1-12 1996
5	#FF8160	1-13 1996
6	#FF8160	1-14 1996
7	#FF8362	1-15 1996
8	#FF8565	1-16 1996
9	#FF8868	1-17 1996
10	#FF8F70	1-18 1996
11	#FF9B7E	1-19 1996
12	#FF8A6B	1-2 1996
13	#FFA58A	1-20 1996
14	#FFAC93	1-21 1996
15	#FFB8A1	1-22 1996
16	#FFCAB8	1-23 1996
17	#FFEBE4	1-24 1996
18	#FF8A6B	1-3 1996
19	#FF8868	1-4 1996
20	#FF8565	1-5 1996
21	#FF8868	1-6 1996
22	#FF8C6D	1-7 1996
23	#FF8A6B	1-8 1996
24	#FF8F70	1-9 1996
25	#FF9678	10-1 1996
26	#FF8F70	10-10 1996
27	#FF8868	10-11 1996
28	#FF8160	10-12 1996
29	#FF8565	10-13 1996
30	#FF7958	10-14 1996
31	#FF8868	10-15 1996
32	#FFA58A	10-16 1996
33	#FF9476	10-17 1996
34	#FF9476	10-18 1996
35	#FF9273	10-19 1996
36	#FF9678	10-2 1996
37	#FF9476	10-20 1996
38	#FFAA90	10-21 1996
39	#FFCCBB	10-22 1996
40	#FFD9CB	10-23 1996
41	#FFEBE4	10-24 1996
42	#FF9476	10-3 1996
43	#FF9273	10-4 1996
44	#FF8F70	10-5 1996
45	#FF8C6D	10-6 1996
46	#FF8C6D	10-7 1996
47	#FF8A6B	10-8 1996
48	#FF9476	10-9 1996
49	#FF9678	11-1 1996
50	#FF8F70	11-10 1996
51	#FF8A6B	11-11 1996
52	#FF8362	11-12 1996
53	#FF8565	11-13 1996
54	#FF8160	11-14 1996
55	#FF9273	11-15 1996
56	#FFA58A	11-16 1996
57	#FF997B	11-17 1996
58	#FF9476	11-18 1996
59	#FF8F70	11-19 1996
60	#FF997B	11-2 1996
61	#FF8F70	11-20 1996
62	#FFAA90	11-21 1996
63	#FFD4C4	11-22 1996
64	#FFDED2	11-23 1996
65	#FFF3EF	11-24 1996
66	#FF9476	11-3 1996
67	#FF9273	11-4 1996
68	#FF8F70	11-5 1996
69	#FF8C6D	11-6 1996
70	#FF8A6B	11-7 1996
71	#FF8C6D	11-8 1996
72	#FF9273	11-9 1996
73	#FF997B	12-1 1996
74	#FF8F70	12-10 1996
75	#FF8868	12-11 1996
76	#FF7C5B	12-12 1996
77	#FF8362	12-13 1996
78	#FF8C6D	12-14 1996
79	#FF9D81	12-15 1996
80	#FF8868	12-16 1996
81	#FF8160	12-17 1996
82	#FF8F70	12-18 1996
83	#FF8A6B	12-19 1996
84	#FF997B	12-2 1996
85	#FF8F70	12-20 1996
86	#FFA084	12-21 1996
87	#FFD6C8	12-22 1996
88	#FFE9E0	12-23 1996
89	#FFF9F6	12-24 1996
90	#FF997B	12-3 1996
91	#FF9476	12-4 1996
92	#FF8C6D	12-5 1996
93	#FF8C6D	12-6 1996
94	#FF8C6D	12-7 1996
95	#FF8F70	12-8 1996
96	#FF9476	12-9 1996
97	#FF997B	13-1 1996
98	#FF8F70	13-10 1996
99	#FF8565	13-11 1996
100	#FF7958	13-12 1996
101	#FF8362	13-13 1996
102	#FF8362	13-14 1996
