group	fill	key
1	#FFF7F4	1996.41530054645 1-1
2	#F9F5FF	1996.41530054645 1-10
3	#FFF3EF	1996.41530054645 1-11
4	#FFF7F5	1996.41530054645 1-12
5	#FFD5C7	1996.41530054645 1-13
6	#FFE2D8	1996.41530054645 1-14
7	#FFCCBB	1996.41530054645 1-15
8	#FFCEBD	1996.41530054645 1-16
9	#FFE3D9	1996.41530054645 1-17
10	#FFE8E0	1996.41530054645 1-18
11	#FFFEFD	1996.41530054645 1-19
12	#FFF5F1	1996.41530054645 1-2
13	#FEFDFF	1996.41530054645 1-20
14	#FFDED3	1996.41530054645 1-21
15	#FFC6B2	1996.41530054645 1-22
16	#FFD4C4	1996.41530054645 1-23
17	#FFE0D5	1996.41530054645 1-24
18	#FFFDFD	1996.41530054645 1-3
19	#FFF8F6	1996.41530054645 1-4
20	#FFF0EA	1996.41530054645 1-5
21	#FFFAF8	1996.41530054645 1-6
22	#FFFEFD	1996.41530054645 1-7
23	#FBF8FF	1996.41530054645 1-8
24	#F8F3FF	1996.41530054645 1-9
25	#F7F1FF	1996.41530054645 10-1
26	#DEC7FF	1996.41530054645 10-10
27	#F0E4FF	1996.41530054645 10-11
28	#ECDFFF	1996.41530054645 10-12
29	#F9F5FF	1996.41530054645 10-13
30	#FAF6FF	1996.41530054645 10-14
31	#FEFEFF	1996.41530054645 10-15
32	#DCC5FF	1996.41530054645 10-16
33	#FAF6FF	1996.41530054645 10-17
34	#FFFBF9	1996.41530054645 10-18
35	#FFEEE8	1996.41530054645 10-19
36	#F6EEFF	1996.41530054645 10-2
37	#FFD4C4	1996.41530054645 10-20
38	#FFD8CA	1996.41530054645 10-21
39	#F3EAFF	1996.41530054645 10-22
40	#FCF9FF	1996.41530054645 10-23
41	#FFF4F0	1996.41530054645 10-24
42	#FCF9FF	1996.41530054645 10-3
43	#FFFDFD	1996.41530054645 10-4
44	#FDFBFF	1996.41530054645 10-5
45	#F8F3FF	1996.41530054645 10-6
46	#FAF7FF	1996.41530054645 10-7
47	#EBDCFF	1996.41530054645 10-8
48	#DFCAFF	1996.41530054645 10-9
49	#F7F1FF	1996.41530054645 11-1
50	#E9DAFF	1996.41530054645 11-10
51	#EBDCFF	1996.41530054645 11-11
52	#ECDFFF	1996.41530054645 11-12
53	#F9F5FF	1996.41530054645 11-13
54	#EADAFF	1996.41530054645 11-14
55	#E9DAFF	1996.41530054645 11-15
56	#DCC5FF	1996.41530054645 11-16
57	#FFFEFE	1996.41530054645 11-17
58	#FFFBF9	1996.41530054645 11-18
59	#FFDED3	1996.41530054645 11-19
60	#F0E4FF	1996.41530054645 11-2
61	#FFE7DE	1996.41530054645 11-20
62	#FFD8CA	1996.41530054645 11-21
63	#F0E4FF	1996.41530054645 11-22
64	#FFF9F7	1996.41530054645 11-23
65	#FFE8E0	1996.41530054645 11-24
66	#FCF9FF	1996.41530054645 11-3
67	#F9F4FF	1996.41530054645 11-4
68	#F9F5FF	1996.41530054645 11-5
69	#F8F3FF	1996.41530054645 11-6
70	#FAF6FF	1996.41530054645 11-7
71	#E3CFFF	1996.41530054645 11-8
72	#D8BFFF	1996.41530054645 11-9
73	#F6EEFF	1996.41530054645 12-1
74	#E6D4FF	1996.41530054645 12-10
75	#E8D8FF	1996.41530054645 12-11
76	#EFE3FF	1996.41530054645 12-12
77	#FFF5F2	1996.41530054645 12-13
78	#F1E6FF	1996.41530054645 12-14
79	#F7F1FF	1996.41530054645 12-15
80	#EADBFF	1996.41530054645 12-16
