group	fill	key
1	#F7F0FF	1997.08493150685 1-1
2	#F0E5FF	1997.08493150685 1-10
3	#EBDCFF	1997.08493150685 1-11
4	#EFE3FF	1997.08493150685 1-12
5	#F4EBFF	1997.08493150685 1-13
6	#EFE3FF	1997.08493150685 1-14
7	#F6EFFF	1997.08493150685 1-15
8	#F2E8FF	1997.08493150685 1-16
9	#F0E4FF	1997.08493150685 1-17
10	#ECDEFF	1997.08493150685 1-18
11	#ECDFFF	1997.08493150685 1-19
12	#F6EFFF	1997.08493150685 1-2
13	#EEE2FF	1997.08493150685 1-20
14	#E2CEFF	1997.08493150685 1-21
15	#ECDEFF	1997.08493150685 1-22
16	#EEE2FF	1997.08493150685 1-23
17	#EDDFFF	1997.08493150685 1-24
18	#FCF9FF	1997.08493150685 1-3
19	#F3E9FF	1997.08493150685 1-4
20	#EFE3FF	1997.08493150685 1-5
21	#EEE1FF	1997.08493150685 1-6
22	#ECDEFF	1997.08493150685 1-7
23	#E8D7FF	1997.08493150685 1-8
24	#EADBFF	1997.08493150685 1-9
25	#FFE6DC	1997.08493150685 10-1
26	#EFE3FF	1997.08493150685 10-10
27	#FFFEFE	1997.08493150685 10-11
28	#FFFAF8	1997.08493150685 10-12
29	#FFF9F7	1997.08493150685 10-13
30	#FFFFFE	1997.08493150685 10-14
31	#FFF9F7	1997.08493150685 10-15
32	#E6D5FF	1997.08493150685 10-16
33	#FFFCFB	1997.08493150685 10-17
34	#FFFDFC	1997.08493150685 10-18
35	#FFECE4	1997.08493150685 10-19
36	#FFEEE7	1997.08493150685 10-2
37	#FBF9FF	1997.08493150685 10-20
38	#F1E6FF	1997.08493150685 10-21
39	#F0E5FF	1997.08493150685 10-22
40	#E4D1FF	1997.08493150685 10-23
41	#BD98FF	1997.08493150685 10-24
42	#FFF6F3	1997.08493150685 10-3
43	#FFF4F0	1997.08493150685 10-4
44	#FFFFFF	1997.08493150685 10-5
45	#FDFCFF	1997.08493150685 10-6
46	#FFF8F6	1997.08493150685 10-7
47	#F7F1FF	1997.08493150685 10-8
48	#F5EDFF	1997.08493150685 10-9
49	#FFE6DC	1997.08493150685 11-1
50	#F6EFFF	1997.08493150685 11-10
51	#FBF7FF	1997.08493150685 11-11
52	#FEFDFF	1997.08493150685 11-12
53	#FFF9F7	1997.08493150685 11-13
54	#F8F3FF	1997.08493150685 11-14
55	#FFFBFA	1997.08493150685 11-15
56	#E6D5FF	1997.08493150685 11-16
57	#FFF9F7	1997.08493150685 11-17
58	#FFFDFC	1997.08493150685 11-18
59	#FAF7FF	1997.08493150685 11-19
60	#FFEAE2	1997.08493150685 11-2
61	#E5D3FF	1997.08493150685 11-20
62	#F1E6FF	1997.08493150685 11-21
63	#F4ECFF	1997.08493150685 11-22
64	#EFE3FF	1997.08493150685 11-23
65	#DDC5FF	1997.08493150685 11-24
66	#FFF6F3	1997.08493150685 11-3
67	#FFF5F1	1997.08493150685 11-4
68	#FFFFFF	1997.08493150685 11-5
69	#FDFCFF	1997.08493150685 11-6
70	#FFFDFC	1997.08493150685 11-7
71	#F8F3FF	1997.08493150685 11-8
72	#FFF7F5	1997.08493150685 11-9
73	#FFF0EA	1997.08493150685 12-1
74	#F0E5FF	1997.08493150685 12-10
75	#FFF5F2	1997.08493150685 12-11
76	#FFF5F1	1997.08493150685 12-12
77	#F5EDFF	1997.08493150685 12-13
78	#FFF2ED	1997.08493150685 12-14
79	#FEFDFF	1997.08493150685 12-15
80	#EFE4FF	1997.08493150685 12-16
81	#F7F1FF	1997.08493150685 12-17
82	#FFF8F5	1997.08493150685 12-18
83	#FFFFFF	1997.08493150685 12-19
84	#FFF3EF	1997.08493150685 12-2
85	#FAF6FF	1997.08493150685 12-20
86	#EFE3FF	1997.08493150685 12-21
87	#F4ECFF	1997.08493150685 12-22
88	#F9F5FF	1997.08493150685 12-23
89	#FFFDFD	1997.08493150685 12-24
90	#FFF6F3	1997.08493150685 12-3
91	#FFF7F5	1997.08493150685 12-4
92	#F7F1FF	1997.08493150685 12-5
93	#FDFCFF	1997.08493150685 12-6
94	#FDFBFF	1997.08493150685 12-7
95	#FFF9F6	1997.08493150685 12-8
96	#FEFEFF	1997.08493150685 12-9
97	#FFF0EB	1997.08493150685 13-1
