group	fill	key
1	#F6F0FF	1996.3306010929 1-1
2	#F4ECFF	1996.3306010929 1-10
3	#FCF9FF	1996.3306010929 1-11
4	#FDFCFF	1996.3306010929 1-12
5	#FFFBF9	1996.3306010929 1-13
6	#FFF3EE	1996.3306010929 1-14
7	#FFEEE8	1996.3306010929 1-15
8	#FFF7F5	1996.3306010929 1-16
9	#FFE7DE	1996.3306010929 1-17
10	#FFDBCE	1996.3306010929 1-18
11	#FFEDE6	1996.3306010929 1-19
12	#F8F3FF	1996.3306010929 1-2
13	#FFF4F0	1996.3306010929 1-20
14	#FFD4C4	1996.3306010929 1-21
15	#FFC6B3	1996.3306010929 1-22
16	#FFD0BF	1996.3306010929 1-23
17	#FFDDD1	1996.3306010929 1-24
18	#FCF9FF	1996.3306010929 1-3
19	#F5EDFF	1996.3306010929 1-4
20	#F9F5FF	1996.3306010929 1-5
21	#FBF7FF	1996.3306010929 1-6
22	#F8F3FF	1996.3306010929 1-7
23	#F3EAFF	1996.3306010929 1-8
24	#EDE0FF	1996.3306010929 1-9
25	#EBDCFF	1996.3306010929 10-1
26	#F6EEFF	1996.3306010929 10-10
27	#FFFEFE	1996.3306010929 10-11
28	#F2E8FF	1996.3306010929 10-12
29	#E9DAFF	1996.3306010929 10-13
30	#E8D7FF	1996.3306010929 10-14
31	#FDFBFF	1996.3306010929 10-15
32	#EDDFFF	1996.3306010929 10-16
33	#FFFEFD	1996.3306010929 10-17
34	#F3EAFF	1996.3306010929 10-18
35	#FEFDFF	1996.3306010929 10-19
36	#E1CCFF	1996.3306010929 10-2
37	#F7F1FF	1996.3306010929 10-20
38	#FFFDFC	1996.3306010929 10-21
39	#FFEAE3	1996.3306010929 10-22
40	#FFCCBA	1996.3306010929 10-23
41	#FFDDD1	1996.3306010929 10-24
42	#E2CFFF	1996.3306010929 10-3
43	#F1E6FF	1996.3306010929 10-4
44	#F0E5FF	1996.3306010929 10-5
45	#F1E6FF	1996.3306010929 10-6
