group	fill	key
1	#FAF6FF	1996.66666666667 1-1
2	#FFF7F4	1996.66666666667 1-10
3	#FEFEFF	1996.66666666667 1-11
4	#FFE6DC	1996.66666666667 1-12
5	#FFF7F4	1996.66666666667 1-13
6	#FFFFFE	1996.66666666667 1-14
7	#FFE2D8	1996.66666666667 1-15
8	#FFE9E1	1996.66666666667 1-16
9	#FFF5F1	1996.66666666667 1-17
10	#FFF7F4	1996.66666666667 1-18
11	#F9F4FF	1996.66666666667 1-19
12	#FEFEFF	1996.66666666667 1-2
13	#FEFEFF	1996.66666666667 1-20
14	#F7F0FF	1996.66666666667 1-21
15	#DAC2FF	1996.66666666667 1-22
16	#E6D3FF	1996.66666666667 1-23
17	#F6F0FF	1996.66666666667 1-24
18	#FFF8F5	1996.66666666667 1-3
19	#FFF1EC	1996.66666666667 1-4
20	#FFFEFD	1996.66666666667 1-5
21	#FFFEFD	1996.66666666667 1-6
22	#FCFAFF	1996.66666666667 1-7
23	#F5EDFF	1996.66666666667 1-8
24	#FDFCFF	1996.66666666667 1-9
25	#F1E6FF	1996.66666666667 10-1
26	#F4ECFF	1996.66666666667 10-10
27	#FFFCFB	1996.66666666667 10-11
28	#FFECE5	1996.66666666667 10-12
29	#FFD2C3	1996.66666666667 10-13
30	#FFD5C7	1996.66666666667 10-14
31	#FFB8A1	1996.66666666667 10-15
32	#FFB9A2	1996.66666666667 10-16
33	#FFC5B2	1996.66666666667 10-17
34	#FFE6DD	1996.66666666667 10-18
35	#FFF3EE	1996.66666666667 10-19
36	#F7F0FF	1996.66666666667 10-2
37	#FFE0D5	1996.66666666667 10-20
38	#FFE4DA	1996.66666666667 10-21
39	#DBC3FF	1996.66666666667 10-22
40	#D8BFFF	1996.66666666667 10-23
41	#E1CCFF	1996.66666666667 10-24
42	#F8F2FF	1996.66666666667 10-3
43	#FBF8FF	1996.66666666667 10-4
44	#F1E7FF	1996.66666666667 10-5
45	#F3EAFF	1996.66666666667 10-6
46	#F3EAFF	1996.66666666667 10-7
47	#E9D9FF	1996.66666666667 10-8
48	#EBDCFF	1996.66666666667 10-9
49	#F1E6FF	1996.66666666667 11-1
50	#F7F1FF	1996.66666666667 11-10
51	#F3EAFF	1996.66666666667 11-11
52	#FFF5F1	1996.66666666667 11-12
53	#FFD2C3	1996.66666666667 11-13
54	#FFD5C7	1996.66666666667 11-14
55	#FFDCCF	1996.66666666667 11-15
56	#FFB9A2	1996.66666666667 11-16
57	#FFE1D6	1996.66666666667 11-17
58	#FFE6DD	1996.66666666667 11-18
59	#FFF1EC	1996.66666666667 11-19
60	#F8F2FF	1996.66666666667 11-2
61	#FFDACD	1996.66666666667 11-20
62	#FFE4DA	1996.66666666667 11-21
63	#FCF9FF	1996.66666666667 11-22
64	#D5BAFF	1996.66666666667 11-23
65	#DDC5FF	1996.66666666667 11-24
66	#F8F2FF	1996.66666666667 11-3
67	#FCFAFF	1996.66666666667 11-4
68	#F2E9FF	1996.66666666667 11-5
69	#F3EAFF	1996.66666666667 11-6
70	#EFE3FF	1996.66666666667 11-7
71	#E1CDFF	1996.66666666667 11-8
72	#E8D7FF	1996.66666666667 11-9
73	#EEE1FF	1996.66666666667 12-1
74	#EEE2FF	1996.66666666667 12-10
75	#FAF6FF	1996.66666666667 12-11
76	#FFE8E0	1996.66666666667 12-12
77	#FFC9B6	1996.66666666667 12-13
78	#FFEEE8	1996.66666666667 12-14
79	#FFECE5	1996.66666666667 12-15
80	#FFDACD	1996.66666666667 12-16
81	#FFEAE2	1996.66666666667 12-17
82	#FFDED3	1996.66666666667 12-18
83	#FFE5DB	1996.66666666667 12-19
84	#F0E5FF	1996.66666666667 12-2
85	#FFDCCF	1996.66666666667 12-20
86	#FFF0EA	1996.66666666667 12-21
87	#FAF6FF	1996.66666666667 12-22
88	#DFC9FF	1996.66666666667 12-23
89	#DBC3FF	1996.66666666667 12-24
90	#FAF6FF	1996.66666666667 12-3
91	#EDE0FF	1996.66666666667 12-4
92	#E9D9FF	1996.66666666667 12-5
93	#F0E4FF	1996.66666666667 12-6
94	#E4D1FF	1996.66666666667 12-7
95	#DFC9FF	1996.66666666667 12-8
96	#EADBFF	1996.66666666667 12-9
97	#EEE2FF	1996.66666666667 13-1
98	#E9D8FF	1996.66666666667 13-10
99	#F3E9FF	1996.66666666667 13-11
100	#FFD7C9	1996.66666666667 13-12
101	#FFE0D5	1996.66666666667 13-13
102	#F7F1FF	1996.66666666667 13-14
103	#FFF9F7	1996.66666666667 13-15
