group	fill	key
1	#FFE5DC	2000.83333333333 1-1
2	#F8F2FF	2000.83333333333 1-10
3	#F3EAFF	2000.83333333333 1-11
4	#F4EBFF	2000.83333333333 1-12
5	#E6D5FF	2000.83333333333 1-13
6	#E6D4FF	2000.83333333333 1-14
7	#EFE3FF	2000.83333333333 1-15
8	#D9C0FF	2000.83333333333 1-16
9	#E5D3FF	2000.83333333333 1-17
10	#EEE2FF	2000.83333333333 1-18
11	#E7D6FF	2000.83333333333 1-19
12	#FFF1EB	2000.83333333333 1-2
13	#E5D2FF	2000.83333333333 1-20
14	#D1B5FF	2000.83333333333 1-21
15	#C4A1FF	2000.83333333333 1-22
16	#B58EFF	2000.83333333333 1-23
17	#B892FF	2000.83333333333 1-24
18	#FFF5F1	2000.83333333333 1-3
19	#FFFFFF	2000.83333333333 1-4
20	#FBF8FF	2000.83333333333 1-5
21	#F6EEFF	2000.83333333333 1-6
22	#F8F3FF	2000.83333333333 1-7
23	#F9F4FF	2000.83333333333 1-8
24	#F7F1FF	2000.83333333333 1-9
25	#FFECE4	2000.83333333333 10-1
26	#FCF9FF	2000.83333333333 10-10
27	#FFF3EF	2000.83333333333 10-11
28	#F5EDFF	2000.83333333333 10-12
29	#F0E4FF	2000.83333333333 10-13
30	#F1E6FF	2000.83333333333 10-14
31	#F9F4FF	2000.83333333333 10-15
32	#FFD2C3	2000.83333333333 10-16
33	#FFF2EC	2000.83333333333 10-17
34	#FFFCFB	2000.83333333333 10-18
35	#FFF5F2	2000.83333333333 10-19
36	#FFEEE8	2000.83333333333 10-2
37	#F4ECFF	2000.83333333333 10-20
38	#FFF0EA	2000.83333333333 10-21
39	#D7BDFF	2000.83333333333 10-22
40	#DEC8FF	2000.83333333333 10-23
41	#E8D7FF	2000.83333333333 10-24
42	#FFF5F2	2000.83333333333 10-3
43	#FFFDFC	2000.83333333333 10-4
44	#F7F1FF	2000.83333333333 10-5
45	#FDFCFF	2000.83333333333 10-6
46	#F7F0FF	2000.83333333333 10-7
47	#F8F3FF	2000.83333333333 10-8
48	#F6EEFF	2000.83333333333 10-9
49	#FFECE4	2000.83333333333 11-1
50	#FBF9FF	2000.83333333333 11-10
51	#FEFDFF	2000.83333333333 11-11
52	#EEE2FF	2000.83333333333 11-12
53	#F0E4FF	2000.83333333333 11-13
54	#FBF7FF	2000.83333333333 11-14
55	#FFFCFB	2000.83333333333 11-15
56	#FFD2C3	2000.83333333333 11-16
57	#FFE6DC	2000.83333333333 11-17
58	#FFFCFB	2000.83333333333 11-18
59	#FFF9F7	2000.83333333333 11-19
60	#FFECE5	2000.83333333333 11-2
61	#FFF9F6	2000.83333333333 11-20
62	#FFF0EA	2000.83333333333 11-21
63	#F1E7FF	2000.83333333333 11-22
64	#F9F5FF	2000.83333333333 11-23
65	#FFFFFE	2000.83333333333 11-24
66	#FFF5F2	2000.83333333333 11-3
67	#FFFFFF	2000.83333333333 11-4
68	#FFFFFE	2000.83333333333 11-5
69	#FDFCFF	2000.83333333333 11-6
70	#F7F0FF	2000.83333333333 11-7
71	#F3E9FF	2000.83333333333 11-8
72	#F2E7FF	2000.83333333333 11-9
73	#FFE6DD	2000.83333333333 12-1
74	#F9F5FF	2000.83333333333 12-10
75	#FBF8FF	2000.83333333333 12-11
76	#FBF8FF	2000.83333333333 12-12
77	#F7F1FF	2000.83333333333 12-13
78	#FFF7F4	2000.83333333333 12-14
79	#FFD7C9	2000.83333333333 12-15
80	#FFFAF8	2000.83333333333 12-16
81	#F2E7FF	2000.83333333333 12-17
82	#FFF8F6	2000.83333333333 12-18
83	#FDFCFF	2000.83333333333 12-19
84	#FFEAE3	2000.83333333333 12-2
85	#FFF2ED	2000.83333333333 12-20
86	#FFEDE6	2000.83333333333 12-21
87	#FFEFE9	2000.83333333333 12-22
88	#FAF6FF	2000.83333333333 12-23
89	#F9F4FF	2000.83333333333 12-24
90	#FFF6F2	2000.83333333333 12-3
91	#FDFCFF	2000.83333333333 12-4
92	#FEFDFF	2000.83333333333 12-5
93	#FDFBFF	2000.83333333333 12-6
94	#F5EDFF	2000.83333333333 12-7
95	#F4EBFF	2000.83333333333 12-8
96	#EEE2FF	2000.83333333333 12-9
97	#FFE1D6	2000.83333333333 13-1
98	#FFF5F1	2000.83333333333 13-10
99	#FFF5F1	2000.83333333333 13-11
100	#FFFEFE	2000.83333333333 13-12
101	#FBF9FF	2000.83333333333 13-13
102	#FFF1EC	2000.83333333333 13-14
103	#FFE2D8	2000.83333333333 13-15
104	#F8F3FF	2000.83333333333 13-16
105	#F6EFFF	2000.83333333333 13-17
106	#FEFDFF	2000.83333333333 13-18
107	#FFFFFF	2000.83333333333 13-19
108	#FFEAE3	2000.83333333333 13-2
109	#FFF2ED	2000.83333333333 13-20
110	#FFE2D8	2000.83333333333 13-21
111	#FDFBFF	2000.83333333333 13-22
112	#F8F2FF	2000.83333333333 13-23
113	#F4ECFF	2000.83333333333 13-24
114	#FFFAF8	2000.83333333333 13-3
115	#FFFDFD	2000.83333333333 13-4
116	#FBF8FF	2000.83333333333 13-5
117	#F4ECFF	2000.83333333333 13-6
118	#EFE3FF	2000.83333333333 13-7
119	#F0E5FF	2000.83333333333 13-8
120	#F5EEFF	2000.83333333333 13-9
121	#FFE5DB	2000.83333333333 14-1
122	#FFF7F4	2000.83333333333 14-10
123	#FFFCFB	2000.83333333333 14-11
124	#FFFBF9	2000.83333333333 14-12
125	#FFEFE9	2000.83333333333 14-13
126	#FBF9FF	2000.83333333333 14-14
127	#FBF8FF	2000.83333333333 14-15
128	#F4ECFF	2000.83333333333 14-16
129	#FAF6FF	2000.83333333333 14-17
130	#FAF6FF	2000.83333333333 14-18
131	#FFF3EF	2000.83333333333 14-19
132	#FFEFE9	2000.83333333333 14-2
133	#FFECE4	2000.83333333333 14-20
134	#FFF3EE	2000.83333333333 14-21
135	#FFEDE6	2000.83333333333 14-22
136	#F8F2FF	2000.83333333333 14-23
137	#F4ECFF	2000.83333333333 14-24
138	#FFFEFE	2000.83333333333 14-3
139	#FCF9FF	2000.83333333333 14-4
140	#F0E4FF	2000.83333333333 14-5
141	#F3E9FF	2000.83333333333 14-6
142	#F7F1FF	2000.83333333333 14-7
143	#FFFEFE	2000.83333333333 14-8
144	#FFFAF8	2000.83333333333 14-9
145	#FFDDD1	2000.83333333333 15-1
146	#FFE2D7	2000.83333333333 15-10
147	#E9DAFF	2000.83333333333 15-11
148	#FDFCFF	2000.83333333333 15-12
149	#FFECE5	2000.83333333333 15-13
150	#FFFEFD	2000.83333333333 15-14
151	#FBF8FF	2000.83333333333 15-15
152	#F4ECFF	2000.83333333333 15-16
153	#FDFCFF	2000.83333333333 15-17
154	#FFFBF9	2000.83333333333 15-18
155	#FDFBFF	2000.83333333333 15-19
156	#FFFBFA	2000.83333333333 15-2
157	#FFF9F7	2000.83333333333 15-20
158	#FFF2ED	2000.83333333333 15-21
159	#FEFEFF	2000.83333333333 15-22
160	#FFF3EE	2000.83333333333 15-23
161	#F5EEFF	2000.83333333333 15-24
162	#FBF9FF	2000.83333333333 15-3
163	#FCF9FF	2000.83333333333 15-4
164	#FFE9E1	2000.83333333333 15-5
165	#FFFDFC	2000.83333333333 15-6
166	#FFD5C6	2000.83333333333 15-7
167	#FFBAA3	2000.83333333333 15-8
168	#FFB69F	2000.83333333333 15-9
169	#FFEBE3	2000.83333333333 16-1
170	#FFDDD1	2000.83333333333 16-10
171	#FFEDE7	2000.83333333333 16-11
172	#FFE2D7	2000.83333333333 16-12
173	#FFEFE9	2000.83333333333 16-13
174	#FFF9F7	2000.83333333333 16-14
175	#F8F3FF	2000.83333333333 16-15
176	#FBF7FF	2000.83333333333 16-16
177	#FFFEFE	2000.83333333333 16-17
178	#FFFBFA	2000.83333333333 16-18
179	#FBF7FF	2000.83333333333 16-19
180	#E7D6FF	2000.83333333333 16-2
181	#FFFFFE	2000.83333333333 16-20
182	#FFFFFF	2000.83333333333 16-21
183	#FEFEFF	2000.83333333333 16-22
184	#FFF5F1	2000.83333333333 16-23
185	#FFE6DD	2000.83333333333 16-24
186	#FFFCFB	2000.83333333333 16-3
187	#FFCDBC	2000.83333333333 16-4
188	#FFF9F6	2000.83333333333 16-5
189	#FFA98F	2000.83333333333 16-6
190	#FFDED3	2000.83333333333 16-7
191	#FFECE4	2000.83333333333 16-8
192	#FFECE5	2000.83333333333 16-9
193	#FCFAFF	2000.83333333333 17-1
194	#FFF3EE	2000.83333333333 17-10
195	#FFE6DC	2000.83333333333 17-11
196	#FFDBCF	2000.83333333333 17-12
197	#FFF2EC	2000.83333333333 17-13
198	#FFFAF8	2000.83333333333 17-14
199	#FFF9F7	2000.83333333333 17-15
200	#F9F5FF	2000.83333333333 17-16
201	#FFFCFB	2000.83333333333 17-17
202	#FFFAF8	2000.83333333333 17-18
203	#FBF7FF	2000.83333333333 17-19
204	#F2E8FF	2000.83333333333 17-2
205	#F2E9FF	2000.83333333333 17-20
206	#FFFDFD	2000.83333333333 17-21
207	#F0E4FF	2000.83333333333 17-22
208	#F0E4FF	2000.83333333333 17-23
209	#F2E9FF	2000.83333333333 17-24
210	#FFF2EE	2000.83333333333 17-3
211	#FFEBE3	2000.83333333333 17-4
212	#FFEFE9	2000.83333333333 17-5
213	#FFECE4	2000.83333333333 17-6
214	#FFF2ED	2000.83333333333 17-7
215	#FFF6F3	2000.83333333333 17-8
216	#FFFDFD	2000.83333333333 17-9
217	#FDFCFF	2000.83333333333 18-1
218	#FFFDFD	2000.83333333333 18-10
219	#F7F0FF	2000.83333333333 18-11
220	#FFF4F0	2000.83333333333 18-12
221	#FFFDFC	2000.83333333333 18-13
222	#F1E6FF	2000.83333333333 18-14
223	#FCFAFF	2000.83333333333 18-15
224	#F8F3FF	2000.83333333333 18-16
225	#FFF3EF	2000.83333333333 18-17
226	#FFFFFF	2000.83333333333 18-18
227	#FFFEFD	2000.83333333333 18-19
228	#FFD6C7	2000.83333333333 18-2
