group	fill	key
1	#FF8A6B	1-1 2000.83333333333
2	#FF9273	1-10 2000.83333333333
3	#FF8C6D	1-11 2000.83333333333
4	#FF8565	1-12 2000.83333333333
5	#FF8565	1-13 2000.83333333333
6	#FF8160	1-14 2000.83333333333
7	#FF7E5D	1-15 2000.83333333333
8	#FF8868	1-16 2000.83333333333
9	#FF8868	1-17 2000.83333333333
10	#FF8F70	1-18 2000.83333333333
11	#FF9476	1-19 2000.83333333333
12	#FF8C6D	1-2 2000.83333333333
13	#FF9B7E	1-20 2000.83333333333
14	#FFA58A	1-21 2000.83333333333
15	#FFB39B	1-22 2000.83333333333
16	#FFCAB8	1-23 2000.83333333333
17	#FFE3D9	1-24 2000.83333333333
18	#FF8A6B	1-3 2000.83333333333
19	#FF8A6B	1-4 2000.83333333333
20	#FF8A6B	1-5 2000.83333333333
21	#FF8C6D	1-6 2000.83333333333
22	#FF8C6D	1-7 2000.83333333333
23	#FF8F70	1-8 2000.83333333333
24	#FF9476	1-9 2000.83333333333
25	#FFA58A	10-1 2000.83333333333
26	#FF9273	10-10 2000.83333333333
27	#FF8868	10-11 2000.83333333333
28	#FF8A6B	10-12 2000.83333333333
29	#FF8362	10-13 2000.83333333333
30	#FF7C5B	10-14 2000.83333333333
31	#FF8160	10-15 2000.83333333333
32	#FF9476	10-16 2000.83333333333
33	#FF8868	10-17 2000.83333333333
34	#FF8868	10-18 2000.83333333333
35	#FF7E5D	10-19 2000.83333333333
36	#FFA58A	10-2 2000.83333333333
37	#FF8565	10-20 2000.83333333333
38	#FF8F70	10-21 2000.83333333333
39	#FFC5B2	10-22 2000.83333333333
40	#FFD1C1	10-23 2000.83333333333
41	#FFDCCF	10-24 2000.83333333333
42	#FFA88D	10-3 2000.83333333333
43	#FFA58A	10-4 2000.83333333333
44	#FFA58A	10-5 2000.83333333333
45	#FF9D81	10-6 2000.83333333333
46	#FF9B7E	10-7 2000.83333333333
47	#FF9B7E	10-8 2000.83333333333
48	#FF9D81	10-9 2000.83333333333
49	#FFA58A	11-1 2000.83333333333
50	#FF9273	11-10 2000.83333333333
51	#FF8C6D	11-11 2000.83333333333
52	#FF8A6B	11-12 2000.83333333333
53	#FF8362	11-13 2000.83333333333
54	#FF7C5B	11-14 2000.83333333333
55	#FF8A6B	11-15 2000.83333333333
56	#FF9476	11-16 2000.83333333333
57	#FF8C6D	11-17 2000.83333333333
58	#FF8868	11-18 2000.83333333333
59	#FF7E5D	11-19 2000.83333333333
60	#FFA88D	11-2 2000.83333333333
61	#FF8160	11-20 2000.83333333333
62	#FF8F70	11-21 2000.83333333333
63	#FFC0AB	11-22 2000.83333333333
64	#FFCCBB	11-23 2000.83333333333
65	#FFD6C8	11-24 2000.83333333333
66	#FFA88D	11-3 2000.83333333333
67	#FFA88D	11-4 2000.83333333333
68	#FFA287	11-5 2000.83333333333
69	#FF9D81	11-6 2000.83333333333
70	#FF9D81	11-7 2000.83333333333
71	#FFA084	11-8 2000.83333333333
72	#FF9D81	11-9 2000.83333333333
73	#FFA88D	12-1 2000.83333333333
74	#FF9476	12-10 2000.83333333333
75	#FF8C6D	12-11 2000.83333333333
76	#FF8565	12-12 2000.83333333333
77	#FF8160	12-13 2000.83333333333
78	#FF8A6B	12-14 2000.83333333333
79	#FF9476	12-15 2000.83333333333
80	#FF8565	12-16 2000.83333333333
81	#FF7958	12-17 2000.83333333333
82	#FF8565	12-18 2000.83333333333
83	#FF7C5B	12-19 2000.83333333333
84	#FFAA90	12-2 2000.83333333333
85	#FF7E5D	12-20 2000.83333333333
86	#FF8868	12-21 2000.83333333333
87	#FFB69E	12-22 2000.83333333333
88	#FFCFBE	12-23 2000.83333333333
89	#FFDED2	12-24 2000.83333333333
90	#FFAA90	12-3 2000.83333333333
91	#FFAA90	12-4 2000.83333333333
92	#FFA58A	12-5 2000.83333333333
