group	fill	key
1	#FAF6FF	1999.83287671233 1-1
2	#D6BBFF	1999.83287671233 1-10
3	#D0B3FF	1999.83287671233 1-11
4	#DCC5FF	1999.83287671233 1-12
5	#E6D5FF	1999.83287671233 1-13
6	#DFC9FF	1999.83287671233 1-14
7	#DEC8FF	1999.83287671233 1-15
8	#F9F5FF	1999.83287671233 1-16
9	#F5EDFF	1999.83287671233 1-17
10	#EEE2FF	1999.83287671233 1-18
11	#E7D6FF	1999.83287671233 1-19
12	#F0E4FF	1999.83287671233 1-2
13	#EEE1FF	1999.83287671233 1-20
14	#FFF7F4	1999.83287671233 1-21
15	#FFC1AD	1999.83287671233 1-22
16	#FFB49D	1999.83287671233 1-23
17	#FFA78C	1999.83287671233 1-24
18	#EFE3FF	1999.83287671233 1-3
19	#F0E4FF	1999.83287671233 1-4
20	#F4ECFF	1999.83287671233 1-5
21	#EDE0FF	1999.83287671233 1-6
22	#F0E4FF	1999.83287671233 1-7
23	#E0CBFF	1999.83287671233 1-8
24	#D7BCFF	1999.83287671233 1-9
25	#F4EBFF	1999.83287671233 10-1
26	#F3EAFF	1999.83287671233 10-10
27	#E7D6FF	1999.83287671233 10-11
28	#DCC4FF	1999.83287671233 10-12
29	#F0E4FF	1999.83287671233 10-13
30	#FFFDFD	1999.83287671233 10-14
31	#F2E8FF	1999.83287671233 10-15
32	#DDC6FF	1999.83287671233 10-16
33	#C4A1FF	1999.83287671233 10-17
34	#D7BDFF	1999.83287671233 10-18
35	#E7D6FF	1999.83287671233 10-19
36	#EBDCFF	1999.83287671233 10-2
37	#EEE1FF	1999.83287671233 10-20
38	#FFFBFA	1999.83287671233 10-21
39	#FFDFD3	1999.83287671233 10-22
40	#FFBDA8	1999.83287671233 10-23
41	#FF9F83	1999.83287671233 10-24
42	#F5EDFF	1999.83287671233 10-3
43	#F8F3FF	1999.83287671233 10-4
44	#FFFFFE	1999.83287671233 10-5
45	#F5EDFF	1999.83287671233 10-6
46	#F0E4FF	1999.83287671233 10-7
47	#E9D9FF	1999.83287671233 10-8
48	#EDE0FF	1999.83287671233 10-9
49	#F4EBFF	1999.83287671233 11-1
50	#ECDEFF	1999.83287671233 11-10
51	#E4D1FF	1999.83287671233 11-11
52	#D5B9FF	1999.83287671233 11-12
53	#F0E4FF	1999.83287671233 11-13
54	#F4EBFF	1999.83287671233 11-14
55	#F2E8FF	1999.83287671233 11-15
56	#DDC6FF	1999.83287671233 11-16
57	#DFC9FF	1999.83287671233 11-17
58	#D7BDFF	1999.83287671233 11-18
59	#E4D2FF	1999.83287671233 11-19
60	#F5EDFF	1999.83287671233 11-2
61	#EEE1FF	1999.83287671233 11-20
62	#FFFBFA	1999.83287671233 11-21
63	#FFE3D9	1999.83287671233 11-22
64	#FFC9B7	1999.83287671233 11-23
65	#FF987B	1999.83287671233 11-24
66	#F5EDFF	1999.83287671233 11-3
67	#FFFFFF	1999.83287671233 11-4
68	#FFFFFE	1999.83287671233 11-5
69	#F5EDFF	1999.83287671233 11-6
70	#EEE2FF	1999.83287671233 11-7
71	#EADBFF	1999.83287671233 11-8
72	#E9D9FF	1999.83287671233 11-9
73	#F0E5FF	1999.83287671233 12-1
74	#E1CCFF	1999.83287671233 12-10
75	#E1CCFF	1999.83287671233 12-11
76	#D1B5FF	1999.83287671233 12-12
77	#E8D7FF	1999.83287671233 12-13
