group	fill	key
1	#FFD5C7	1998.16164383562 1-1
2	#FFBCA6	1998.16164383562 1-10
3	#FFF3EF	1998.16164383562 1-11
4	#FFE7DE	1998.16164383562 1-12
5	#FFE6DC	1998.16164383562 1-13
6	#FFE0D5	1998.16164383562 1-14
7	#FFF0EA	1998.16164383562 1-15
8	#FFE0D5	1998.16164383562 1-16
9	#FFDED2	1998.16164383562 1-17
10	#FFBDA7	1998.16164383562 1-18
11	#FFCFBE	1998.16164383562 1-19
12	#FFE0D5	1998.16164383562 1-2
13	#FFDED2	1998.16164383562 1-20
14	#FFFDFD	1998.16164383562 1-21
15	#FEFDFF	1998.16164383562 1-22
16	#E2CEFF	1998.16164383562 1-23
17	#F3E9FF	1998.16164383562 1-24
18	#FFDCCF	1998.16164383562 1-3
19	#FFD1C1	1998.16164383562 1-4
20	#FFC6B3	1998.16164383562 1-5
21	#FFA78C	1998.16164383562 1-6
22	#FFAE95	1998.16164383562 1-7
23	#FFA286	1998.16164383562 1-8
24	#FFA488	1998.16164383562 1-9
25	#FFF2EC	1998.16164383562 10-1
26	#FFA083	1998.16164383562 10-10
27	#FFB39B	1998.16164383562 10-11
28	#FFC5B1	1998.16164383562 10-12
29	#FFBAA3	1998.16164383562 10-13
30	#FFBCA6	1998.16164383562 10-14
31	#FFD4C4	1998.16164383562 10-15
32	#FFD8CA	1998.16164383562 10-16
33	#FFC8B5	1998.16164383562 10-17
34	#FFE9E1	1998.16164383562 10-18
35	#FFEBE3	1998.16164383562 10-19
36	#FFF3EF	1998.16164383562 10-2
37	#FFE5DC	1998.16164383562 10-20
38	#FFFDFC	1998.16164383562 10-21
39	#F8F3FF	1998.16164383562 10-22
40	#F2E7FF	1998.16164383562 10-23
41	#F9F5FF	1998.16164383562 10-24
42	#FFE6DD	1998.16164383562 10-3
43	#FFD8CB	1998.16164383562 10-4
44	#FFC3AF	1998.16164383562 10-5
45	#FFCEBE	1998.16164383562 10-6
46	#FFD2C2	1998.16164383562 10-7
47	#FFD6C8	1998.16164383562 10-8
48	#FFB69F	1998.16164383562 10-9
49	#FFF2EC	1998.16164383562 11-1
50	#FFB097	1998.16164383562 11-10
51	#FFA387	1998.16164383562 11-11
52	#FFBDA7	1998.16164383562 11-12
53	#FFBAA3	1998.16164383562 11-13
54	#FFC8B5	1998.16164383562 11-14
55	#FFE6DD	1998.16164383562 11-15
56	#FFD8CA	1998.16164383562 11-16
57	#FFCAB8	1998.16164383562 11-17
58	#FFE9E1	1998.16164383562 11-18
59	#FFE7DE	1998.16164383562 11-19
60	#FFF0EA	1998.16164383562 11-2
61	#FFE2D7	1998.16164383562 11-20
62	#FFFDFC	1998.16164383562 11-21
63	#F8F3FF	1998.16164383562 11-22
64	#F9F4FF	1998.16164383562 11-23
65	#FFFCFB	1998.16164383562 11-24
66	#FFE6DD	1998.16164383562 11-3
67	#FFD2C3	1998.16164383562 11-4
68	#FFC8B5	1998.16164383562 11-5
69	#FFCEBE	1998.16164383562 11-6
70	#FFE1D6	1998.16164383562 11-7
71	#FFCCBB	1998.16164383562 11-8
72	#FFB8A1	1998.16164383562 11-9
73	#FFF2ED	1998.16164383562 12-1
74	#FFA78C	1998.16164383562 12-10
75	#FFB299	1998.16164383562 12-11
76	#FFC7B4	1998.16164383562 12-12
77	#FFC3AF	1998.16164383562 12-13
78	#FFAF96	1998.16164383562 12-14
79	#FFD4C4	1998.16164383562 12-15
80	#FFC2AE	1998.16164383562 12-16
81	#FFC5B2	1998.16164383562 12-17
82	#FFEAE2	1998.16164383562 12-18
83	#FFF3EE	1998.16164383562 12-19
84	#FFF5F1	1998.16164383562 12-2
